Accession number	n-region count	h-region count	c-region count	SP type
A0A2R6T4F1	0	0	5	SP
A0A2R6T7Q2	4	15	6	SP
A0A2R6T5H7	5	17	4	SP
A0A2R6T739	5	13	5	SP
A0A2R6T6I2	15	21	5	SP
A0A2R6T4G2	3	21	5	SP
A0A2R6T8Q8	14	18	4	TAT
A0A2R6T840	12	15	7	SP
A0A2R6T868	12	18	0	TATLIPO
A0A2R6T8J6	6	22	11	TAT
A0A2R6T6I3	5	16	5	LIPO
A0A2R6T6N4	4	19	7	SP
A0A2R6T8B0	5	16	5	SP
A0A2R6T5L3	3	16	4	SP
A0A2R6T5X7	8	18	0	TATLIPO
A0A2R6T883	5	16	0	LIPO
A0A2R6T4T1	3	15	0	LIPO
A0A2R6T5Q9	4	18	7	SP
A0A2R6T695	3	19	6	SP
A0A2R6T6L5	4	17	0	LIPO
A0A2R6T772	7	17	0	LIPO
A0A2R6T8D4	6	20	5	SP
A0A2R6T8Q0	9	16	0	LIPO
A0A2R6T8U2	4	21	3	SP
A0A2R6T8Q3	22	18	0	TATLIPO
A0A2R6T5G7	4	17	0	LIPO
A0A2R6T7N2	4	18	7	SP
A0A2R6T4U5	3	19	0	LIPO
A0A2R6T7N8	4	16	7	SP
A0A2R6T8A5	5	19	5	SP
A0A2R6T8K7	11	15	5	SP
A0A2R6T8M5	11	15	6	SP
A0A2R6T4R2	4	16	6	SP
A0A2R6T825	5	18	3	SP
A0A2R6T882	4	18	7	LIPO
A0A2R6T8F3	7	15	6	TAT
A0A2R6T8T9	23	17	5	TAT
A0A2R6T4D9	4	17	0	LIPO
A0A2R6T8E3	5	18	0	LIPO
A0A2R6T4Q2	25	21	5	TAT
A0A2R6T5D7	5	15	4	SP
A0A2R6T704	8	20	0	LIPO
A0A2R6T787	3	17	0	LIPO
A0A2R6T7A5	4	20	0	LIPO
A0A2R6T7Q3	6	20	6	SP
A0A2R6T6K2	0	0	5	SP
A0A2R6T7S1	3	13	0	LIPO
A0A2R6T8N4	5	16	0	LIPO
