Accession number	n-region count	h-region count	c-region count	SP type
E6N2Q3	12	16	3	SP
E6N2W5	3	15	0	LIPO
E6P9F5	3	14	5	SP
E6P9H0	0	13	5	LIPO
E6N4I2	5	12	9	SP
E6N5P6	3	15	4	SP
E6N5X6	12	26	7	TAT
E6N5Y5	2	17	4	SP
E6N7T2	4	25	4	SP
E6N962	6	17	3	SP
E6N7A5	16	15	3	SP
Q4LEE1	7	13	5	SP
E6N575	3	12	4	SP
E6N5G4	4	13	5	SP
E6N447	12	13	4	SP
E6N4N3	12	19	5	TAT
E6N948	2	15	0	LIPO
E6N2Q5	5	19	5	TAT
E6N478	11	18	4	TAT
E6N4X9	18	13	0	LIPO
E6N514	23	19	5	SP
E6N2P9	14	16	5	SP
E6N3B6	3	12	4	SP
E6N3Z2	2	5	3	SP
E6N4M7	20	15	5	SP
E6P9G8	3	11	10	SP
E6N4N0	7	15	3	SP
Q4LEE7	3	12	4	SP
E6N2V9	3	12	4	SP
E6N4Q9	4	13	5	SP
E6N641	2	19	3	SP
E6N7M0	5	16	5	TAT
E6N9G0	7	15	5	SP
E6PBD4	3	17	3	SP
E6N476	6	17	0	TATLIPO
E6N4G7	6	17	3	SP
E6N4I1	4	19	7	SP
E6N668	10	16	5	SP
E6N778	3	14	5	SP
E6N491	4	16	4	SP
E6N5Y3	4	15	4	SP
E6N972	7	14	11	SP
E6P945	20	18	3	TAT
E6P9E8	16	27	7	TAT
E6PAT7	11	22	5	TAT
E6N4L1	2	21	7	SP
E6N983	2	15	0	LIPO
E6N2S1	22	27	7	TAT
E6N336	6	21	5	SP
E6N3J8	7	18	3	TAT
E6N897	1	6	0	LIPO
E6N8D0	10	18	5	TAT
E6N3T9	1	2	4	SP
E6N537	4	15	7	SP
E6N650	2	15	6	SP
E6N7N9	9	20	4	SP
E6N9H1	12	27	5	TAT
E6N3Y9	2	13	4	SP
E6N919	3	15	3	SP
E6PAM5	8	14	3	SP
E6N5J4	10	23	5	TAT
E6N6S7	20	18	5	SP
E6N5G7	3	12	5	SP
E6N6W4	10	18	6	TAT
E6P9G6	3	16	5	SP
E6N490	18	15	5	SP
E6N4M6	5	22	5	SP
E6N548	3	13	5	SP
E6PB20	9	20	4	SP
E6N5P7	2	16	5	SP
E6N642	3	8	8	SP
E6N651	2	15	5	SP
E6N7K9	3	22	4	SP
E6P9C7	26	26	5	TAT
E6N3Q7	18	22	6	TAT
E6N3R9	5	25	6	TAT
E6N893	0	12	5	LIPO
