Accession number	n-region count	h-region count	c-region count	SP type
M0LPJ2	32	15	0	TATLIPO
M0M1W5	16	15	0	TATLIPO
M0M5Z7	5	17	5	TAT
M0MRP7	23	17	7	SP
M0LBZ0	14	16	0	TATLIPO
M0LCT0	14	15	0	TATLIPO
M0LDC7	5	15	0	TATLIPO
M0LFP2	2	15	11	SP
M0LZS3	5	16	0	TATLIPO
M0LZW3	38	14	0	TATLIPO
M0MPQ3	6	15	0	TATLIPO
M0LF95	6	15	6	SP
M0M617	5	15	0	TATLIPO
M0ME13	11	19	0	TATLIPO
M0MLA8	2	13	6	SP
M0MN42	13	16	0	TATLIPO
M0LBE9	12	17	5	TAT
M0LNS2	19	16	0	TATLIPO
M0LQR4	10	15	0	TATLIPO
M0LTN9	14	16	0	LIPO
M0M290	5	15	0	TATLIPO
M0M3G5	16	21	5	TAT
M0M5A0	6	19	0	TATLIPO
M0MBM4	8	15	6	SP
M0MN78	5	19	0	TATLIPO
M0LT50	5	14	4	SP
M0LVK2	5	18	5	SP
M0M2A6	5	15	0	TATLIPO
M0M8R0	6	20	0	LIPO
M0MDS8	26	15	0	TATLIPO
M0MIN8	11	15	7	SP
M0MRR1	17	20	4	TAT
M0L8X1	3	19	0	LIPO
M0MAZ7	3	18	5	SP
M0MK27	1	6	0	LIPO
M0MMK7	25	18	5	TAT
M0MP22	8	14	3	TAT
M0LDL0	13	16	0	TATLIPO
M0LLI2	2	5	6	SP
M0LST9	2	14	3	SP
M0LW84	10	15	0	TATLIPO
M0MJU8	0	20	6	TATLIPO
M0L913	28	14	0	TATLIPO
M0LAL7	24	18	6	TAT
M0M639	5	12	0	TATLIPO
M0LCX3	21	15	0	TATLIPO
M0M8H2	18	17	0	TATLIPO
M0LWK0	7	16	4	TAT
M0M4X5	4	15	0	TATLIPO
M0M8Y8	19	18	7	TAT
M0MQS2	21	16	0	TATLIPO
M0LMM1	0	12	5	LIPO
M0LQV4	5	15	0	TATLIPO
M0M0E7	11	18	0	TATLIPO
M0M6K1	8	15	0	TATLIPO
M0M833	4	16	0	TATLIPO
M0MB55	4	16	0	LIPO
M0MH17	12	15	0	TATLIPO
M0MRL7	10	16	0	TATLIPO
M0L4I1	5	17	4	TAT
M0LG38	15	15	0	TATLIPO
M0LIP2	1	12	0	LIPO
M0M8F0	1	3	0	LIPO
M0MHR2	2	12	6	SP
M0LGP2	13	15	0	TATLIPO
M0LNY6	42	18	4	TAT
M0M281	6	18	6	SP
M0M440	5	15	0	TATLIPO
M0M933	7	15	0	TATLIPO
M0MLM4	7	19	4	TAT
M0MMK8	12	24	6	TAT
M0LQ70	26	18	5	TAT
M0LZZ1	10	19	1	TAT
M0M1E0	6	21	5	SP
M0M4W2	8	15	0	TATLIPO
M0MIU1	16	15	0	TATLIPO
M0MML1	9	19	3	SP
M0LBS7	9	17	6	TAT
M0LX17	12	15	0	TATLIPO
M0LYM7	0	16	5	TATLIPO
M0M1V2	7	19	6	SP
M0MMA6	12	15	0	TATLIPO
M0MMK2	0	17	1	TATLIPO
M0MQ43	1	14	0	LIPO
M0LE78	10	14	0	TATLIPO
M0LHT4	5	15	0	TATLIPO
M0LTH7	10	15	0	TATLIPO
M0LZ22	8	17	7	SP
M0LZV8	34	17	4	TAT
M0M5E7	1	13	0	LIPO
M0M947	5	21	0	TATLIPO
M0LC72	6	16	0	TATLIPO
M0LDM7	3	14	6	SP
M0MAW6	5	16	0	TATLIPO
M0MNA3	3	20	5	SP
M0L1P3	2	16	0	LIPO
M0LCA8	33	16	0	TATLIPO
