Accession number	n-region count	h-region count	c-region count	SP type
A0A343TKT0	19	17	6	TAT
A0A343TMR3	14	18	5	TAT
A0A343TFB1	25	22	6	TAT
A0A343TGX8	7	15	0	TATLIPO
A0A343TJ78	3	10	6	SP
A0A343TJF0	10	15	0	TATLIPO
A0A343TMP5	32	15	0	TATLIPO
A0A343TN45	5	15	0	TATLIPO
A0A343TGM1	24	19	5	TAT
A0A343TKS8	1	9	12	SP
A0A343TLC3	3	15	7	SP
A0A343TLT6	10	17	2	TAT
A0A343TP03	8	14	0	TATLIPO
A0A343TGK4	3	15	0	LIPO
A0A343TGX5	7	14	0	TATLIPO
A0A343THP6	1	5	0	LIPO
A0A343TIG5	18	16	0	TATLIPO
A0A343TKJ6	22	16	4	TAT
A0A343TKT1	13	15	6	TAT
A0A343TMR0	12	18	5	TAT
A0A343TNQ5	8	14	0	TATLIPO
A0A343TK71	5	15	0	TATLIPO
A0A343TMR1	12	18	5	TAT
A0A343TN72	5	15	0	TATLIPO
A0A343TFI9	2	16	3	SP
A0A343TJL0	5	17	5	SP
A0A343TJU3	13	14	0	TATLIPO
A0A343TKG8	3	17	7	SP
A0A343TNG5	2	20	0	TATLIPO
A0A343TI39	18	24	7	TAT
A0A343TIV5	7	16	0	TATLIPO
A0A343TJS7	5	19	3	SP
A0A343TLP1	41	20	5	TAT
A0A343TNS2	0	20	7	TATLIPO
A0A343TG83	5	16	4	TAT
A0A343THE4	2	13	7	SP
A0A343THY2	26	15	0	TATLIPO
A0A343TJH7	2	14	7	SP
A0A343TLC4	20	18	0	TATLIPO
A0A343TFY5	4	16	0	TATLIPO
A0A343TGS3	28	16	5	TAT
A0A343TH06	12	17	0	TATLIPO
A0A343TK00	4	18	4	SP
A0A343TMN0	30	19	0	TATLIPO
A0A343TF38	4	18	5	SP
A0A343TGR3	7	16	0	TATLIPO
A0A343TIX9	6	16	5	SP
A0A343TJR6	38	19	5	TAT
A0A343TL25	0	17	5	TATLIPO
A0A343TNC8	13	15	0	TATLIPO
A0A343TNM3	9	14	0	TATLIPO
A0A343TG28	13	18	0	TATLIPO
A0A343TG84	5	16	0	TATLIPO
A0A343TFI5	2	21	0	TATLIPO
A0A343THD0	2	3	5	SP
A0A343THW0	1	13	0	LIPO
A0A343TK74	14	18	0	TATLIPO
A0A343TLA5	7	20	5	TAT
A0A343TME0	5	15	0	TATLIPO
A0A343TMZ4	10	15	0	TATLIPO
A0A343TFJ4	0	21	0	SP
A0A343TH12	5	16	0	TATLIPO
A0A343TII3	5	15	0	TATLIPO
A0A343TJ40	4	12	7	SP
A0A343TJH4	4	15	0	LIPO
A0A343TJZ8	3	18	7	SP
