Accession number	n-region count	h-region count	c-region count	SP type
A0A166ALA8	4	16	5	SP
A0A166B799	8	18	4	SP
A0A166DHG8	4	13	6	SP
A0A162FM73	10	16	6	SP
A0A166AUZ8	5	17	3	SP
A0A166B195	5	19	3	SP
A0A166CF72	3	15	3	SP
A0A166CDD5	4	16	4	SP
A0A166E8W9	2	12	6	SP
A0A165Z0P1	5	16	5	SP
A0A166A196	2	16	5	SP
A0A166A7J8	4	15	5	SP
A0A162FCV9	12	18	5	SP
A0A166AIU2	9	16	5	SP
A0A166CKG8	4	15	5	SP
A0A166CM27	35	19	5	SP
A0A166CUD9	2	4	5	SP
A0A162FNH7	3	16	4	SP
A0A165Z2K3	8	15	5	SP
A0A166A7I7	5	16	0	LIPO
A0A166A7K8	4	15	5	SP
A0A166AFD2	5	17	0	LIPO
A0A166AZ51	34	15	5	SP
A0A166A3M8	4	13	5	SP
A0A166AIR4	5	18	5	SP
A0A166DXI3	8	18	13	SP
A0A166ANA2	4	16	0	LIPO
A0A166C1E2	4	15	0	LIPO
A0A166CDL0	0	18	5	LIPO
A0A166CQ36	6	20	3	SP
A0A166D7A5	3	15	7	SP
A0A166DCV4	8	18	4	SP
A0A162F9S8	11	21	5	SP
A0A162FDR7	5	14	16	SP
A0A165ZG43	0	16	5	LIPO
A0A165ZJC3	17	16	5	SP
A0A166AN46	5	15	0	LIPO
A0A166C5J9	4	15	5	SP
A0A166CTW5	11	18	5	SP
A0A165YXS0	5	17	6	SP
A0A165Z9J2	15	20	5	SP
A0A166A178	0	14	6	LIPO
A0A166B4C9	5	15	6	SP
A0A166B6F4	18	14	7	SP
A0A166ARC1	11	18	5	SP
A0A166CQE8	4	15	5	SP
A0A166CU04	2	16	5	SP
A0A166DSF7	2	14	7	SP
A0A166C0M1	7	19	5	SP
A0A166CTX9	5	16	5	SP
A0A166CTY9	19	18	5	SP
A0A166EE12	4	14	7	SP
A0A162FAZ6	13	16	5	SP
A0A165ZRY8	2	20	3	SP
A0A166AIQ0	10	22	6	SP
A0A166C1S9	19	16	5	SP
A0A166C625	8	15	5	SP
A0A166CRQ2	6	14	7	SP
A0A166CSZ0	4	15	5	SP
A0A165YXG0	12	16	5	SP
A0A165Z0L7	4	17	5	SP
A0A166CBK7	4	20	5	SP
A0A166CD85	8	18	4	SP
A0A166CHF2	8	18	4	SP
A0A166CVN6	4	14	5	SP
A0A166E9F3	5	15	6	SP
A0A165ZPW6	0	15	4	LIPO
A0A166C1F9	1	3	5	SP
A0A166CTZ3	5	14	5	SP
A0A166DJ91	4	17	4	SP
A0A166AIN8	7	16	5	SP
A0A166CUG0	0	15	6	LIPO
A0A166DWM6	5	16	0	LIPO
A0A166B511	1	2	5	SP
A0A166DUG2	16	16	0	LIPO
A0A162FEM7	8	18	4	SP
A0A166B4C2	6	15	6	SP
A0A166DL54	2	16	0	LIPO
A0A165ZSK8	8	15	5	SP
A0A166D5P5	4	18	5	SP
A0A166A8R2	13	0	0	PILIN
A0A162FAT1	12	0	0	PILIN
A0A162FLA3	12	0	0	PILIN
