Accession number	n-region count	h-region count	c-region count	SP type
A0RTY7	2	12	7	SP
A0RV40	2	10	6	SP
A0RWL2	7	19	7	SP
A0RX20	2	14	5	SP
A0RX26	3	18	9	SP
A0RXF0	25	19	4	SP
A0RXS5	8	18	5	SP
A0RXU5	5	18	4	SP
A0RYJ1	4	16	4	SP
A0RYK0	3	16	6	SP
A0RYY6	29	12	6	SP
A0RYY7	2	19	6	SP
A0RUV4	2	1	4	SP
A0RUX4	24	12	11	SP
A0RVA2	3	18	5	SP
A0RVT2	45	57	63	SP
A0RW44	2	18	4	SP
A0RXB7	30	13	6	SP
A0RXP7	2	13	4	SP
A0RYG2	5	20	0	TATLIPO
A0RYI8	3	15	7	SP
A0RYJ2	4	13	7	SP
A0RYM5	7	28	6	SP
A0RUZ2	7	16	5	SP
A0RV59	9	18	5	SP
A0RVC0	3	17	6	SP
A0RVF8	2	9	7	SP
A0RX91	15	17	6	SP
A0RXH0	2	12	7	SP
A0RXJ2	2	13	5	SP
A0RXX4	8	16	9	SP
A0RTN1	2	18	5	SP
A0RUU8	10	16	8	SP
A0RUV0	3	22	3	SP
A0RUZ9	3	11	5	SP
A0RV02	2	18	4	SP
A0RVW0	2	10	6	SP
A0RW46	11	14	5	SP
A0RX13	2	14	5	SP
A0RXC2	3	11	5	SP
A0RXK8	7	17	5	SP
A0RXS4	2	19	4	SP
A0RXU8	20	19	4	SP
A0RYI7	5	19	5	SP
A0RW59	2	12	4	SP
A0RW98	4	18	5	SP
A0RWE7	2	19	5	SP
A0RY95	7	14	5	SP
A0RTK3	3	18	3	SP
A0RTM8	3	14	4	SP
A0RUP6	5	15	7	SP
A0RVF4	3	13	5	SP
A0RVF9	3	12	3	SP
A0RVV8	13	17	6	SP
A0RX90	43	61	65	SP
A0RXB4	2	16	16	SP
A0RXW8	2	11	4	SP
A0RUH4	12	15	6	SP
A0RW32	0	13	0	LIPO
A0RX69	2	12	5	SP
A0RXX2	4	16	5	SP
A0RXY3	1	5	8	SP
A0RYJ7	6	18	6	SP
A0RYR6	2	15	5	SP
A0RTK8	2	14	6	SP
A0RUC5	3	17	3	SP
A0RVW5	3	19	5	SP
A0RXC1	5	11	3	SP
A0RZ22	17	13	10	SP
A0RTM9	2	12	5	SP
A0RTR2	16	14	5	SP
A0RVG5	2	14	3	SP
A0RYG6	9	17	3	SP
A0RYI4	2	11	6	SP
A0RZ04	2	12	5	SP
A0RUA3	3	17	6	SP
A0RWH3	4	13	5	SP
A0RXJ7	3	18	5	SP
A0RXY2	6	16	5	SP
A0RXY4	2	13	6	SP
A0RYJ0	13	22	7	SP
A0RYJ3	2	9	6	SP
A0RYN7	2	13	7	SP
A0RZ97	2	11	8	SP
A0RV49	6	22	8	SP
A0RVZ4	2	14	5	SP
A0RXS6	4	17	4	SP
A0RY37	8	18	5	SP
A0RY40	3	13	5	SP
A0RYY0	3	17	4	SP
A0RUI9	6	20	4	SP
A0RUU5	3	17	8	SP
A0RV41	10	13	6	SP
A0RVH4	39	19	5	SP
A0RWR4	3	17	6	SP
A0RWZ7	3	8	4	SP
A0RYK5	3	13	5	SP
A0RVW4	4	19	5	SP
A0RXR2	3	15	5	SP
A0RYR7	2	9	6	SP
A0RTJ3	16	25	5	TAT
A0RUV9	2	16	0	LIPO
A0RVA3	2	20	4	SP
A0RXS3	4	17	5	SP
A0RY09	2	16	4	SP
A0RTY9	2	12	7	SP
A0RW21	4	17	5	SP
A0RXA2	2	11	7	SP
A0RXH9	2	4	7	SP
A0RXS2	13	21	4	SP
A0RYU7	2	14	4	SP
A0RZ49	3	7	8	SP
A0RV58	5	17	5	SP
A0RVZ5	22	16	7	SP
A0RYH0	45	57	65	SP
A0RUQ7	8	17	5	SP
A0RWQ5	2	12	5	SP
A0RTK5	2	6	7	SP
A0RVW2	14	19	5	SP
A0RX23	6	15	4	SP
A0RXK4	8	19	6	SP
A0RY35	3	19	4	SP
A0RYE4	3	19	5	SP
A0RTL0	8	12	5	SP
A0RV47	8	19	6	SP
A0RVQ3	3	19	4	SP
A0RVQ9	3	14	5	SP
A0RW12	11	18	5	SP
A0RW66	2	15	5	SP
A0RWX8	2	14	5	SP
A0RXP9	3	15	6	SP
A0RXX3	4	14	7	SP
A0RY79	4	16	5	SP
A0RYI6	2	13	4	SP
A0RYI9	3	18	6	SP
A0RW11	12	15	6	SP
A0RWY6	3	11	5	SP
A0RXY5	2	15	7	SP
A0RY81	3	19	5	SP
A0RYC8	2	14	4	SP
A0RYS9	26	12	7	SP
A0RYT0	3	13	5	SP
