Accession number	n-region count	h-region count	c-region count	SP type
A0B6I1	2	6	6	SP
A0B6I7	2	14	0	LIPO
A0B6S3	3	16	5	SP
A0B830	3	11	5	SP
A0B8I1	4	13	4	SP
A0B8L5	2	11	5	SP
A0B955	3	16	0	LIPO
A0B9A8	3	29	5	SP
A0B9U2	3	15	5	SP
A0B567	4	15	3	SP
A0B579	2	12	4	SP
A0B5C8	2	13	4	SP
A0B5U2	4	13	6	SP
A0B651	5	13	6	SP
A0B6K4	2	15	0	LIPO
A0B6Y3	3	16	3	SP
A0B713	4	13	4	SP
A0B7E9	4	12	3	SP
A0B861	3	17	0	LIPO
A0B8D3	5	11	5	SP
A0B8P8	4	14	4	LIPO
A0B8Y6	3	15	3	SP
A0B979	2	14	5	SP
A0B9U3	2	14	3	SP
A0B5B6	4	13	5	SP
A0B5E2	2	16	0	LIPO
A0B5H5	4	17	0	LIPO
A0B5K8	2	14	3	SP
A0B5P8	4	14	3	SP
A0B708	20	16	5	SP
A0B741	2	14	3	SP
A0B7U8	2	12	5	SP
A0B864	3	11	3	SP
A0B865	14	16	4	SP
A0B8E9	3	15	0	LIPO
A0B8G3	2	12	4	SP
A0B5M3	2	14	6	SP
A0B6Y2	2	10	4	SP
A0B7F1	3	14	4	SP
A0B7V8	2	14	4	SP
A0B829	5	13	4	SP
A0B8V0	4	14	5	SP
A0B8V1	3	14	6	SP
A0B9I8	19	14	4	SP
A0B9M0	4	11	3	SP
A0B9Q1	2	11	5	SP
A0B7W0	3	17	5	SP
A0B802	7	15	5	SP
A0B9J1	2	13	6	SP
A0B575	2	16	4	SP
A0B5A3	2	14	3	SP
A0B5F7	38	47	51	SP
A0B5K7	2	12	5	SP
A0B7M3	3	13	6	SP
A0B878	2	14	0	LIPO
A0B8K2	4	19	0	LIPO
A0B8P4	5	16	5	LIPO
A0B9J0	3	17	4	SP
A0B9T1	26	14	5	SP
A0B774	3	13	7	SP
A0B7I7	8	12	5	SP
A0B809	3	14	4	SP
A0B8G2	2	12	6	SP
A0B8N8	2	12	6	SP
A0B962	4	14	0	LIPO
A0B9L5	32	10	6	SP
A0B695	3	14	4	SP
A0B6B1	3	13	5	LIPO
A0B6B5	3	12	4	SP
A0B6Y4	3	15	3	LIPO
A0B7A2	3	13	5	SP
A0B8A5	3	14	4	SP
A0B8S1	3	12	4	SP
A0B9P6	2	17	3	SP
A0B531	2	11	5	SP
A0B5A9	2	12	5	SP
A0B5R3	2	14	3	SP
A0B656	2	18	4	SP
A0B6U2	3	16	0	LIPO
A0B7J2	8	17	4	SP
A0B7Y5	20	12	5	SP
A0B832	3	14	6	SP
A0B869	3	15	4	SP
A0B887	3	12	4	SP
A0B8D5	5	14	3	SP
A0B8M7	25	18	8	SP
A0B8M8	4	16	5	SP
A0B963	2	12	3	SP
A0B9X3	2	13	5	SP
A0B5J3	2	14	5	SP
A0B5M2	9	16	0	LIPO
A0B612	3	12	4	SP
A0B691	3	12	4	SP
A0B6H7	3	15	4	SP
A0B6J5	3	13	3	SP
A0B6Q0	3	15	4	SP
A0B6Z3	3	17	3	SP
A0B8H8	2	14	3	SP
A0B8P6	3	13	3	SP
A0B618	2	14	4	SP
A0B662	5	13	3	SP
A0B670	17	19	5	SP
A0B6M2	5	14	5	SP
A0B6P3	3	12	5	SP
A0B6S5	17	14	5	SP
A0B8C0	7	14	3	SP
A0B8F0	2	10	5	SP
A0B8N6	3	16	5	SP
A0B8P9	2	15	5	SP
A0B964	2	11	5	SP
A0B9E2	2	13	5	SP
A0B9T2	7	21	5	SP
A0B6B2	6	14	4	SP
A0B6Q5	2	14	5	SP
A0B7T4	5	14	4	SP
A0B7Z8	7	14	5	SP
A0B942	3	16	3	SP
A0B980	2	13	4	SP
A0B9R3	26	14	6	SP
A0B5M0	3	14	5	SP
A0B650	21	11	5	SP
A0B6A3	2	15	5	SP
A0B6Q1	6	20	6	SP
A0B6U8	19	16	6	SP
A0B7G2	2	16	4	SP
A0B7I5	3	14	4	SP
A0B7Y6	2	16	5	SP
A0B8U5	8	14	5	SP
A0B5E5	4	14	3	LIPO
A0B5R9	3	15	5	SP
A0B640	4	14	3	SP
A0B696	3	17	4	SP
A0B6H6	3	13	5	SP
A0B6Q3	3	13	3	SP
A0B8S0	3	16	5	SP
A0B692	2	13	4	SP
A0B7I0	2	12	3	SP
A0B8E3	7	15	7	SP
A0B8J1	3	15	0	LIPO
A0B974	3	12	5	SP
A0B9Q4	9	16	4	SP
A0B608	2	14	3	SP
A0B659	3	15	3	SP
A0B6D3	4	17	3	SP
A0B6I3	2	12	4	SP
A0B6T1	3	15	5	SP
A0B755	2	5	3	SP
A0B7A0	3	15	4	SP
A0B7D1	3	15	4	SP
A0B7M4	3	13	4	SP
A0B7V9	3	13	4	SP
A0B7Z1	14	21	4	SP
A0B8G1	3	16	3	SP
A0B5P1	3	13	0	LIPO
A0B5W7	5	17	4	SP
A0B5Z3	4	13	3	SP
A0B6C0	2	14	5	SP
A0B7I8	2	12	3	SP
A0B9S3	3	12	5	SP
