Accession number	n-region count	h-region count	c-region count	SP type
H2C762	7	19	3	SP
H2C7Q3	29	19	6	SP
H2C0J3	2	18	4	SP
H2C8A4	4	19	3	SP
H2C2K0	3	16	9	SP
H2C3L3	2	11	5	SP
H2C7K0	12	14	6	SP
H2C1G0	2	13	7	SP
H2C4C6	2	14	6	SP
H2C7H1	9	17	10	TAT
H2C5Q1	3	19	5	SP
H2C7G4	3	8	5	SP
H2C2V0	3	12	5	SP
H2C4H1	10	13	0	LIPO
H2C878	3	16	4	SP
H2C2G2	4	14	4	SP
H2C386	3	9	5	SP
H2C6X6	3	13	6	SP
H2C880	4	14	4	SP
H2C2S2	3	13	4	SP
H2C7B9	3	16	6	SP
H2C769	10	21	5	TAT
H2C4F1	4	16	3	SP
H2C7T9	4	15	6	SP
H2C9W3	7	19	3	SP
H2C1R7	20	19	1	TAT
H2C2V1	4	15	3	SP
H2C3S6	3	13	9	SP
H2C882	4	15	9	SP
H2C2R1	10	18	6	TAT
H2C0J2	3	15	12	SP
H2C9W2	2	18	3	SP
H2C470	19	17	3	TAT
H2C250	4	18	3	SP
H2C538	8	19	4	SP
H2C1E5	7	21	5	TAT
H2C5P6	5	18	5	TAT
H2C1D7	2	14	3	SP
H2C4H3	3	18	4	SP
H2C9N9	3	16	8	SP
H2C5M7	4	11	6	SP
H2C5L9	4	15	8	SP
H2C669	2	15	5	SP
H2C9R8	2	5	8	SP
H2C3H8	10	13	6	SP
H2C476	10	19	5	SP
H2C4H5	8	16	3	SP
H2C0R9	8	18	3	TAT
H2C293	2	26	0	LIPO
H2C3A0	2	14	4	SP
H2C4F0	4	19	4	SP
H2C7D4	10	14	3	SP
H2C7C0	2	17	6	SP
H2C8Y9	4	16	5	SP
H2C5L2	2	15	3	SP
H2C0Z6	10	14	4	SP
H2C1H9	10	18	5	SP
H2C2G5	3	16	4	SP
H2C976	3	15	6	SP
H2C5L1	4	14	3	SP
H2C7C6	3	17	6	SP
H2C9F4	6	15	4	SP
H2C508	4	16	8	SP
