Accession number	n-region count	h-region count	c-region count	SP type
A0A328P9X7	9	12	6	SP
A0A328PDU4	3	12	5	SP
A0A328PEV3	5	13	4	SP
A0A328PGU2	3	16	0	LIPO
A0A328PD79	3	13	4	SP
A0A328PDK7	2	8	5	SP
A0A328PA02	1	8	5	SP
A0A328P9G5	42	58	62	SP
A0A328PGT3	3	16	8	SP
A0A328PJ41	4	15	4	SP
A0A328PCN2	4	15	4	SP
A0A328PE88	2	14	5	SP
A0A328P964	2	10	4	SP
A0A328PBK9	3	15	0	LIPO
A0A328PDY6	3	15	0	LIPO
A0A328PG94	2	16	0	LIPO
A0A328PJ53	4	13	5	SP
A0A328PKM2	4	19	6	SP
A0A328P854	4	14	5	SP
A0A328P8J0	3	12	0	LIPO
A0A328PDB0	3	13	4	SP
A0A328PIJ1	3	17	10	SP
A0A328P867	10	15	5	SP
A0A328PAD3	5	16	5	SP
A0A328PEP1	4	16	4	SP
A0A328PFN9	11	15	5	SP
A0A328PGV1	2	9	5	SP
A0A328PB63	3	15	5	SP
A0A328PJC4	4	15	6	SP
A0A328PGB4	11	15	5	SP
A0A328PGF4	4	14	7	SP
A0A328PJ55	5	21	0	LIPO
A0A328P8F8	3	15	0	LIPO
A0A328P8U4	2	9	5	SP
A0A328PBM8	14	15	5	SP
A0A328PI18	4	14	3	SP
A0A328P9K1	3	17	5	SP
