Accession number	n-region count	h-region count	c-region count	SP type
A0A166CT21	5	15	5	SP
A0A166CZX0	13	19	5	SP
A0A166D428	6	15	5	SP
A0A166EGG9	8	17	0	LIPO
A0A166EL48	8	20	4	SP
A0A166EPR2	5	14	5	SP
A0A166EXN2	4	15	4	SP
A0A166FC54	9	17	5	SP
A0A166FGI4	3	16	0	LIPO
A0A166CPB9	6	19	5	SP
A0A166D4Y3	13	18	0	LIPO
A0A166EDA4	6	17	5	SP
A0A166EL67	1	1	5	SP
A0A166EPM1	9	16	5	SP
A0A166EX48	6	16	5	SP
A0A166F397	8	19	5	SP
A0A166CM32	5	14	6	SP
A0A166CQV0	6	19	5	SP
A0A166CRZ0	5	21	6	SP
A0A166CSS2	9	19	5	SP
A0A166D3W0	8	19	5	SP
A0A166D400	2	12	6	SP
A0A166DLH6	6	13	5	SP
A0A166EMB5	8	15	4	SP
A0A166FGX4	8	19	5	SP
A0A166CIR5	5	14	5	SP
A0A166CLT8	6	19	5	SP
A0A166CM90	5	14	5	SP
A0A166D8Z8	7	15	5	SP
A0A166DIQ7	6	19	5	SP
A0A166DLJ3	5	15	4	SP
A0A166EPQ4	3	16	5	SP
A0A166CZY1	22	23	5	SP
A0A166DTN2	6	15	5	SP
A0A166ER57	2	15	3	SP
A0A166EY02	2	10	6	SP
A0A166CGS6	6	16	8	SP
A0A166CSU3	2	12	6	SP
A0A166CX20	8	19	5	SP
A0A166EQC2	8	19	5	SP
A0A166ER97	2	7	5	SP
A0A166FG70	12	18	5	SP
A0A166CPJ1	2	13	4	SP
A0A166CSL7	8	17	3	SP
A0A166D0J5	2	13	5	SP
A0A166D9K5	7	16	5	SP
A0A166E5I7	2	11	5	SP
A0A166ECJ1	4	15	6	SP
A0A166CVW8	8	15	5	SP
A0A166D2K1	6	14	5	SP
A0A166DLF8	7	16	5	SP
A0A166E3L0	3	15	5	SP
A0A166CNI9	4	15	5	SP
A0A166CS60	2	17	10	SP
A0A166D8T2	6	19	5	SP
A0A166DTM1	2	11	5	SP
A0A166FHJ7	11	19	5	SP
A0A166CLG4	6	18	3	SP
A0A166E0B0	8	19	5	SP
A0A166E1G2	8	21	5	SP
A0A166EDQ6	5	15	0	LIPO
A0A166EK51	27	15	5	SP
A0A166F7I3	12	16	5	SP
A0A166CH29	2	11	7	SP
A0A166CP72	7	18	6	LIPO
A0A166D510	5	14	7	LIPO
A0A166ECX9	17	19	7	SP
A0A166CG95	7	17	5	SP
A0A166CK92	7	18	3	SP
A0A166CNG1	16	13	7	SP
A0A166CY37	3	10	6	SP
A0A166D5E4	9	16	5	SP
A0A166DMG9	8	19	5	SP
A0A166E104	5	16	3	SP
A0A166CJ32	5	16	5	SP
A0A166CRM6	11	15	5	SP
A0A166D5D9	9	17	3	SP
A0A166DCW3	11	19	5	SP
A0A166DGU8	8	19	5	SP
A0A166DTP9	4	14	5	SP
A0A166E1C5	4	15	5	SP
A0A166E522	10	16	4	SP
A0A166ED62	5	16	6	SP
A0A166EPJ0	6	14	6	SP
A0A166EXY7	37	52	56	SP
A0A166FDC6	5	16	5	SP
A0A166CGK2	30	15	5	SP
A0A166CYI1	10	17	6	SP
A0A166EPN9	10	18	3	SP
A0A166EXC7	9	15	5	SP
A0A166CW77	4	14	5	SP
A0A166CGV3	4	16	3	SP
A0A166CRA9	6	20	7	SP
A0A166CSQ6	5	17	0	LIPO
A0A166DFK2	9	16	5	SP
A0A166EQP2	5	15	8	SP
A0A166CJZ1	8	16	7	SP
A0A166CP44	6	14	5	SP
A0A166CZZ2	2	13	5	SP
A0A166DNZ5	9	17	5	SP
A0A166E1T7	9	19	5	SP
A0A166E795	5	17	4	SP
A0A166F742	5	17	4	SP
A0A166DQH9	10	15	5	SP
A0A166F376	21	19	5	SP
A0A166CLC8	8	19	5	SP
A0A166CSP9	6	16	7	LIPO
A0A166CST3	9	16	8	SP
A0A166CZW3	6	17	7	SP
A0A166D470	24	20	4	SP
A0A166DBF4	8	19	5	SP
A0A166DDQ5	8	19	5	SP
A0A166E6M0	11	15	5	SP
A0A166EPJ6	12	20	7	SP
A0A166CH64	6	17	5	SP
A0A166CKT8	3	14	8	SP
A0A166D050	0	0	0	SP
A0A2U1S7Y3	4	13	7	SP
A0A2U1S780	3	15	5	SP
A0A2U1S9D5	4	20	4	SP
A0A2U1S8P2	4	13	5	SP
A0A2U1S9N2	4	17	3	SP
A0A2U1S6X9	3	16	0	LIPO
A0A2U1S7A4	12	16	4	SP
A0A2U1S746	11	19	5	SP
A0A2U1S8E5	11	17	4	SP
A0A2U1S7X4	6	13	4	SP
A0A2U1S8C3	3	14	5	SP
A0A2U1S9J6	6	13	5	SP
A0A2U1S887	4	13	6	SP
A0A2U1S6G5	6	14	5	SP
A0A2U1S802	7	17	3	SP
A0A2U1S6G9	2	11	6	SP
A0A2U1S8N4	5	14	4	SP
A0A2U1S8K8	5	17	3	SP
A0A2U1S8Y9	3	13	6	LIPO
A0A2U1S5P5	5	15	5	SP
A0A2U1S9I6	5	16	4	SP
A0A2U1S9L3	4	15	5	SP
A0A2U1S6J8	20	14	4	SP
A0A2U1S9B6	3	16	0	LIPO
A0A366M9V6	4	14	7	SP
A0A366MBR3	2	14	8	SP
A0A366ME52	2	9	7	SP
A0A366M873	6	16	5	SP
A0A366M9C9	9	15	5	SP
A0A366MA23	2	5	4	SP
A0A366MBI9	4	21	0	LIPO
A0A366MCL9	3	17	5	SP
A0A366M8U4	2	8	5	SP
A0A366MBP6	4	14	5	SP
A0A366M7Y0	33	16	5	SP
A0A366MD77	12	19	4	SP
A0A366MFY0	23	16	5	SP
A0A366MCL7	5	16	5	SP
A0A366MDY2	7	18	4	SP
A0A366MED2	2	15	5	SP
A0A366MEI6	2	5	4	SP
A0A366MF72	10	16	4	SP
A0A366MG40	10	15	4	SP
A0A366M8E0	8	15	5	SP
A0A366MCS5	1	11	5	SP
A0A366M8U2	4	15	5	SP
A0A366M944	2	10	3	SP
A0A366M9B3	1	5	7	SP
A0A366M9B5	3	16	4	SP
A0A366MBI5	7	15	5	SP
A0A366MBU4	5	15	3	SP
A0A366MDB9	22	17	0	LIPO
A0A366M9I0	11	18	5	SP
A0A366MAP3	3	18	5	SP
A0A366MEB2	2	6	5	SP
A0A366MFY5	7	18	3	SP
A0A366M7X1	4	10	4	SP
A0A366MAT3	5	17	5	SP
A0A366MBJ6	6	15	5	SP
A0A366M8P7	9	15	5	SP
A0A366M8V4	4	15	4	SP
A0A366MAA9	2	14	5	SP
A0A366MBJ7	2	14	5	SP
A0A366MBV4	7	18	5	SP
A0A366MDT6	2	12	7	SP
A0A366M9T5	1	1	9	SP
A0A366MAJ5	8	15	5	SP
A0A366MAK4	2	11	7	SP
A0A366ME23	5	15	6	SP
A0A366M7X0	7	17	4	SP
A0A366MDK2	8	16	5	SP
A0A366M8N1	6	16	4	SP
A0A366MAD3	4	16	6	SP
A0A366MCH7	4	16	5	SP
A0A366M8I8	6	9	6	SP
A0A366MA28	2	6	8	SP
A0A366MA30	6	16	4	SP
A0A366MFI3	10	16	6	SP
A0A366MBZ5	4	17	5	SP
A0A366M9L4	4	16	0	LIPO
A0A366MCJ1	13	15	5	SP
A0A166ALA8	4	16	5	SP
A0A166B799	8	18	4	SP
A0A166DHG8	4	13	6	SP
A0A162FM73	10	16	6	SP
A0A166AUZ8	5	17	3	SP
A0A166B195	5	19	3	SP
A0A166CF72	3	15	3	SP
A0A166CDD5	4	16	4	SP
A0A166E8W9	2	12	6	SP
A0A165Z0P1	5	16	5	SP
A0A166A196	2	16	5	SP
A0A166A7J8	4	15	5	SP
A0A162FCV9	12	18	5	SP
A0A166AIU2	9	16	5	SP
A0A166CKG8	4	15	5	SP
A0A166CM27	35	19	5	SP
A0A166CUD9	2	4	5	SP
A0A162FNH7	3	16	4	SP
A0A165Z2K3	8	15	5	SP
A0A166A7I7	5	16	0	LIPO
A0A166A7K8	4	15	5	SP
A0A166AFD2	5	17	0	LIPO
A0A166AZ51	34	15	5	SP
A0A166A3M8	4	13	5	SP
A0A166AIR4	5	18	5	SP
A0A166DXI3	8	18	13	SP
A0A166ANA2	4	16	0	LIPO
A0A166C1E2	4	15	0	LIPO
A0A166CDL0	3	18	5	LIPO
A0A166CQ36	6	20	3	SP
A0A166D7A5	3	15	7	SP
A0A166DCV4	8	18	4	SP
A0A162F9S8	11	21	5	SP
A0A162FDR7	5	14	16	SP
A0A165ZG43	6	16	5	LIPO
A0A165ZJC3	17	16	5	SP
A0A166AN46	5	15	0	LIPO
A0A166C5J9	4	15	5	SP
A0A166CTW5	11	18	5	SP
A0A165YXS0	5	17	6	SP
A0A165Z9J2	15	20	5	SP
A0A166A178	5	14	6	LIPO
A0A166B4C9	5	15	6	SP
A0A166B6F4	18	14	7	SP
A0A166ARC1	11	18	5	SP
A0A166CQE8	4	15	5	SP
A0A166CU04	2	16	5	SP
A0A166DSF7	2	14	7	SP
A0A166C0M1	7	19	5	SP
A0A166CTX9	5	16	5	SP
A0A166CTY9	19	18	5	SP
A0A166EE12	4	14	7	SP
A0A162FAZ6	13	16	5	SP
A0A165ZRY8	2	20	3	SP
A0A166AIQ0	10	22	6	SP
A0A166C1S9	19	16	5	SP
A0A166C625	8	15	5	SP
A0A166CRQ2	6	14	7	SP
A0A166CSZ0	4	15	5	SP
A0A165YXG0	12	16	5	SP
A0A165Z0L7	4	17	5	SP
A0A166CBK7	4	20	5	SP
A0A166CD85	8	18	4	SP
A0A166CHF2	8	18	4	SP
A0A166CVN6	4	14	5	SP
A0A166E9F3	5	15	6	SP
A0A165ZPW6	11	15	4	LIPO
A0A166C1F9	1	3	5	SP
A0A166CTZ3	5	14	5	SP
A0A166DJ91	4	17	4	SP
A0A166AIN8	7	16	5	SP
A0A166CUG0	4	15	6	LIPO
A0A166DWM6	5	16	0	LIPO
A0A166B511	1	2	5	SP
A0A166DUG2	16	16	0	LIPO
A0A162FEM7	8	18	4	SP
A0A166B4C2	6	15	6	SP
A0A166DL54	2	16	0	LIPO
A0A165ZSK8	8	15	5	SP
A0A166D5P5	4	18	5	SP
D3DZY5	3	12	3	SP
D3E2D3	4	17	3	SP
D3E4G0	4	15	5	SP
D3E4R2	5	14	7	SP
D3DYK8	8	16	3	SP
D3DYK9	8	16	3	SP
D3DZE9	4	16	4	SP
D3E1V1	4	16	9	SP
D3E1X7	10	16	5	SP
D3E096	4	13	4	SP
D3E1Z4	2	5	5	SP
D3E3D8	5	15	5	SP
D3E3I6	12	15	5	SP
D3E3X5	9	14	5	SP
D3E0C2	5	17	0	LIPO
D3E0T5	5	13	5	LIPO
D3E258	5	19	0	LIPO
D3E2R8	8	17	5	SP
D3E2S9	5	16	4	SP
D3E3D5	6	12	5	LIPO
D3E4A2	4	17	0	LIPO
D3E4N7	4	14	7	SP
D3E0R1	4	15	5	SP
D3E0S5	5	15	5	SP
D3E0S9	5	17	5	SP
D3E317	7	15	5	LIPO
D3E4F4	4	16	0	LIPO
D3DYK4	4	16	3	SP
D3E081	6	14	4	SP
D3E3D6	4	15	5	SP
D3E4P4	8	18	5	SP
D3E014	5	14	5	LIPO
D3E0S4	6	16	4	SP
D3E0S3	6	12	6	SP
D3E2B8	1	5	5	SP
D3E2C9	6	14	5	SP
D3E3E9	4	15	5	SP
D3E3G9	7	18	6	SP
D3DYL1	7	15	5	SP
D3E071	3	15	5	SP
D3E0W1	16	13	6	SP
D3E1E3	5	17	3	SP
D3E281	7	13	7	SP
D3E3I5	8	15	5	SP
D3E3X6	4	17	3	SP
D3E0M3	5	16	4	SP
D3E103	5	17	0	LIPO
D3E262	4	16	4	SP
D3E2B4	7	14	5	SP
D3E2D2	4	16	3	SP
D3E3G1	3	19	3	SP
D3DYR1	4	15	5	SP
D3DYU2	6	18	3	SP
D3E097	5	15	5	SP
D3E2W8	3	17	5	SP
D3E316	7	15	5	LIPO
D3E338	5	15	5	SP
D3E3D1	6	15	5	SP
D3E4H1	6	13	5	SP
D3E4I6	5	14	7	SP
D3E4M0	7	16	4	SP
D3DYS5	2	15	5	SP
D3DZ26	5	15	4	SP
D3DZ98	5	17	0	LIPO
D3DZN1	6	15	3	SP
D3DZT1	4	16	5	SP
D3E002	4	16	4	SP
D3E080	5	16	4	SP
D3E454	7	17	3	SP
D3E4R0	2	13	3	SP
D3DYL5	10	15	5	SP
D3DYL8	5	15	5	SP
D3E1G1	6	20	0	LIPO
D3E4H9	12	15	5	SP
D3DZH0	1	7	6	SP
D3E110	20	18	5	SP
D3E1H6	5	18	7	SP
D3E277	3	14	3	SP
D3E2R9	4	18	3	SP
