Accession number	n-region count	h-region count	c-region count	SP type
A0A3A5W7F8	7	15	6	SP
A0A3A5W879	10	14	0	LIPO
A0A3A5W9W4	3	17	6	SP
A0A3A5WAC9	3	18	0	LIPO
A0A3A5WF68	2	13	3	SP
A0A3A5WGI3	2	7	4	SP
A0A3A5WQK2	12	18	5	SP
A0A3A5WQM5	2	17	3	SP
A0A3A5WXH0	4	15	3	SP
A0A3A5WXK2	10	17	7	SP
A0A3A5W693	11	15	5	SP
A0A3A5W7T1	30	17	3	SP
A0A3A5W7W0	2	17	5	SP
A0A3A5W8W4	6	16	3	SP
A0A3A5W9I2	6	11	3	SP
A0A3A5WC35	16	18	6	SP
A0A3A5WCB6	4	18	0	LIPO
A0A3A5WEE2	3	15	4	SP
A0A3A5W7T5	6	10	10	SP
A0A3A5W822	3	13	5	SP
A0A3A5W8V7	2	7	3	SP
A0A3A5W959	13	13	7	SP
A0A3A5WAF6	3	15	6	SP
A0A3A5WCL8	3	18	4	SP
A0A3A5WFZ5	4	16	3	SP
A0A3A5WS40	3	18	0	LIPO
A0A3A5WV68	6	16	0	LIPO
A0A3A5W638	2	15	4	SP
A0A3A5W8A2	4	17	0	LIPO
A0A3A5W8T7	4	18	3	SP
A0A3A5W9C2	9	14	5	SP
A0A3A5WAX2	2	10	0	LIPO
A0A3A5WBL9	21	17	5	SP
A0A3A5WC17	3	14	4	SP
A0A3A5WFK3	12	17	5	SP
A0A3A5WIK7	2	14	3	SP
A0A3A5WV44	3	14	3	SP
A0A3A5WVJ0	22	14	5	SP
A0A3A5W7T8	3	13	4	SP
A0A3A5W9Z7	5	15	0	LIPO
A0A3A5WA45	12	17	0	LIPO
A0A3A5WB78	2	15	0	LIPO
A0A3A5WBC8	6	16	5	SP
A0A3A5WFL0	5	15	7	SP
A0A3A5WKN4	23	15	3	SP
A0A3A5W8A9	3	12	5	SP
A0A3A5W8Z9	3	11	4	SP
A0A3A5W974	17	12	6	SP
A0A3A5W999	2	12	6	SP
A0A3A5WB48	2	20	0	LIPO
A0A3A5WBC2	4	15	4	SP
A0A3A5WBX8	3	14	3	SP
A0A3A5WC97	11	14	4	SP
A0A3A5WHW4	30	15	0	LIPO
A0A3A5WXC8	7	11	11	SP
A0A3A5W654	3	19	3	SP
A0A3A5W904	3	16	4	SP
A0A3A5WAF8	3	14	5	SP
