Accession number	n-region count	h-region count	c-region count	SP type
A0A0W1R4S3	3	11	8	SP
A0A0W1R789	4	21	5	SP
A0A0W1RA41	7	15	0	TATLIPO
A0A0W1RDG6	5	15	0	TATLIPO
A0A0W1R3T1	3	15	0	LIPO
A0A0W1R456	3	17	0	TATLIPO
A0A0W1R6L6	14	18	4	TAT
A0A0W1RC10	8	18	4	TAT
A0A0W1RCW1	6	15	0	LIPO
A0A0W1R2T0	17	15	0	TATLIPO
A0A0W1R3S4	2	12	0	LIPO
A0A0W1R7H7	7	15	0	LIPO
A0A0W1R8J8	9	15	0	TATLIPO
A0A0W1R9E9	13	15	0	TATLIPO
A0A0W1RAG6	5	17	6	SP
A0A0W1RAL0	8	19	6	SP
A0A0W1RCV8	7	16	0	TATLIPO
A0A0W1R5A5	3	18	11	SP
A0A0W1R7C8	5	14	0	TATLIPO
A0A0W1R9E8	1	6	0	LIPO
A0A0W1R9I1	5	15	0	TATLIPO
A0A0W1R2X1	9	15	4	TAT
A0A0W1R4Z9	15	15	0	TATLIPO
A0A0W1R548	10	15	0	TATLIPO
A0A0W1R9D5	4	16	5	SP
A0A0W1R9P4	12	16	0	TATLIPO
A0A0W1RD23	5	14	0	TATLIPO
A0A0W1RDI8	1	8	0	LIPO
A0A0W1REL7	26	21	4	TAT
A0A0W1R3V2	8	19	0	TATLIPO
A0A0W1R557	5	16	0	TATLIPO
A0A0W1R670	3	14	0	LIPO
A0A0W1R7M7	15	18	7	TAT
A0A0W1RBA7	7	17	4	SP
A0A0W1RBF1	2	15	6	SP
A0A0W1R2F5	5	14	0	TATLIPO
A0A0W1R3I5	4	14	7	SP
A0A0W1R551	5	15	0	TATLIPO
A0A0W1R6G8	4	13	0	LIPO
A0A0W1R7A8	16	15	0	TATLIPO
A0A0W1R7S1	6	15	0	TATLIPO
A0A0W1R8S1	8	16	4	TAT
A0A0W1R9H8	7	21	5	TAT
A0A0W1RA38	5	14	0	TATLIPO
A0A0W1RAE1	17	17	4	TAT
A0A0W1RAP3	2	27	0	LIPO
A0A0W1RDW3	5	17	6	SP
A0A0W1RDX3	21	15	0	TATLIPO
A0A0W1R674	4	16	5	SP
A0A0W1R9J9	10	19	4	SP
A0A0W1RA09	5	14	7	SP
A0A0W1RD69	9	15	5	TAT
A0A0W1R479	8	24	7	TAT
A0A0W1R4L4	2	12	6	SP
A0A0W1R5V4	16	18	6	TAT
A0A0W1R8W3	11	17	6	TAT
A0A0W1RDP8	7	15	0	TATLIPO
A0A0W1R929	10	16	0	TATLIPO
A0A0W1R9A3	3	16	6	SP
A0A0W1R9Q4	3	16	0	LIPO
A0A0W1RBW1	30	19	4	TAT
A0A0W1RCF6	5	19	5	TAT
A0A0W1RDX8	5	15	0	TATLIPO
A0A0W1REH1	27	15	0	TATLIPO
A0A0W1R3J5	11	18	5	TAT
A0A0W1R4R1	12	18	0	TATLIPO
A0A0W1RDZ1	18	15	0	TATLIPO
A0A0W1R3H3	13	17	5	TAT
A0A0W1R647	6	15	6	SP
A0A0W1R6Q4	15	16	0	TATLIPO
A0A0W1RD08	26	15	0	TATLIPO
A0A0W1R6C8	2	12	0	LIPO
A0A0W1R6N5	2	19	0	TATLIPO
A0A0W1R3M0	10	20	0	TATLIPO
A0A0W1R3M5	5	15	0	TATLIPO
A0A0W1R6H4	1	6	0	LIPO
A0A0W1R6K4	1	1	1	SP
A0A0W1R750	5	15	8	SP
A0A0W1R9P6	5	18	4	TAT
A0A0W1RA99	5	12	6	SP
A0A0W1RBH6	7	18	2	TAT
A0A0W1R414	2	4	15	SP
A0A0W1R768	1	4	6	SP
A0A0W1R7I5	9	15	0	TATLIPO
A0A0W1RB83	2	18	0	TATLIPO
A0A0W1R371	7	15	0	TATLIPO
A0A0W1R5K2	10	15	0	TATLIPO
