Accession number	n-region count	h-region count	c-region count	SP type
A0A328S7F1	6	14	3	SP
A0A328SAJ7	2	33	0	LIPO
A0A328SEY1	3	15	0	LIPO
A0A328SF32	5	17	3	SP
A0A328SLC7	3	20	0	LIPO
A0A328SNW7	5	15	5	SP
A0A328SA88	23	23	0	LIPO
A0A328SDF5	5	16	6	SP
A0A328SME0	9	14	5	SP
A0A328SA13	4	14	3	SP
A0A328SFW8	9	23	10	SP
A0A328SGH5	6	15	3	SP
A0A328SHC6	8	14	3	SP
A0A328SP63	8	15	5	SP
A0A328ST96	4	16	4	SP
A0A328SI07	6	14	3	SP
A0A328S7Q9	4	11	6	SP
A0A328SDN1	5	16	3	SP
A0A328SI72	38	14	5	SP
A0A328SJT1	5	17	0	LIPO
A0A328SMZ6	5	15	3	SP
A0A328SN02	6	13	5	LIPO
A0A328S7A2	3	17	3	SP
A0A328SBI8	6	14	3	SP
A0A328SEJ1	3	17	3	SP
A0A328SIB9	5	15	4	SP
A0A328SIT1	8	16	5	SP
A0A328SIZ9	13	15	5	SP
A0A328SJ87	2	16	4	SP
A0A328SKZ5	5	17	3	SP
A0A328SCW6	4	17	3	SP
A0A328SDS3	6	14	3	SP
A0A328SF43	4	18	0	LIPO
A0A328SK00	5	17	6	SP
A0A328SLF1	5	14	5	SP
A0A328SLZ6	7	15	5	SP
A0A328SMK6	4	15	5	SP
A0A328SNR7	5	15	3	SP
A0A328SPU4	1	5	4	SP
A0A328S9A3	5	15	3	SP
A0A328SAU6	6	20	6	SP
A0A328SDB9	4	14	3	SP
A0A328SEH1	5	16	3	SP
A0A328SG36	5	13	4	SP
A0A328SQF2	4	15	5	SP
A0A328STB5	6	15	4	SP
A0A328S7C7	5	14	3	SP
A0A328SAG3	7	14	5	SP
A0A328SCU3	8	14	3	SP
A0A328SG62	2	10	3	SP
A0A328SJL7	5	14	3	SP
A0A328SQZ9	2	15	3	SP
A0A328S5M3	1	2	3	SP
A0A328SBM3	4	14	3	SP
A0A328SJ45	5	14	3	SP
A0A328SH69	6	14	6	LIPO
A0A328SN18	4	15	6	SP
A0A328S8T8	4	14	4	SP
A0A328SDD3	6	16	4	SP
A0A328SDL0	8	13	4	SP
A0A328SDT4	5	16	3	SP
A0A328SE09	2	9	3	SP
A0A328SE49	4	15	4	SP
A0A328SEL3	6	20	6	SP
A0A328SG48	3	12	6	SP
A0A328SPE4	5	15	3	SP
A0A328SRJ2	4	16	3	SP
A0A328SBN3	11	13	4	LIPO
A0A328SBP8	7	17	3	SP
A0A328SBS7	4	17	3	SP
A0A328SEC5	5	15	3	SP
A0A328SI95	8	15	0	LIPO
A0A328SAJ8	12	20	6	SP
A0A328SD65	1	12	0	LIPO
A0A328SEX6	6	16	5	SP
A0A328SGS7	2	9	5	SP
A0A328SH58	5	14	3	SP
A0A328SJL6	2	15	5	SP
A0A328SJX2	1	10	4	SP
A0A328SMN2	5	14	3	SP
A0A328SP33	2	13	5	SP
A0A328S8E0	6	15	5	SP
A0A328SAD9	5	15	4	SP
A0A328SAK6	19	18	10	SP
A0A328SDE5	2	11	11	SP
A0A328SJ50	1	7	5	SP
A0A328SJB9	5	16	6	SP
A0A328SNM5	6	16	6	SP
A0A328SNU8	4	16	3	SP
A0A328SP03	4	16	4	SP
A0A328STH1	6	15	6	SP
A0A328SAJ1	6	14	3	SP
A0A328SGW3	6	19	7	SP
A0A328SRJ3	5	17	3	SP
A0A328SRM4	3	16	3	SP
A0A328SB77	8	14	3	SP
