Accession number	n-region count	h-region count	c-region count	SP type
Q97UC1	5	17	3	SP
Q97UN2	6	18	4	TAT
Q97X75	5	15	3	SP
Q7LXU5	3	16	4	SP
Q97YY0	14	16	0	LIPO
Q97V11	8	20	5	TAT
Q97X19	5	15	10	SP
Q7LXX2	2	17	3	SP
Q97UB4	3	13	6	SP
Q97UB8	4	13	4	SP
Q97XS3	3	12	7	SP
Q7LXE0	2	13	5	SP
Q97UH5	5	19	4	SP
Q97UM4	4	14	9	SP
Q97YM6	3	16	0	LIPO
Q97VR2	4	20	3	SP
Q97WN5	4	14	7	SP
Q97XX5	5	13	3	SP
Q97WE8	10	20	3	SP
Q981D6	8	18	4	SP
Q97XX8	20	19	1	TAT
Q97VX3	3	16	3	SP
Q97YK1	4	16	9	SP
Q97ZJ0	5	20	3	SP
Q980C6	5	16	6	SP
Q7LXW9	4	14	4	SP
Q97WM0	4	11	3	SP
Q7LXT7	2	7	4	SP
Q97U47	3	15	3	SP
Q97YF1	5	20	5	SP
Q7LXA5	10	18	5	SP
Q97UG7	6	21	7	SP
Q97VA1	3	12	5	LIPO
Q97VK5	5	20	4	SP
Q97WS9	6	25	4	SP
Q97YX7	6	16	3	SP
Q97VR1	4	18	5	SP
Q97Z97	8	17	4	SP
Q7LXX1	3	17	8	SP
Q97WV2	25	13	4	SP
Q97Z55	4	15	4	SP
P58029	16	18	6	SP
Q97WS1	2	18	7	SP
Q97X65	4	14	10	SP
Q97U42	3	14	4	SP
Q97YY5	5	16	3	SP
Q97UB5	3	14	5	SP
Q97V43	3	12	6	SP
Q97YQ9	2	17	9	SP
Q97Z75	5	19	4	SP
Q97Z06	3	15	3	SP
Q97ZT1	2	16	5	SP
Q980C7	3	23	4	SP
Q97VR6	3	11	5	SP
Q7LXM5	3	19	4	SP
Q97WR7	9	12	6	SP
Q97X45	2	12	7	SP
Q97ZP1	3	10	5	SP
Q7LXX0	3	15	6	SP
Q97V37	8	19	5	TAT
Q97VR7	2	13	5	SP
Q97WN1	2	13	3	SP
Q97XJ4	6	17	8	SP
Q97YQ1	11	16	3	SP
