Accession number	n-region count	h-region count	c-region count	SP type
A0A2R4WYP1	28	23	4	TAT
A0A2R4WZK3	20	19	5	TAT
A0A2R4WZK7	15	17	5	TAT
A0A2R4X084	22	13	6	TAT
A0A2R4X0X5	16	20	5	TAT
A0A2R4X168	16	15	0	TATLIPO
A0A2R4X192	6	17	5	SP
A0A2R4X1I4	4	21	0	LIPO
A0A2R4X233	8	15	5	TAT
A0A2R4X353	10	17	6	SP
A0A2R4X4Q7	8	17	5	SP
A0A2R4WXW9	5	15	0	TATLIPO
A0A2R4WYM2	5	20	5	SP
A0A2R4WZU2	5	17	7	SP
A0A2R4WZY7	9	16	6	SP
A0A2R4X0C9	5	16	4	TAT
A0A2R4X364	4	14	6	SP
A0A2R4WY82	7	18	3	TAT
A0A2R4WZG4	5	19	5	SP
A0A2R4X2X3	18	19	8	TAT
A0A2R4X450	16	27	5	TAT
A0A2R4WXS6	7	15	0	TATLIPO
A0A2R4WY54	5	15	0	TATLIPO
A0A2R4WYU0	19	19	7	TAT
A0A2R4WZB5	37	11	0	TATLIPO
A0A2R4WZZ1	21	20	3	TAT
A0A2R4X095	22	15	5	TAT
A0A2R4X2J5	3	16	0	LIPO
A0A2R4X2R9	13	18	6	SP
A0A2R4X304	9	18	3	SP
A0A2R4X313	3	17	0	LIPO
A0A2R4X360	2	2	5	SP
A0A2R4X400	6	15	4	TAT
A0A2R4X404	9	16	4	TAT
A0A2R4WYC0	2	12	9	SP
A0A2R4WZL0	15	14	0	TATLIPO
A0A2R4WZP3	9	17	4	TAT
A0A2R4WZY8	12	16	7	SP
A0A2R4WXP3	19	15	0	TATLIPO
A0A2R4WYP9	40	19	4	TAT
A0A2R4WZ02	24	15	6	SP
A0A2R4X049	24	19	4	TAT
A0A2R4X0Y9	22	21	5	TAT
A0A2R4X1H9	24	18	4	TAT
A0A2R4X352	2	13	0	LIPO
A0A2R4X361	11	16	0	TATLIPO
A0A2R4X3I5	22	17	3	SP
A0A2R4WXM9	5	16	5	SP
A0A2R4WXP9	3	13	0	LIPO
A0A2R4WYQ9	2	7	6	SP
A0A2R4WZF7	2	24	0	TATLIPO
A0A2R4WZK4	6	15	4	TAT
A0A2R4X0T1	24	18	5	TAT
A0A2R4X106	30	17	5	TAT
A0A2R4X412	11	15	0	TATLIPO
A0A2R4WYM4	10	15	0	TATLIPO
A0A2R4X082	6	15	6	SP
A0A2R4X1C9	11	15	5	SP
A0A2R4X355	19	14	6	TAT
A0A2R4X3N5	2	13	5	SP
A0A2R4X3Q7	2	9	5	SP
A0A2R4X3R2	8	14	0	TATLIPO
A0A2R4X140	4	19	5	SP
A0A2R4X1U0	11	19	4	TAT
A0A2R4X2D5	3	12	3	SP
A0A2R4WY86	4	16	0	LIPO
A0A2R4WYU4	23	20	4	TAT
A0A2R4WYV1	28	20	4	TAT
A0A2R4X037	9	19	4	SP
A0A2R4X1V6	2	19	0	LIPO
A0A2R4X368	30	19	4	TAT
A0A2R4WYD0	26	21	4	TAT
A0A2R4WZI6	22	20	4	TAT
A0A2R4X0W6	12	15	0	TATLIPO
A0A2R4X1F1	22	15	0	TATLIPO
A0A2R4X3R3	26	13	6	SP
A0A2R4X3X0	4	16	0	LIPO
A0A2R4WZG2	3	17	11	SP
A0A2R4WZS9	2	13	0	TATLIPO
A0A2R4X2R6	25	21	4	TAT
A0A2R4X2S2	2	10	7	SP
A0A2R4X3C0	14	17	5	SP
A0A2R4WXS8	7	16	5	SP
A0A2R4WZH9	37	11	0	TATLIPO
A0A2R4X0F6	27	19	5	TAT
A0A2R4X111	20	20	5	TAT
A0A2R4X1A4	24	18	3	TAT
A0A2R4X1R2	26	18	3	TAT
A0A2R4X1T9	10	15	0	TATLIPO
A0A2R4X265	19	14	5	TAT
A0A2R4X341	20	17	4	TAT
A0A2R4WYG1	27	20	4	TAT
A0A2R4WZW9	25	21	5	TAT
A0A2R4X0X3	18	16	4	TAT
A0A2R4X4J4	27	14	3	SP
A0A2R4WXX9	3	15	0	LIPO
A0A2R4WXZ5	3	16	3	SP
A0A2R4WZJ6	8	15	0	TATLIPO
A0A2R4X017	3	13	5	SP
A0A2R4X1B9	22	21	4	TAT
A0A2R4X2P9	17	20	4	TAT
A0A2R4X367	19	19	4	TAT
A0A2R4X3H9	16	18	5	TAT
A0A2R4X4J1	5	15	0	TATLIPO
A0A2R4WXW4	37	17	3	TAT
A0A2R4X2T9	18	15	0	TATLIPO
A0A2R4X373	20	19	4	TAT
