Accession number	n-region count	h-region count	c-region count	SP type
A0A6B9TAK5	5	17	8	SP
A0A6B9TAK9	5	16	3	SP
A0A6B9T8Y8	4	19	5	LIPO
A0A6B9TAC0	3	18	7	SP
A0A6B9T7K9	5	20	5	SP
A0A6B9T8W9	4	13	0	LIPO
A0A6B9T9S3	9	19	7	SP
A0A6B9TD52	2	9	3	SP
A0A6B9T7P2	4	18	4	SP
A0A6B9T9E3	7	18	7	LIPO
A0A6B9T9F0	12	16	10	SP
A0A6B9T9S2	4	19	7	SP
A0A6B9TBN9	9	21	5	SP
A0A6B9T958	9	19	5	SP
A0A6B9T9B6	4	15	11	SP
A0A6B9T9Y0	4	16	8	SP
A0A6B9TBL5	2	17	4	SP
A0A6B9TAN0	2	10	7	SP
A0A6B9TBJ8	2	8	4	SP
A0A6B9T919	6	16	3	SP
A0A6B9T811	4	18	5	SP
A0A6B9T7Q8	4	20	9	SP
A0A6B9T866	4	18	3	SP
A0A6B9T8F9	9	21	6	SP
A0A6B9T9T8	2	12	0	LIPO
A0A6B9TA62	4	14	3	SP
A0A6B9TC14	7	13	12	LIPO
A0A6B9TCP5	8	21	6	LIPO
A0A6B9TCS2	6	19	7	SP
A0A6B9T9W2	4	18	9	SP
A0A6B9T9A4	3	19	6	SP
A0A6B9T9H6	2	15	6	SP
A0A6B9TAY9	4	20	7	SP
A0A6B9T7Z0	5	14	11	SP
A0A6B9T810	7	16	6	SP
A0A6B9T9Q1	7	16	0	LIPO
A0A6B9TA83	2	14	6	SP
A0A6B9TCT1	3	18	9	SP
A0A6B9TD31	9	13	10	SP
A0A6B9T995	4	18	7	SP
A0A6B9TAZ9	4	19	6	SP
