Accession number	n-region count	h-region count	c-region count	SP type
A0A365T689	2	12	16	SP
A0A365TAQ5	12	19	4	TAT
A0A365TBM7	11	15	4	TAT
A0A365TC52	11	16	4	TAT
A0A365TCA5	12	14	0	TATLIPO
A0A365TEX5	22	16	0	TATLIPO
A0A365TGG8	2	15	0	LIPO
A0A365TGH7	12	17	3	TAT
A0A365T559	2	7	7	SP
A0A365T5C6	15	16	0	TATLIPO
A0A365T825	4	16	5	SP
A0A365T8K4	21	17	3	TAT
A0A365TAT7	9	18	5	TAT
A0A365TBQ7	7	16	0	TATLIPO
A0A365TEV5	2	10	8	SP
A0A365T9I9	7	15	0	TATLIPO
A0A365TBN5	17	15	4	TAT
A0A365TF32	10	17	3	TAT
A0A365T419	10	15	0	TATLIPO
A0A365T5J6	16	18	4	TAT
A0A365TE02	8	15	0	TATLIPO
A0A365TE80	10	15	0	TATLIPO
A0A365TER8	25	17	4	TAT
A0A365TIE3	9	19	13	TAT
A0A365T529	55	67	67	TAT
A0A365T6I5	46	61	65	SP
A0A365T7C7	21	17	3	TAT
A0A365T894	8	18	5	TAT
A0A365TB11	12	15	4	TAT
A0A365TCG7	5	15	0	TATLIPO
A0A365TDP2	17	21	6	TAT
A0A365T4J5	6	21	6	SP
A0A365T5C5	15	19	5	TAT
A0A365T8R6	8	19	4	TAT
A0A365TA92	5	14	0	TATLIPO
A0A365TBT3	13	21	9	TAT
A0A365TC50	15	16	6	TAT
A0A365TDQ3	9	17	5	TAT
A0A365T435	12	16	0	TATLIPO
A0A365T541	22	17	5	TAT
A0A365T7Y0	16	22	4	TAT
A0A365T8K0	9	15	0	TATLIPO
A0A365T8U4	16	17	4	TAT
A0A365T9K1	5	16	4	TAT
A0A365TA94	5	16	0	TATLIPO
A0A365TAG2	8	15	5	SP
A0A365TBM5	32	21	5	TAT
A0A365THA0	3	18	6	SP
A0A365TIS2	5	16	4	TAT
A0A365TJ15	1	9	0	LIPO
A0A365T321	9	16	5	SP
A0A365T450	12	19	7	TAT
A0A365T4K7	9	17	0	TATLIPO
A0A365T6H4	9	17	6	TAT
A0A365T707	3	16	7	SP
A0A365T9U8	7	11	11	SP
A0A365TB90	2	11	5	SP
A0A365TCG9	2	17	0	LIPO
A0A365TH68	18	15	0	TATLIPO
A0A365T5Q0	16	17	5	TAT
A0A365T6F4	16	19	4	SP
A0A365TBE6	5	12	0	TATLIPO
A0A365TD76	9	15	4	TAT
A0A365TFU8	16	17	4	TAT
A0A365TFZ5	11	14	4	TAT
A0A365TGS2	5	14	0	LIPO
A0A365T749	2	16	3	SP
A0A365TAA8	20	15	5	TAT
A0A365TD43	5	14	0	TATLIPO
A0A365TER1	11	16	0	TATLIPO
A0A365TIB9	20	16	4	TAT
A0A365TIX7	8	15	0	TATLIPO
A0A365T9K2	16	20	5	TAT
A0A365TBI1	4	16	13	SP
A0A365TGW7	5	12	0	TATLIPO
A0A365TH56	19	15	2	TAT
A0A365T6C2	5	16	0	TATLIPO
A0A365T9R2	6	16	0	TATLIPO
A0A365TA62	1	13	0	LIPO
A0A365TC73	11	16	6	SP
A0A365TCK2	12	18	3	TAT
A0A365TCV4	15	14	0	TATLIPO
A0A365TE68	2	14	0	LIPO
A0A365TGR0	6	15	0	TATLIPO
A0A365T8D9	28	18	4	TAT
A0A365T8F9	6	15	5	SP
A0A365T8M3	13	15	4	TAT
A0A365T986	16	14	6	TAT
A0A365T9T8	10	14	0	TATLIPO
A0A365TAS4	10	16	0	TATLIPO
A0A365TB54	8	14	0	TATLIPO
A0A365TB79	6	18	9	SP
A0A365TBB5	5	19	8	TAT
A0A365TBD7	10	21	7	TAT
A0A365TE29	1	2	11	SP
A0A365T3B3	22	20	4	TAT
A0A365T514	13	18	8	TAT
A0A365T616	4	17	5	SP
A0A365T6E6	5	18	0	TATLIPO
A0A365T6R2	9	14	7	SP
A0A365T9I4	20	19	0	LIPO
A0A365TBW4	35	15	0	TATLIPO
A0A365T623	19	17	4	TAT
A0A365T8T8	7	15	0	LIPO
A0A365T958	5	15	6	SP
A0A365TA53	1	8	0	LIPO
A0A365TC68	22	19	5	TAT
A0A365TF24	6	19	0	LIPO
A0A365T9J2	2	20	4	SP
A0A365TBI8	10	15	5	SP
A0A365TE03	13	15	0	TATLIPO
A0A365TFU6	17	16	0	TATLIPO
A0A365T3C1	7	17	4	TAT
A0A365T4T3	22	18	12	TAT
A0A365T6W3	20	15	0	TATLIPO
A0A365T834	5	17	3	SP
A0A365TE16	18	15	0	TATLIPO
A0A365TFV9	9	15	5	TAT
A0A365TGY5	12	16	4	TAT
A0A365TH42	4	16	0	LIPO
A0A365THJ8	35	21	5	TAT
A0A365T3P2	26	19	5	TAT
A0A365T5T7	32	14	5	TAT
A0A365T7M0	18	16	0	TATLIPO
A0A365TEF3	8	17	4	TAT
A0A365TEZ8	30	18	5	TAT
A0A365T9V8	5	16	4	TAT
A0A365TB91	2	8	15	SP
A0A365TCI3	6	16	5	SP
A0A365TEG6	6	14	6	SP
A0A365TG03	12	16	0	TATLIPO
A0A365THM4	17	17	6	TAT
A0A365T5B0	5	16	0	TATLIPO
A0A365T6W4	26	21	5	TAT
