Accession number	n-region count	h-region count	c-region count	SP type
A1RWK1	8	15	6	SP
A1RYG5	4	15	5	SP
A1RYX0	3	14	4	SP
A1S0I0	11	16	5	SP
A1S155	46	20	3	TAT
A1S1D1	5	16	4	SP
A1RXT8	4	17	5	SP
A1RXZ8	5	16	5	SP
A1S136	13	16	6	SP
A1S175	9	16	7	SP
A1RZF8	6	16	3	SP
A1RY82	5	15	4	SP
A1RZN8	5	14	7	SP
A1S035	2	15	3	SP
A1S0A0	3	15	4	SP
A1RXZ6	6	16	4	SP
A1RYB7	11	15	4	SP
A1S0U1	5	15	3	SP
A1RYQ4	5	15	4	SP
A1S0C6	9	17	5	SP
A1S0T6	13	14	5	SP
A1S139	6	15	3	SP
A1RX26	6	15	5	SP
A1RYP3	9	20	7	SP
A1RZ88	4	15	5	SP
A1S0X9	11	15	4	SP
A1RWI1	3	17	4	SP
A1S152	5	16	8	SP
A1RXR6	12	20	5	TAT
A1RZ89	8	20	9	TAT
A1RYN1	7	16	2	TAT
A1S098	6	19	7	SP
A1S0E2	3	12	5	SP
A1RWH9	4	17	3	SP
A1RX60	4	14	3	SP
A1RXZ4	4	11	7	SP
A1RYA7	4	14	4	SP
A1S153	4	18	5	SP
A1S1C3	3	14	3	SP
A1S019	11	15	3	SP
A1S0A2	4	17	3	SP
A1RWF8	5	19	3	SP
A1RWG2	5	15	6	SP
A1RX22	4	13	0	LIPO
A1RZD6	4	14	5	SP
A1RZM8	2	17	3	SP
A1S0E0	5	15	3	SP
A1S0Z4	3	15	10	SP
A1RZ80	2	12	9	SP
A1S005	37	50	53	SP
A1RXZ3	3	14	3	SP
A1S025	9	14	4	TAT
A1S174	7	16	5	SP
A1RY64	6	15	5	SP
A1RYF1	4	13	6	SP
A1RZN7	2	20	4	SP
A1RZV1	16	13	6	SP
A1S071	5	17	5	SP
A1S0Z6	4	12	5	SP
A1RWK0	4	13	8	SP
A1RYQ3	3	18	3	SP
A1RZQ3	5	16	6	SP
S5Z6I0	3	19	6	SP
S5ZBS5	3	14	4	SP
S5ZGD3	8	17	4	SP
S5ZLH6	5	17	4	SP
S5ZUP1	4	17	3	SP
S6A5L8	4	16	3	SP
S5ZBM9	4	16	8	SP
S5ZKX3	7	21	5	SP
S5ZXN2	3	13	10	SP
S5ZBW0	13	15	5	SP
S5ZE12	3	13	7	SP
S5ZL28	2	15	5	SP
S5ZWW0	6	19	4	TAT
S6A564	3	14	5	SP
S5ZE23	3	16	6	SP
S5ZJP4	5	12	9	SP
S6A5K1	11	20	5	TAT
S6A5Y5	6	14	5	SP
S5Z9I7	3	18	3	SP
S5ZA72	6	18	3	SP
S5ZNU7	7	16	3	SP
S6A4T5	11	16	6	SP
S6A617	9	14	4	SP
S6A630	5	15	3	SP
S5ZCF9	4	17	3	SP
S5Z5G0	5	15	5	SP
S5ZNH4	3	22	6	SP
S5ZXM2	4	16	3	SP
S6A4U6	19	16	4	SP
S6A5S0	7	16	4	TAT
S6A650	6	15	7	SP
S5Z9G1	6	17	4	SP
S5Z7U6	4	16	3	SP
S5Z9D0	8	13	3	SP
S5ZG64	2	17	3	SP
S5ZLW7	5	16	3	SP
S5ZMS6	4	16	6	SP
S6A613	14	22	9	TAT
S5ZU51	3	16	3	SP
S5Z580	2	13	7	SP
S5ZCR9	2	17	3	SP
S5ZK72	8	16	3	SP
S5ZWM6	11	19	4	SP
S5ZDR2	3	17	3	SP
S5ZG43	3	18	3	SP
S5ZKG3	3	16	6	SP
S6A5N0	4	16	4	SP
S5Z9V3	5	16	7	SP
S5ZJR0	3	18	4	SP
S6A5L2	4	18	4	SP
S5ZCG6	8	14	5	SP
S5ZWK3	2	11	3	SP
S6A4X6	5	16	4	SP
S5Z7R4	3	15	5	SP
S5ZU78	3	13	4	SP
