Accession number	n-region count	h-region count	c-region count	SP type
A0A1N6XV39	7	15	0	TATLIPO
A0A1N7AGW1	18	15	0	TATLIPO
A0A1N7CQC8	8	15	0	TATLIPO
A0A1N7DSB9	5	15	0	TATLIPO
A0A1N7FGM1	5	15	0	TATLIPO
A0A1N7FXT8	7	18	6	SP
A0A1N7A6K0	5	15	0	TATLIPO
A0A1N7CJ36	6	15	0	TATLIPO
A0A1N7DPJ9	9	15	0	TATLIPO
A0A1N7E7G5	10	15	0	TATLIPO
A0A1N7EDS4	33	15	1	TAT
A0A1N7F2B4	9	15	0	TATLIPO
A0A1N7FHL9	8	18	0	TATLIPO
A0A1N7FXS1	28	19	4	TAT
A0A1N6XQS2	12	15	0	TATLIPO
A0A1N7CDS2	14	18	3	TAT
A0A1N7CGJ6	2	15	8	LIPO
A0A1N7FFT1	2	13	5	SP
A0A1N6X7V8	3	16	6	SP
A0A1N6XTC4	2	12	6	SP
A0A1N6ZUS9	6	13	7	SP
A0A1N7A6G8	7	20	5	TAT
A0A1N7AIU6	5	12	0	TATLIPO
A0A1N7AQV8	29	20	4	TAT
A0A1N7C1H0	20	18	6	TAT
A0A1N7D0F8	13	15	3	TAT
A0A1N7FHJ9	8	15	0	TATLIPO
A0A1N7G6G7	3	18	5	SP
A0A1N6YC13	4	17	0	LIPO
A0A1N7A3E5	9	15	0	TATLIPO
A0A1N7A5K5	31	16	0	TATLIPO
A0A1N7C2B3	9	15	0	TATLIPO
A0A1N7C7M0	14	16	0	LIPO
A0A1N7CR67	12	19	4	TAT
A0A1N7CWC4	4	17	4	SP
A0A1N7FU68	31	15	0	TATLIPO
A0A1N7FXZ0	9	16	5	TAT
A0A1N7A7W2	4	20	9	SP
A0A1N7AFB9	15	19	5	TAT
A0A1N7C651	8	15	0	TATLIPO
A0A1N6YKE8	9	15	0	TATLIPO
A0A1N7E3Z5	6	22	6	TAT
A0A1N7EW87	23	16	0	TATLIPO
A0A1N7FRE4	9	14	0	TATLIPO
A0A1N7G6C5	10	20	4	TAT
A0A1N6XD91	13	16	0	TATLIPO
A0A1N6XDL2	11	18	6	SP
A0A1N6XL61	10	15	0	TATLIPO
A0A1N6Y295	5	15	0	TATLIPO
A0A1N7BMC1	2	18	0	LIPO
A0A1N7E4G6	3	14	7	SP
A0A1N7EVA9	8	15	0	TATLIPO
A0A1N7F8Y1	5	18	0	TATLIPO
A0A1N6X6F4	12	15	0	TATLIPO
A0A1N7C7Y2	5	15	0	TATLIPO
A0A1N7CPG4	4	13	6	SP
A0A1N7EDL6	4	20	7	SP
A0A1N7FZ54	8	15	0	TATLIPO
A0A1N7G8U7	57	59	59	TAT
A0A1N6ZTQ5	10	15	0	TATLIPO
A0A1N7CMK0	5	24	5	TAT
A0A1N7ENR1	23	15	0	TATLIPO
A0A1N7F8C4	2	16	0	LIPO
A0A1N6XDC4	5	16	0	TATLIPO
A0A1N7C1C2	3	15	6	SP
A0A1N7C7S5	15	16	4	TAT
A0A1N7CQ53	8	15	0	TATLIPO
A0A1N7EP70	5	18	5	SP
A0A1N7FAV3	8	15	5	SP
A0A1N7FSS1	10	16	0	TATLIPO
A0A1N7D3V8	24	15	0	TATLIPO
A0A1N7DU50	5	13	0	TATLIPO
A0A1N7ED62	11	16	0	TATLIPO
A0A1N7F069	13	15	0	TATLIPO
A0A1N7F6R8	5	16	5	TAT
A0A1N6XCQ2	7	15	0	TATLIPO
A0A1N6YD73	26	15	0	TATLIPO
A0A1N6YSM9	20	15	5	TAT
A0A1N7A5W8	27	16	0	TATLIPO
A0A1N7E5E5	26	15	0	TATLIPO
A0A1N7FAB6	18	19	8	TAT
A0A1N6XXD0	5	16	3	TAT
A0A1N6YTI4	5	16	0	TATLIPO
A0A1N6ZQI0	13	15	0	TATLIPO
A0A1N7A7Z0	3	18	9	SP
A0A1N7AQG7	5	14	4	TAT
A0A1N7CBC3	14	14	0	TATLIPO
A0A1N7E9A4	15	16	5	SP
A0A1N7FQL3	11	19	0	TATLIPO
A0A1N7FQM7	3	16	6	SP
A0A1N7FTV4	2	21	0	TATLIPO
A0A1N7FXC9	12	15	7	SP
A0A1N6X706	8	14	0	TATLIPO
A0A1N7AQN1	8	16	5	SP
A0A1N7BQE4	7	15	0	TATLIPO
A0A1N7BWK8	7	14	0	TATLIPO
A0A1N7CXT6	5	15	5	SP
A0A1N7DVK5	5	13	0	TATLIPO
A0A1N7DVR3	30	15	0	TATLIPO
A0A1N6Z9B4	8	17	4	TAT
A0A1N7ANQ4	10	15	0	TATLIPO
A0A1N7BQ49	12	22	6	TAT
A0A1N7DM84	13	17	4	TAT
A0A1N7EA06	29	15	0	TATLIPO
A0A1N7F910	18	17	0	TATLIPO
A0A1N7G902	10	15	0	TATLIPO
A0A1N7BZH1	12	20	5	TAT
A0A1N7CRA5	30	22	6	TAT
A0A1N7EAR5	9	15	0	TATLIPO
A0A1N7G493	17	16	6	SP
A0A1N7G8B5	16	20	6	TAT
A0A1N7G8T4	23	18	4	TAT
A0A1N6YK26	10	15	3	TAT
A0A1N6Z2Z7	6	18	0	LIPO
