Accession number	n-region count	h-region count	c-region count	SP type
D3RWI1	4	17	5	SP
D3RYE9	3	11	5	SP
D3RZG0	30	13	5	SP
D3S2J0	3	15	4	SP
D3S335	4	15	0	LIPO
D3RXZ3	3	15	6	SP
D3RXZ6	3	14	4	SP
D3S183	3	17	3	SP
D3RWI3	4	13	8	SP
D3RWI6	6	14	3	SP
D3RZK7	3	12	5	SP
D3S0G2	4	16	3	SP
D3S1K9	5	15	5	SP
D3RWI2	5	14	3	SP
D3RXL3	3	20	4	SP
D3RY13	3	15	5	SP
D3RYM6	5	15	5	TAT
D3S1T8	2	14	0	LIPO
D3RYR5	5	13	0	LIPO
D3S131	3	15	0	LIPO
D3S1V1	3	14	0	LIPO
D3S2P7	3	17	0	LIPO
D3RWI5	25	15	0	LIPO
D3S0I6	3	13	4	SP
D3S1P7	2	15	0	LIPO
D3S314	5	16	0	LIPO
D3S325	23	19	4	SP
D3S334	4	17	4	SP
D3RXZ7	5	15	6	SP
D3RYF2	2	14	3	SP
D3S0U4	2	12	6	SP
D3S2G0	10	16	5	SP
D3S3I5	5	15	3	TAT
D3RWL8	2	14	3	SP
D3RXM8	3	13	6	SP
D3RYF0	2	12	4	SP
D3RZA5	8	17	5	SP
D3RZD1	2	17	4	SP
D3RZY5	2	16	5	SP
D3S0E6	4	15	0	LIPO
D3RWS5	3	11	4	SP
D3RXJ6	4	13	0	LIPO
D3RY46	4	15	0	LIPO
D3RZB6	4	15	0	LIPO
D3RZP4	3	13	3	SP
D3S1A2	3	12	3	SP
D3S3L0	4	18	3	SP
D3RWY5	2	15	4	SP
D3RXP5	2	13	3	SP
D3RXZ5	4	15	3	SP
D3RYC5	6	16	0	TATLIPO
D3RZ49	7	18	6	TAT
D3S0E8	3	14	5	SP
D3S0K4	2	13	4	SP
D3RX83	3	12	0	LIPO
D3RYD4	2	12	5	SP
D3RYT4	3	17	0	LIPO
D3RZM1	2	11	5	SP
D3S0U3	3	16	0	LIPO
D3S108	4	16	0	LIPO
D3S180	26	22	6	TAT
D3RWV3	2	14	4	SP
D3RY51	3	17	5	SP
D3S0H5	4	15	3	SP
D3S295	4	17	3	SP
D3S3I7	2	17	4	SP
D3RZD0	3	21	5	SP
D3S1C5	2	15	0	LIPO
D3S300	2	15	5	SP
D3S3K8	5	13	4	SP
D3RWJ1	2	7	3	SP
D3RXQ8	2	14	0	LIPO
D3RZD3	4	14	7	SP
D3S179	2	18	3	SP
D3S328	6	19	5	SP
D3RWI4	2	17	3	SP
D3RWY7	7	18	6	TAT
D3RXB3	3	16	0	LIPO
D3RXH4	3	14	3	SP
D3RY09	7	14	3	SP
D3S006	2	14	0	LIPO
D3S176	7	20	4	TAT
D3RWR0	2	10	4	SP
D3RY10	3	15	3	SP
D3RY11	3	15	5	SP
D3RZC8	2	16	7	SP
D3S1V9	3	16	5	SP
D3S1Y8	3	16	0	LIPO
D3S327	3	14	5	SP
D3S3D0	2	16	4	SP
D3RXW4	15	17	0	LIPO
D3RYC7	2	10	4	SP
D3S040	3	15	5	SP
D3S0D6	5	21	5	TAT
D3S1R5	3	13	0	LIPO
D3S1V4	6	12	0	TATLIPO
D3RXL2	3	16	4	SP
D3RY05	3	11	6	SP
D3S0D5	5	22	3	SP
D3S0N7	2	12	5	SP
D3S1Q6	2	14	0	LIPO
D3RWL9	4	15	0	LIPO
D3RXF4	10	21	12	TAT
D3RXS7	4	17	0	LIPO
D3RY06	10	15	0	LIPO
D3RYB1	2	14	0	LIPO
D3S1T7	2	18	3	SP
D3S1W1	4	19	3	SP
D3S2I9	3	15	0	LIPO
D3S313	3	16	0	LIPO
D3RZP3	3	15	0	LIPO
D3S1P5	2	12	0	LIPO
D3S0E7	3	14	4	SP
D3S182	8	15	5	SP
D3S3K9	3	11	4	SP
D3RWU5	3	14	5	SP
D3RX89	2	9	4	SP
D3RZ12	34	20	5	TAT
D3RZZ5	3	15	5	SP
D3S172	5	25	3	TAT
D3S3J9	4	13	4	SP
D3RY59	6	16	5	TAT
D3S0K3	10	15	0	LIPO
D3S0Z2	2	23	0	LIPO
D3S2I0	3	13	0	LIPO
D3S2X3	3	14	3	SP
D3S3B4	3	22	5	SP
D3S3H1	3	14	5	SP
D3S3J8	3	17	5	SP
D3S3K7	6	16	8	SP
D3RXL4	3	16	5	SP
D3RY01	2	19	5	SP
D3RZI1	3	16	0	LIPO
D3S0Z6	6	12	4	SP
D3S1R1	2	15	0	LIPO
D3S181	3	17	0	LIPO
D3S1M4	5	16	5	SP
D3RYP8	2	0	0	PILIN
D3RYP4	12	0	0	PILIN
D3RX79	5	0	0	PILIN
