Accession number	n-region count	h-region count	c-region count	SP type
A0A482R4C9	3	12	5	SP
A0A482R4G6	7	14	5	SP
A0A482QYK5	16	12	5	SP
A0A482R4V1	25	14	7	SP
A0A482R550	6	14	5	SP
A0A482R5L8	2	1	6	SP
A0A482QYT2	2	8	6	SP
A0A482R0R7	8	14	6	SP
A0A482R4Q6	19	18	6	SP
A0A482R662	3	15	4	SP
A0A482R6H9	12	14	3	SP
A0A482R7T8	4	16	10	SP
A0A482R2I0	2	22	0	LIPO
A0A482R3R7	10	20	0	LIPO
A0A482R7D0	8	13	3	SP
A0A482QYM1	2	15	7	SP
A0A482R139	2	13	4	SP
A0A482R5W3	12	14	6	SP
A0A482QVU7	2	13	4	SP
A0A482QW35	0	29	3	LIPO
A0A482R0R3	3	13	10	SP
A0A482R5L7	5	11	5	SP
A0A482R6T2	3	16	3	SP
A0A482R525	3	13	3	SP
A0A482R5J8	9	10	10	SP
A0A482R5W4	19	12	7	SP
A0A482R6V7	10	16	3	SP
A0A482R715	3	17	4	SP
A0A482QWC9	10	13	4	SP
A0A482QZL5	10	11	6	SP
A0A482R6N4	2	12	5	SP
A0A482R7D5	3	9	7	SP
A0A482QX64	3	16	5	SP
A0A482R1H9	7	19	6	SP
A0A482R1I9	4	15	6	SP
A0A482R568	4	16	4	SP
A0A482R6J8	2	15	6	SP
A0A482R6W8	3	16	0	LIPO
A0A482R6Y4	6	8	11	SP
A0A482QY77	3	17	9	SP
A0A482QZ13	2	17	6	SP
A0A482R3W9	1	6	0	LIPO
A0A482R4M0	6	19	7	SP
A0A482R4X0	3	14	5	SP
A0A482R671	3	12	7	SP
A0A482R685	34	14	7	SP
A0A482R6C8	7	15	3	SP
A0A482R7S0	3	13	4	SP
A0A482R7V2	3	9	4	SP
A0A482QWA7	2	24	0	LIPO
A0A482R213	12	16	6	SP
A0A482R4Y1	2	11	5	SP
A0A482R796	2	14	3	SP
