Accession number	n-region count	h-region count	c-region count	SP type
Q6L304	2	8	7	SP
Q6L067	7	19	7	SP
Q6L250	5	14	0	LIPO
Q6L2Q6	3	14	0	LIPO
Q6L052	23	10	4	SP
Q6L2C5	5	21	5	SP
Q6L2W2	3	15	11	LIPO
Q6L2C7	3	13	4	SP
Q6L2K8	4	16	9	SP
Q6L2C4	3	14	11	SP
Q6KYY0	7	14	4	SP
Q6L0W9	4	12	13	SP
Q6L1Y8	2	10	3	SP
Q6L1G3	6	18	3	SP
Q6L1J6	5	15	4	SP
Q6L252	5	14	9	SP
Q6L2N7	8	17	6	SP
Q6KZL7	2	13	6	SP
Q6KZQ2	2	14	6	SP
Q6L1U3	4	18	3	SP
Q6KZB1	8	13	0	LIPO
Q6L0Z3	2	14	8	SP
Q6L284	5	18	9	SP
Q6L2R2	4	17	6	SP
Q6L2N0	3	14	8	SP
Q6L0Y0	4	12	8	SP
Q6L2M9	3	17	8	SP
Q6L2W7	2	9	3	SP
Q6L348	8	15	13	SP
Q6KZY4	15	19	4	TAT
Q6L0J4	6	16	4	SP
Q6L2K5	8	15	6	SP
Q6L179	4	16	5	SP
