Accession number	n-region count	h-region count	c-region count	SP type
R9T542	3	19	5	SP
R9T8H0	3	20	5	SP
R9T3S6	6	18	3	SP
R9T458	6	18	3	SP
R9T9K3	7	20	4	SP
R9T5X9	39	54	58	SP
R9TAB3	2	17	5	SP
R9TB42	6	21	5	SP
R9TBB5	2	12	6	SP
R9T851	6	18	3	SP
R9T887	7	13	9	SP
R9TAC1	2	12	4	SP
R9T429	2	15	6	SP
R9T6F8	6	19	0	LIPO
R9T7A5	6	18	3	SP
R9T8Y3	0	15	9	LIPO
R9T5G3	5	15	7	SP
R9T5W3	0	19	6	LIPO
R9T6H8	4	18	0	LIPO
R9T729	6	18	3	SP
R9T5R4	0	0	0	SP
R9T719	3	17	5	SP
R9T5N3	3	21	3	SP
R9T9J6	5	15	5	SP
R9T477	6	18	3	SP
R9T638	3	17	4	SP
R9T6T7	6	15	8	SP
R9T738	3	15	7	SP
R9T3N6	2	11	9	SP
R9T4L7	6	16	15	SP
R9T750	6	18	3	SP
R9T789	6	18	3	SP
R9T8D4	3	16	6	SP
R9T8G3	3	18	6	SP
R9TB85	5	15	5	SP
R9T6H3	5	16	7	SP
R9TBT2	0	16	4	LIPO
R9T3P3	6	18	3	SP
R9T4M5	3	17	0	LIPO
R9T653	1	10	0	LIPO
R9T4T5	6	18	3	SP
R9T7P5	8	23	12	SP
R9T9J3	2	16	5	SP
R9TCA7	5	12	4	SP
R9T3N0	6	18	3	SP
R9T630	7	18	6	SP
R9T834	6	18	3	SP
R9T3Q3	6	18	3	SP
R9T5U8	4	20	3	SP
