Accession number	n-region count	h-region count	c-region count	SP type
R9T542	3	19	5	SP
R9T8H0	3	20	5	SP
R9T3S6	6	18	3	SP
R9T458	6	18	3	SP
R9T9K3	7	20	4	SP
R9T5X9	39	54	58	SP
R9TAB3	2	17	5	SP
R9TB42	6	21	5	SP
R9TBB5	2	12	6	SP
R9T851	6	18	3	SP
R9T887	7	13	9	SP
R9TAC1	2	12	4	SP
R9T429	2	15	6	SP
R9T6F8	6	19	0	LIPO
R9T7A5	6	18	3	SP
R9T8Y3	0	15	9	LIPO
R9T5G3	5	15	7	SP
R9T5W3	0	19	6	LIPO
R9T6H8	4	18	0	LIPO
R9T729	6	18	3	SP
R9T5R4	0	0	0	SP
R9T719	3	17	5	SP
R9T5N3	3	21	3	SP
R9T9J6	5	15	5	SP
R9T477	6	18	3	SP
R9T638	3	17	4	SP
R9T6T7	6	15	8	SP
R9T738	3	15	7	SP
R9T3N6	2	11	9	SP
R9T4L7	6	16	15	SP
R9T750	6	18	3	SP
R9T789	6	18	3	SP
R9T8D4	3	16	6	SP
R9T8G3	3	18	6	SP
R9TB85	5	15	5	SP
R9T6H3	5	16	7	SP
R9TBT2	0	16	4	LIPO
R9T3P3	6	18	3	SP
R9T4M5	3	17	0	LIPO
R9T653	1	10	0	LIPO
R9T4T5	6	18	3	SP
R9T7P5	8	23	12	SP
R9T9J3	2	16	5	SP
R9TCA7	5	12	4	SP
R9T3N0	6	18	3	SP
R9T630	7	18	6	SP
R9T834	6	18	3	SP
R9T3Q3	6	18	3	SP
R9T5U8	4	20	3	SP
A0A0A7LI09	4	17	4	SP
A0A0A7LC70	4	14	6	SP
A0A0A7LCB3	7	14	12	SP
A0A0A7LG42	7	18	8	SP
A0A0A7LGE0	3	19	5	SP
A0A0A7LCC0	3	15	4	SP
A0A0A7LD71	5	14	7	SP
A0A0A7LDE6	4	21	8	SP
A0A0A7LF60	5	21	8	SP
A0A0A7LFC4	0	0	8	SP
A0A0A7LIG0	5	20	7	SP
A0A0A7LAF2	7	19	7	SP
A0A0A7LCX7	9	18	6	SP
A0A0A7LDJ2	4	20	0	LIPO
A0A0A7LIF1	4	16	0	LIPO
A0A0A7LA07	15	19	6	SP
A0A0A7LAE9	3	21	9	SP
A0A0A7LCJ1	8	21	8	SP
A0A0A7LDD8	15	19	6	SP
A0A0A7LAX4	5	17	0	LIPO
A0A0A7LGT6	2	15	9	SP
A0A0A7LBD2	6	17	9	SP
A0A0A7LD05	6	17	10	SP
A0A0A7LFW5	7	22	7	SP
A0A0A7LAN9	6	21	7	SP
A0A0A7LB64	11	18	7	SP
A0A0A7LCJ9	5	20	6	SP
A0A0A7LAK7	4	20	3	SP
A0A0A7LAQ9	10	21	6	SP
A0A0A7LCB6	4	19	5	SP
A0A0A7LD94	6	17	4	SP
A0A0A7LDQ2	6	18	4	SP
A0A0A7LEM9	5	20	5	SP
A0A0A7LB72	5	17	11	SP
A0A0A7LCP9	2	18	3	SP
A0A0A7LHZ6	2	6	6	SP
A0A0A7LI89	4	14	6	SP
A0A0A7LBI6	8	0	0	PILIN
A0A6B9TAK5	5	17	8	SP
A0A6B9TAK9	5	16	3	SP
A0A6B9T8Y8	0	19	5	LIPO
A0A6B9TAC0	3	18	7	SP
A0A6B9T7K9	5	20	5	SP
A0A6B9T8W9	4	13	0	LIPO
A0A6B9T9S3	9	19	7	SP
A0A6B9TD52	2	9	3	SP
A0A6B9T7P2	4	18	4	SP
A0A6B9T9E3	0	18	7	LIPO
A0A6B9T9F0	12	16	10	SP
A0A6B9T9S2	4	19	7	SP
A0A6B9TBN9	9	21	5	SP
A0A6B9T958	9	19	5	SP
A0A6B9T9B6	4	15	11	SP
A0A6B9T9Y0	4	16	8	SP
A0A6B9TBL5	2	17	4	SP
A0A6B9TAN0	2	10	7	SP
A0A6B9TBJ8	2	8	4	SP
A0A6B9T919	6	16	3	SP
A0A6B9T811	4	18	5	SP
A0A6B9T7Q8	4	20	9	SP
A0A6B9T866	4	18	3	SP
A0A6B9T8F9	9	21	6	SP
A0A6B9T9T8	2	12	0	LIPO
A0A6B9TA62	4	14	3	SP
A0A6B9TC14	0	13	12	LIPO
A0A6B9TCP5	0	21	6	LIPO
A0A6B9TCS2	6	19	7	SP
A0A6B9T9W2	4	18	9	SP
A0A6B9T9A4	3	19	6	SP
A0A6B9T9H6	2	15	6	SP
A0A6B9TAY9	4	20	7	SP
A0A6B9T7Z0	5	14	11	SP
A0A6B9T810	7	16	6	SP
A0A6B9T9Q1	7	16	0	LIPO
A0A6B9TA83	2	14	6	SP
A0A6B9TCT1	3	18	9	SP
A0A6B9TD31	9	13	10	SP
A0A6B9T995	4	18	7	SP
A0A6B9TAZ9	4	19	6	SP
