Accession number	n-region count	h-region count	c-region count	SP type
I7KDH8	5	20	0	LIPO
I7KXH0	4	19	0	LIPO
I7L0R4	33	15	5	SP
I7L104	12	17	5	SP
I7LIK0	3	19	0	LIPO
I7LJP4	5	17	8	SP
I7LKK0	4	14	5	SP
I7LKZ5	5	17	4	SP
I7KD87	15	16	4	SP
I7LIX7	3	16	4	SP
I7LKX0	2	24	0	LIPO
I7J7Q6	17	14	5	SP
I7J8V6	16	16	5	SP
I7KBA6	4	16	0	LIPO
I7KDG2	3	15	3	SP
I7KZQ9	3	17	4	SP
W6PQX6	11	21	0	LIPO
I7KYN5	3	19	0	LIPO
I7KZA7	3	13	6	SP
I7KZZ9	4	17	0	LIPO
I7L1H8	4	15	3	SP
I7LL05	5	19	5	SP
I7LLU4	4	19	0	LIPO
I7LMW9	5	13	5	SP
I7KCG4	3	14	4	SP
I7KZX9	4	18	0	LIPO
I7L060	6	14	5	SP
I7L0G3	4	19	0	LIPO
I7LNP4	4	13	5	SP
I7LNP7	11	12	5	SP
I7J7H3	3	17	3	SP
I7KBT9	3	18	0	LIPO
I7KCJ0	4	16	4	SP
I7LIH2	4	17	6	SP
I7LLE2	4	19	0	LIPO
I7LNJ0	2	15	4	SP
I7J8F2	4	12	5	SP
I7JAC5	3	12	5	SP
I7JAM6	3	11	8	SP
I7KBR5	4	18	0	LIPO
I7KDF3	3	12	5	SP
I7KDQ7	5	17	4	SP
I7KE38	2	14	5	SP
I7LMK8	6	18	0	LIPO
I7LN04	4	18	3	SP
I7KDT6	15	14	5	SP
I7LK63	3	16	4	SP
I7LKM6	9	20	0	LIPO
I7J7D1	3	12	5	SP
I7KY27	7	15	4	SP
I7KYA1	8	17	0	LIPO
I7LMF3	4	17	0	LIPO
I7KD10	3	18	0	LIPO
I7KD42	0	16	4	LIPO
I7KDC3	3	21	0	LIPO
I7KDK1	3	15	4	SP
I7KDP3	3	11	4	SP
I7KE54	3	13	4	SP
I7L0V7	5	12	5	SP
I7LIH6	3	16	0	LIPO
I7LJ36	4	17	3	SP
I7LJV1	3	16	0	LIPO
I7LKF2	8	16	5	SP
I7LLL4	2	18	6	SP
I7LNH0	4	17	4	SP
I7JB42	4	16	0	LIPO
I7KBA9	2	15	8	SP
I7KBB7	4	19	0	LIPO
I7KC13	34	51	0	LIPO
I7KXV2	2	16	4	SP
I7KYV5	3	19	5	SP
I7L1H2	9	15	0	LIPO
I7LLI7	6	16	3	SP
I7LMU5	6	16	6	SP
I7J7N1	0	13	8	LIPO
I7L0V1	5	17	5	SP
I7LLM7	11	18	0	LIPO
I7LNS8	3	17	0	LIPO
I7JA25	3	18	4	SP
I7KZY6	2	16	5	SP
I7LIF6	2	12	0	LIPO
I7LII3	3	17	5	SP
I7LIU8	2	18	0	LIPO
I7LK20	5	16	4	SP
I7LN28	3	16	4	SP
I7J7I0	3	21	0	LIPO
I7KD68	5	16	0	LIPO
I7KX73	8	12	9	SP
I7KXB9	4	18	0	LIPO
I7KXS9	3	16	4	SP
I7L013	2	16	4	SP
I7LIH9	6	16	4	SP
I7LIS2	8	17	5	SP
I7LJK0	7	15	5	SP
I7LKU7	15	16	6	SP
I7LLU6	2	17	0	LIPO
W6PPQ7	3	13	4	SP
I7LIY8	4	17	0	LIPO
I7LK79	6	18	4	SP
I7LNC8	4	17	4	SP
I7JAS3	4	17	4	SP
I7L072	21	16	5	SP
I7LJK2	5	20	0	LIPO
I7LNG1	8	13	5	SP
I7LNK1	5	18	0	LIPO
I7J7K0	4	18	4	SP
I7J7Y8	2	12	6	SP
I7J8F4	3	17	0	LIPO
I7KBP5	4	16	5	SP
I7KD82	3	18	4	SP
I7KX38	15	30	0	LIPO
I7KYS5	5	17	0	LIPO
I7KYT8	3	16	0	LIPO
