Accession number	n-region count	h-region count	c-region count	SP type
A0A031LM77	8	15	5	SP
A0A031LMJ5	3	13	4	SP
A0A031LKT6	3	15	3	SP
A0A031LPJ4	3	16	4	SP
A0A031LRD8	5	15	6	SP
A0A031LK26	4	12	8	SP
A0A031LMX4	3	17	8	SP
A0A031LR53	5	20	3	SP
A0A031LTV5	3	14	3	SP
A0A031LP87	3	10	8	SP
A0A031LJA3	16	16	3	SP
A0A031LQ28	2	8	4	SP
A0A031LTL5	4	21	7	SP
A0A031LPS9	2	11	13	SP
A0A031LN62	7	17	8	SP
A0A031LNE7	3	12	8	SP
A0A031LTX7	21	14	3	SP
A0A031LRK7	3	15	4	SP
A0A031LSR2	3	13	6	SP
A0A031LPG9	17	18	5	TAT
A0A031LSI3	2	11	4	SP
A0A031LNP9	4	19	4	SP
A0A031LS62	3	15	6	SP
A0A031LKF3	8	20	5	SP
A0A031LLD2	5	20	6	SP
A0A031LLJ4	2	18	4	SP
A0A031LNZ6	7	16	6	SP
A0A031LPR7	3	18	3	SP
A0A031LTZ3	1	5	7	SP
A0A031LKT1	3	17	3	SP
A0A031LM58	4	14	4	SP
A0A031LP94	5	14	5	SP
A0A031LS89	2	15	8	SP
A0A031LIS8	4	16	7	SP
A0A031LJ66	9	16	5	TAT
A0A031LKD0	10	21	3	TAT
A0A031LM70	13	21	7	TAT
A0A031LSZ9	2	12	5	SP
A0A031LVG7	4	17	3	SP
A0A031LQ26	4	20	12	SP
A0A031LR88	2	15	5	SP
A0A031LUH4	3	15	4	SP
A0A031LRK4	3	9	10	SP
A0A031LUI2	5	18	8	SP
A0A031LSB8	5	12	4	SP
A0A2U9IC53	6	15	10	SP
A0A2U9ID45	12	19	9	SP
A0A2U9ID75	4	18	4	SP
A0A2U9IEU9	3	12	5	SP
A0A2U9IFV1	5	15	5	SP
A0A2U9IHT8	3	16	4	SP
A0A2U9IIM2	4	12	4	SP
A0A2U9IJ12	2	13	3	SP
A0A2U9IBD6	11	13	4	SP
A0A2U9IBY3	2	16	0	LIPO
A0A2U9ICQ8	15	15	3	TAT
A0A2U9IHH7	2	15	6	SP
A0A2U9IBV1	3	15	3	SP
A0A2U9ID19	20	12	5	SP
A0A2U9IHH6	3	22	7	SP
A0A2U9IC88	4	14	9	SP
A0A2U9IDE6	2	15	6	SP
A0A2U9II30	6	19	6	SP
A0A2U9ID65	8	22	3	TAT
A0A2U9IIA7	2	7	5	SP
A0A2U9IBA1	3	17	6	SP
A0A2U9ICP6	3	15	7	SP
A0A2U9ICQ5	4	14	6	SP
A0A2U9IH34	2	7	4	SP
A0A2U9IIR2	1	7	10	SP
A0A2U9IBL7	4	13	8	SP
A0A2U9IDS4	3	18	5	SP
A0A2U9IHQ6	2	13	3	SP
A0A2U9IJ31	4	17	5	SP
A0A2U9IFY7	4	17	5	SP
A0A2U9IGQ1	2	18	4	SP
A0A2U9ICE6	2	15	9	SP
A0A2U9IFP9	4	23	4	SP
A0A2U9IDH9	2	14	5	SP
A0A2U9IHR0	5	17	5	SP
A0A2U9IBD0	2	12	4	SP
A0A2U9IBX0	2	9	6	SP
A0A2U9ICW6	18	13	4	TAT
A0A2U9ID87	4	19	7	SP
A0A2U9IDK8	7	20	5	SP
A0A2U9IHK0	2	13	10	SP
A0A2U9IHD8	3	18	6	SP
A0A2U9IHR2	4	14	6	SP
A0A2U9IDB7	6	9	12	SP
A0A2U9IF18	3	16	3	SP
A0A2U9IGV8	3	14	3	SP
A0A2U9II18	7	22	6	TAT
A0A2U9IBK6	4	14	4	SP
A0A2U9ICQ1	4	13	3	SP
A0A2U9IH26	3	16	5	SP
A0A2U9IE14	2	18	4	SP
A0A2U9IHJ1	4	15	7	LIPO
A0A2U9IIG0	2	9	10	SP
A0A2U9IBT1	17	15	7	SP
A0A2U9IBM1	2	13	4	SP
A0A2U9IDW4	2	11	8	SP
A0A2U9IGA6	0	0	5	SP
A0A2U9ICX3	9	16	5	TAT
A0A2U9IGM0	11	18	6	SP
A0A2U9IBX1	6	18	7	SP
A0A2U9II83	4	13	8	SP
F4B8Y0	3	14	5	SP
F4B3L3	3	19	5	SP
F4B6G6	2	13	4	SP
F4B6W1	3	15	4	SP
F4B6W6	13	16	3	SP
F4B553	4	16	7	SP
F4B5J6	3	17	6	SP
F4B534	4	11	4	SP
F4B5X7	2	14	3	SP
F4B610	5	16	6	SP
F4B8Y1	3	14	4	SP
F4B6C8	2	4	5	SP
F4B7D5	19	18	5	TAT
F4B4H4	2	15	7	SP
F4B5T1	3	16	5	SP
F4B6X7	25	13	5	SP
F4B7Q5	4	18	3	SP
F4B7T3	2	15	5	SP
F4B4E8	4	15	9	SP
F4B4G3	4	15	5	SP
F4B6W7	3	14	3	SP
F4B9H4	3	14	6	SP
F4B4S9	3	18	5	SP
F4B4W2	8	18	3	TAT
F4B5E1	5	16	5	SP
F4B9B0	3	18	7	SP
F4B4G8	6	20	3	SP
F4B4T8	4	17	3	SP
F4B548	5	18	5	SP
F4B982	2	12	8	SP
F4B9H3	2	18	4	SP
F4B4A4	5	19	3	SP
F4B441	7	17	8	SP
F4BA59	6	15	4	SP
F4B583	4	14	7	SP
F4B588	4	16	6	SP
F4B5Y6	2	12	5	SP
F4B872	4	17	7	SP
F4B877	4	15	3	SP
F4BA06	2	9	6	SP
F4B446	4	16	4	SP
F4B9Z9	3	11	8	SP
F4B3M8	4	15	3	SP
F4B6V7	3	17	7	SP
F4B7K5	3	14	6	SP
F4B8I7	2	19	6	SP
F4B8K6	3	13	5	SP
F4B8Y4	3	19	7	SP
F4B4H3	3	5	3	SP
F4B5D6	3	20	3	SP
F4B693	3	15	4	SP
F4B6V5	3	15	6	SP
F4B4G1	4	16	3	SP
F4B622	4	19	5	SP
F4B6I9	11	15	6	SP
F4B4F3	2	20	7	SP
F4B6W9	5	15	8	SP
F4B9B4	3	17	6	SP
F4B8K5	5	19	4	SP
F4B8Y3	6	15	5	SP
F4B5M1	7	13	4	SP
