Accession number	n-region count	h-region count	c-region count	SP type
A0A202E914	24	16	4	TAT
A0A202EDK7	21	15	0	TATLIPO
A0A202EDT6	8	15	0	TATLIPO
A0A202EE31	1	13	0	LIPO
A0A202E4B1	11	16	6	SP
A0A202EAC6	2	13	7	SP
A0A202EC99	18	15	0	TATLIPO
A0A202EDJ7	13	16	0	TATLIPO
A0A202E4B4	5	15	0	TATLIPO
A0A202E4X5	13	15	0	TATLIPO
A0A202E9D7	20	15	0	TATLIPO
A0A202EAE9	13	18	5	SP
A0A202EBV4	5	15	0	TATLIPO
A0A202E5H6	5	18	0	TATLIPO
A0A202E5R2	34	20	4	TAT
A0A202E7T3	37	20	7	TAT
A0A202E8X9	15	15	0	TATLIPO
A0A202EAG9	2	14	6	SP
A0A202EB90	5	20	7	SP
A0A202EC89	28	15	0	TATLIPO
A0A202E4Q3	15	15	5	TAT
A0A202E5R0	2	16	0	LIPO
A0A202E6C0	32	16	0	TATLIPO
A0A202E992	6	15	0	TATLIPO
A0A202EC75	21	15	0	TATLIPO
A0A202E5U6	3	15	7	SP
A0A202E6D3	3	14	0	LIPO
A0A202E866	5	15	0	TATLIPO
A0A202E8W2	21	20	5	TAT
A0A202E985	18	14	0	TATLIPO
A0A202EAI3	5	19	7	TAT
A0A202EAS2	13	15	0	TATLIPO
A0A202ECE3	1	8	0	LIPO
A0A202ECP2	5	20	5	TAT
A0A202E3V5	16	15	0	TATLIPO
A0A202E489	2	11	6	SP
A0A202E726	14	16	5	TAT
A0A202E7I3	4	20	0	LIPO
A0A202E9X0	5	21	4	SP
A0A202E9Y6	3	18	4	SP
A0A202E9Y8	7	17	3	TAT
A0A202EA34	17	17	6	TAT
A0A202ED83	10	15	0	TATLIPO
A0A202EDL5	7	17	7	SP
A0A202E5N0	5	12	0	TATLIPO
A0A202E760	9	14	0	TATLIPO
A0A202E783	10	15	0	TATLIPO
A0A202E7K8	5	15	0	TATLIPO
A0A202E7X6	36	19	6	TAT
A0A202EBU0	9	15	0	TATLIPO
A0A202EC73	24	17	5	TAT
A0A202E481	11	15	0	TATLIPO
A0A202E4V8	1	4	0	LIPO
A0A202E8G7	7	15	0	TATLIPO
A0A202EAE1	6	15	0	TATLIPO
A0A202EBZ7	9	15	0	TATLIPO
A0A202EC82	11	15	0	TATLIPO
A0A202E3H3	3	16	0	LIPO
A0A202E5L1	10	16	0	TATLIPO
A0A202E722	9	15	0	TATLIPO
A0A202E881	17	19	7	SP
A0A202E9F2	16	18	5	TAT
A0A202ECX1	4	17	0	LIPO
A0A202E3M0	1	14	0	LIPO
A0A202E529	15	20	5	TAT
A0A202E5L0	44	15	0	TATLIPO
A0A202E603	39	20	5	TAT
A0A202E640	6	18	6	SP
A0A202E879	50	16	3	TAT
A0A202EC21	5	15	0	TATLIPO
A0A202ECQ8	5	15	0	TATLIPO
A0A202EDR0	12	15	0	TATLIPO
A0A202E3Q9	7	15	0	TATLIPO
A0A202E4R5	1	5	5	SP
A0A202E5P7	25	17	4	TAT
A0A202E6D7	5	15	0	TATLIPO
A0A202E705	8	19	6	SP
A0A202EC65	3	15	0	LIPO
A0A202E6E8	3	13	7	SP
A0A202E6T4	11	15	0	TATLIPO
A0A202E9R3	2	11	6	SP
A0A202EA19	7	20	4	TAT
A0A202E542	9	12	0	TATLIPO
A0A202E5S9	44	19	3	TAT
A0A202E5X3	11	16	0	TATLIPO
A0A202E6R2	11	17	4	TAT
A0A202E850	5	19	5	SP
A0A202E8X2	5	22	5	TAT
A0A202E9Q1	1	12	0	LIPO
A0A202EC56	16	15	0	TATLIPO
A0A202EDL9	5	15	0	TATLIPO
A0A202EDN4	5	16	0	TATLIPO
A0A202E493	10	17	5	TAT
