Accession number	n-region count	h-region count	c-region count	SP type
O28112	3	13	4	SP
O28289	3	17	5	SP
O28334	8	16	0	SP
O28704	8	16	4	SP
O29258	6	12	5	SP
O28807	5	17	0	LIPO
O28918	8	13	0	LIPO
O29274	3	16	0	LIPO
O29431	4	16	0	LIPO
O29783	16	18	0	LIPO
O29850	3	16	3	SP
O29918	4	11	4	SP
O28331	2	17	3	SP
O28957	16	13	0	LIPO
O30294	13	13	5	SP
O28296	13	12	5	SP
O30135	5	14	8	SP
O30316	2	15	0	LIPO
O28861	5	16	3	SP
O29615	27	14	0	LIPO
O29087	2	12	4	SP
O29863	2	14	6	SP
O30078	7	17	0	TATLIPO
O28251	12	18	4	SP
O28705	3	15	6	SP
O28873	3	13	4	SP
O29043	2	11	4	SP
O29130	7	18	0	LIPO
O28048	2	18	0	TATLIPO
O28493	9	14	4	SP
O28613	6	15	8	SP
O28860	2	11	6	SP
O29300	3	16	0	LIPO
O29442	2	12	4	SP
O28874	2	11	5	SP
O29553	3	13	4	SP
O28200	3	16	7	SP
O28352	11	13	0	LIPO
O28620	3	15	5	SP
O29263	3	11	5	SP
O28231	0	0	6	SP
O28511	2	12	5	SP
O29243	3	12	5	SP
O29318	32	15	4	SP
O28189	2	15	5	SP
O28818	2	15	5	SP
O28859	28	14	4	SP
O29127	2	16	0	LIPO
O30271	4	16	0	LIPO
O28395	3	13	5	SP
O28508	3	15	5	SP
O28706	12	15	6	SP
O28880	6	14	0	LIPO
O29037	2	13	5	SP
O29802	6	17	0	LIPO
O30061	7	19	5	TAT
O30286	6	19	5	TAT
O28161	2	17	5	SP
O30188	2	13	5	SP
O28285	9	14	0	LIPO
O28759	4	12	5	SP
O28785	6	16	0	LIPO
O28950	3	14	8	SP
O29529	3	10	6	SP
O28332	3	12	5	SP
O28433	2	19	0	LIPO
O29280	4	13	0	LIPO
O29385	2	14	5	SP
O29620	3	13	0	LIPO
O29972	2	12	5	SP
O30195	9	13	4	SP
O28333	3	15	5	SP
O28915	13	15	0	LIPO
O29317	3	12	4	SP
O30142	11	13	0	LIPO
O28615	3	13	5	SP
O28992	0	0	2	SP
O29710	2	7	5	SP
O30148	3	13	0	LIPO
O30224	3	15	3	SP
O28198	3	17	5	SP
O28202	3	15	0	LIPO
O28614	3	15	6	SP
O29131	3	11	5	SP
O29147	3	12	5	SP
O30008	3	15	0	LIPO
O28252	2	7	5	SP
O28457	2	12	5	SP
O28507	3	15	0	LIPO
O28890	9	19	5	TAT
O29261	3	16	0	LIPO
O29270	4	14	5	SP
O29817	3	14	0	LIPO
O28166	3	14	4	SP
O28330	5	14	4	SP
O28809	12	17	3	TAT
O28146	3	10	8	SP
O28199	3	15	6	SP
O28594	2	12	5	SP
O28708	4	10	6	SP
O28804	3	13	4	SP
O29146	4	13	5	SP
O29350	2	13	4	SP
O29751	6	16	4	TAT
O30025	2	14	4	SP
O28100	30	13	5	SP
O28612	3	15	8	SP
O28701	4	15	4	SP
O28808	3	15	3	SP
O29316	3	15	6	SP
O29372	22	17	0	LIPO
O30096	5	15	3	SP
O28528	4	13	4	SP
O28707	2	10	5	SP
O29031	3	16	5	SP
O30095	3	15	3	SP
