Accession number	n-region count	h-region count	c-region count	SP type
A0A1F2P526	4	17	4	SP
A0A1F2P617	4	17	0	LIPO
A0A1F2P857	6	16	5	SP
A0A1F2P3J2	6	19	0	LIPO
A0A1F2P5L7	3	13	6	SP
A0A1F2P3S6	7	21	5	SP
A0A1F2P485	8	17	5	SP
A0A1F2P4V6	3	10	6	SP
A0A1F2P7C2	6	18	4	SP
A0A1F2P2N3	2	19	0	LIPO
A0A1F2P2Z8	13	15	6	LIPO
A0A1F2P411	24	19	0	LIPO
A0A1F2P5S5	5	19	0	LIPO
A0A1F2P7X3	6	16	4	SP
A0A1F2P324	2	19	0	LIPO
A0A1F2P502	6	18	5	SP
A0A1F2P5L8	7	16	4	SP
A0A1F2P629	6	16	5	SP
A0A1F2P4N5	7	19	4	SP
A0A1F2P5X4	2	15	3	SP
A0A1F2P636	6	16	4	SP
A0A1F2P3K7	5	16	5	SP
A0A1F2P790	22	16	5	SP
A0A1F2P4T5	14	16	6	SP
A0A1F2P6G1	5	16	4	SP
A0A1F2P8T1	7	18	6	SP
A0A1F2P585	4	17	4	SP
A0A1F2P5P5	3	18	4	SP
A0A1F2P751	2	14	6	SP
A0A1F2P395	3	14	0	LIPO
A0A1F2P495	11	17	0	LIPO
A0A1F2P5A7	6	16	0	LIPO
A0A1F2P6E2	5	19	5	SP
A0A1F2P2J9	7	14	0	LIPO
A0A1F2P4G4	3	15	5	SP
A0A1F2P546	4	18	0	LIPO
A0A1F2P5J0	4	15	7	SP
A0A1F2P6J7	8	13	5	SP
A0A1F2P357	3	10	3	SP
A0A1F2P3U6	4	17	0	LIPO
A0A1F2P5N3	6	16	4	SP
A0A1F2P3V3	2	16	5	SP
A0A1F2P6I4	5	15	4	SP
A0A1F2P385	4	17	0	LIPO
A0A1F2P3T8	5	18	0	LIPO
A0A1F2P4M8	5	17	4	SP
A0A1F2P5N6	2	11	5	SP
A0A1F2P5Z8	6	20	5	SP
A0A1F2P2L6	3	15	5	SP
A0A1F2P3T6	8	17	4	SP
A0A1F2P477	11	17	0	LIPO
A0A1F2P558	2	17	0	LIPO
A0A1F2P6E6	3	14	7	SP
