Accession number	n-region count	h-region count	c-region count	SP type
A0A133VJJ2	13	11	5	SP
A0A133VKJ9	6	18	4	SP
A0A133VHJ5	4	19	4	SP
A0A133VJZ7	7	19	3	SP
A0A133VI82	2	5	3	SP
A0A133VJH0	6	16	5	SP
A0A133VKW8	4	16	4	SP
A0A133VHE9	9	18	5	SP
A0A133VJL5	9	0	0	PILIN
A0A133VJM8	6	0	0	PILIN
A0A133VJP7	3	0	0	PILIN
A0A133VJK0	4	0	0	PILIN
A0A133VJJ5	8	0	0	PILIN
A0A133V2H4	3	21	6	SP
A0A133V1I4	20	15	5	SP
A0A133V2B7	15	19	5	SP
A0A133UYD5	10	15	7	SP
A0A133UZ95	8	18	5	SP
A0A133UZB6	5	18	6	SP
A0A133V1H6	5	18	0	LIPO
A0A133V2N5	3	17	3	SP
A0A133V1P7	2	5	4	SP
A0A133V241	15	15	3	SP
A0A133UZU5	-1	0	0	PILIN
A0A133U9S5	3	14	3	SP
A0A133UCI9	2	8	7	SP
A0A133UCR8	6	16	5	SP
A0A133UB07	20	15	6	SP
A0A133U469	4	16	0	LIPO
A0A133U604	5	18	0	LIPO
A0A133U947	2	8	5	SP
A0A133U7T9	25	21	6	SP
A0A133U647	20	15	5	SP
A0A133U7D0	4	19	5	SP
A0A133U3V8	5	12	4	SP
A0A133U941	0	16	5	LIPO
A0A133U3X5	2	7	5	SP
A0A133U452	9	0	0	PILIN
A0A133VHY8	4	15	7	SP
A0A133VII5	0	17	5	LIPO
A0A133VJ31	9	13	5	SP
A0A133VJ34	4	19	6	SP
A0A133VHM9	4	13	6	SP
A0A133VIT5	8	15	5	SP
A0A133UY36	3	18	6	SP
A0A133V269	10	16	6	SP
A0A133V1G9	6	15	6	SP
A0A133V1U1	15	18	3	SP
A0A133V2G6	7	18	3	SP
A0A133UYB1	4	19	6	SP
A0A133V0Z2	4	0	0	PILIN
A0A133V113	13	0	0	PILIN
A0A133V0X9	3	0	0	PILIN
A0A133V108	6	0	0	PILIN
A0A133V0X2	7	0	0	PILIN
A0A133VD04	3	19	5	SP
A0A133VE86	8	19	5	SP
A0A133VDH7	8	19	6	SP
A0A133VDF4	3	18	6	SP
A0A133V9L6	16	18	4	TAT
A0A133VD05	10	16	5	SP
A0A133VDP6	5	21	6	SP
A0A133VEF2	3	15	5	SP
A0A133VES5	15	18	3	SP
A0A133VE95	7	18	3	SP
A0A133VF62	1	1	6	SP
A0A133VCN5	6	0	0	PILIN
A0A133VMV6	2	11	0	LIPO
A0A133VP12	6	14	7	SP
A0A133VP92	4	19	5	SP
A0A133VQM3	10	14	3	SP
A0A133VMG7	3	16	8	SP
A0A133VNW8	4	19	0	LIPO
A0A133VP47	29	16	5	SP
A0A133VPN4	6	12	4	SP
A0A133VQD5	2	16	6	SP
A0A133VQT5	38	52	0	LIPO
A0A133VR32	2	8	3	SP
A0A133VNE7	4	16	0	LIPO
A0A133VP93	3	18	3	SP
A0A133VP21	7	16	0	LIPO
A0A133VQK9	5	14	4	SP
A0A133VQV5	3	16	0	LIPO
A0A133UKS4	15	15	7	SP
A0A133UV19	6	20	5	SP
A0A133UUQ6	5	17	7	SP
A0A133UP89	4	19	5	SP
A0A133URY5	17	16	5	SP
A0A133UP29	2	13	5	SP
A0A133UR37	3	15	5	SP
A0A133USI0	6	16	4	SP
A0A133UQK9	3	10	4	SP
A0A133UP99	13	20	5	SP
A0A133UVT3	3	13	5	SP
A0A133UTW7	5	18	3	SP
A0A133UVK8	3	7	8	SP
A0A133UP38	-1	0	0	PILIN
A0A133VNW0	3	17	3	SP
A0A133VP56	33	44	0	LIPO
A0A133VQP0	3	17	3	SP
A0A133VQY9	3	16	7	SP
A0A133VPS6	6	18	5	SP
A0A133VQ89	12	20	5	SP
A0A133VQB2	3	16	3	SP
A0A133VNQ3	6	15	5	SP
A0A133VQ05	5	20	4	SP
A0A133VQQ7	0	14	6	LIPO
A0A133U3I0	3	18	3	SP
A0A133U6R6	10	13	7	SP
A0A133U9D6	12	9	7	SP
A0A133UAB9	0	11	6	LIPO
A0A133U4E2	3	20	0	LIPO
A0A133U584	6	9	5	SP
A0A133U4G3	6	16	4	SP
A0A133U9W9	2	8	5	SP
A0A133UA36	2	12	5	SP
A0A133UBJ9	2	8	7	SP
A0A133U553	4	15	7	SP
A0A133UA42	20	15	6	SP
A0A133UBW4	3	16	4	SP
A0A133UAM1	3	0	0	PILIN
A0A133UAM5	9	0	0	PILIN
A0A133UAM6	13	0	0	PILIN
A0A133U3E8	4	0	0	PILIN
A0A133UAM2	3	0	0	PILIN
A0A133UAP5	6	0	0	PILIN
A0A133UHI6	31	39	44	SP
A0A133UER5	4	17	5	SP
A0A133UGK6	6	16	4	SP
A0A133UI63	7	16	3	SP
