Accession number	n-region count	h-region count	c-region count	SP type
A0A366M9V6	4	14	7	SP
A0A366MBR3	2	14	8	SP
A0A366ME52	2	9	7	SP
A0A366M873	6	16	5	SP
A0A366M9C9	9	15	5	SP
A0A366MA23	2	5	4	SP
A0A366MBI9	4	21	0	LIPO
A0A366MCL9	3	17	5	SP
A0A366M8U4	2	8	5	SP
A0A366MBP6	4	14	5	SP
A0A366M7Y0	33	16	5	SP
A0A366MD77	12	19	4	SP
A0A366MFY0	23	16	5	SP
A0A366MCL7	5	16	5	SP
A0A366MDY2	7	18	4	SP
A0A366MED2	2	15	5	SP
A0A366MEI6	2	5	4	SP
A0A366MF72	10	16	4	SP
A0A366MG40	10	15	4	SP
A0A366M8E0	8	15	5	SP
A0A366MCS5	1	11	5	SP
A0A366M8U2	4	15	5	SP
A0A366M944	2	10	3	SP
A0A366M9B3	1	5	7	SP
A0A366M9B5	3	16	4	SP
A0A366MBI5	7	15	5	SP
A0A366MBU4	5	15	3	SP
A0A366MDB9	22	17	0	LIPO
A0A366M9I0	11	18	5	SP
A0A366MAP3	3	18	5	SP
A0A366MEB2	2	6	5	SP
A0A366MFY5	7	18	3	SP
A0A366M7X1	4	10	4	SP
A0A366MAT3	5	17	5	SP
A0A366MBJ6	6	15	5	SP
A0A366M8P7	9	15	5	SP
A0A366M8V4	4	15	4	SP
A0A366MAA9	2	14	5	SP
A0A366MBJ7	2	14	5	SP
A0A366MBV4	7	18	5	SP
A0A366MDT6	2	12	7	SP
A0A366M9T5	1	1	9	SP
A0A366MAJ5	8	15	5	SP
A0A366MAK4	2	11	7	SP
A0A366ME23	5	15	6	SP
A0A366M7X0	7	17	4	SP
A0A366MDK2	8	16	5	SP
A0A366M8N1	6	16	4	SP
A0A366MAD3	4	16	6	SP
A0A366MCH7	4	16	5	SP
A0A366M8I8	6	9	6	SP
A0A366MA28	2	6	8	SP
A0A366MA30	6	16	4	SP
A0A366MFI3	10	16	6	SP
A0A366MBZ5	4	17	5	SP
A0A366M9L4	4	16	0	LIPO
A0A366MCJ1	13	15	5	SP
