Accession number	n-region count	h-region count	c-region count	SP type
A1RWK1	8	15	6	SP
A1RYG5	4	15	5	SP
A1RYX0	3	14	4	SP
A1S0I0	11	16	5	SP
A1S155	46	20	3	TAT
A1S1D1	5	16	4	SP
A1RXT8	4	17	5	SP
A1RXZ8	5	16	5	SP
A1S136	13	16	6	SP
A1S175	9	16	7	SP
A1RZF8	6	16	3	SP
A1RY82	5	15	4	SP
A1RZN8	5	14	7	SP
A1S035	2	15	3	SP
A1S0A0	3	15	4	SP
A1RXZ6	6	16	4	SP
A1RYB7	11	15	4	SP
A1S0U1	5	15	3	SP
A1RYQ4	5	15	4	SP
A1S0C6	9	17	5	SP
A1S0T6	13	14	5	SP
A1S139	6	15	3	SP
A1RX26	6	15	5	SP
A1RYP3	9	20	7	SP
A1RZ88	4	15	5	SP
A1S0X9	11	15	4	SP
A1RWI1	3	17	4	SP
A1S152	5	16	8	SP
A1RXR6	12	20	5	TAT
A1RZ89	8	20	9	TAT
A1RYN1	7	16	2	TAT
A1S098	6	19	7	SP
A1S0E2	3	12	5	SP
A1RWH9	4	17	3	SP
A1RX60	4	14	3	SP
A1RXZ4	4	11	7	SP
A1RYA7	4	14	4	SP
A1S153	4	18	5	SP
A1S1C3	3	14	3	SP
A1S019	11	15	3	SP
A1S0A2	4	17	3	SP
A1RWF8	5	19	3	SP
A1RWG2	5	15	6	SP
A1RX22	4	13	0	LIPO
A1RZD6	4	14	5	SP
A1RZM8	2	17	3	SP
A1S0E0	5	15	3	SP
A1S0Z4	3	15	10	SP
A1RZ80	2	12	9	SP
A1S005	37	50	53	SP
A1RXZ3	3	14	3	SP
A1S025	9	14	4	TAT
A1S174	7	16	5	SP
A1RY64	6	15	5	SP
A1RYF1	4	13	6	SP
A1RZN7	2	20	4	SP
A1RZV1	16	13	6	SP
A1S071	5	17	5	SP
A1S0Z6	4	12	5	SP
A1RWK0	4	13	8	SP
A1RYQ3	3	18	3	SP
A1RZQ3	5	16	6	SP
A1RYP0	1	0	0	PILIN
Q8ZXU6	4	13	3	SP
Q8ZY19	4	14	5	SP
Q8ZZ90	2	12	7	SP
Q8ZZG2	3	14	4	SP
Q8ZV80	2	11	3	SP
Q8ZWE5	4	11	3	SP
Q8ZX08	4	15	3	SP
Q8ZXW2	3	11	3	SP
Q8ZYM3	4	12	3	SP
Q8ZU43	2	12	6	SP
Q8ZUT0	5	18	7	TAT
Q8ZZ39	5	11	3	SP
Q8ZST1	11	17	3	TAT
Q8ZSY1	3	10	5	SP
Q8ZX57	3	13	10	SP
Q8ZZP5	3	15	3	SP
Q8ZUJ5	3	12	4	SP
Q8ZVH1	2	13	3	SP
Q8ZWK0	3	15	3	SP
Q8ZWL6	2	11	5	SP
Q8ZYX6	12	11	4	SP
Q8ZUL4	3	11	3	SP
Q8ZV19	3	14	5	SP
Q8ZT81	3	11	4	SP
Q8ZTA0	6	11	9	SP
Q8ZYI7	3	12	3	SP
Q8ZTU7	4	16	0	LIPO
Q8ZUZ0	2	13	8	SP
Q8ZV85	2	12	4	SP
Q8ZXU4	4	12	10	SP
Q8ZY08	3	13	3	SP
Q8ZSQ6	2	10	6	SP
Q8ZTI3	4	18	7	SP
Q8ZTU6	5	12	10	SP
