Accession number	n-region count	h-region count	c-region count	SP type
A0A1D2W4A3	3	13	4	SP
A0A1D2W4X1	3	16	5	SP
A0A1D2W7X9	4	16	3	SP
A0A1D2W8C5	3	18	0	LIPO
A0A1D2W4L6	37	51	55	SP
A0A1D2W5E2	3	17	6	SP
A0A1D2W5V1	3	20	5	SP
A0A1D2W8Y9	3	13	5	SP
A0A1D2W973	3	14	4	SP
A0A1D2W9R8	6	17	0	LIPO
A0A1D2WB89	3	12	6	SP
A0A1D2WBY7	3	15	6	SP
A0A1D2WDZ7	4	15	4	SP
A0A1D2W935	12	14	6	SP
A0A1D2WBA4	3	17	0	LIPO
A0A1D2WCJ2	3	15	5	SP
A0A1D2W4B5	3	18	5	SP
A0A1D2W555	4	17	5	SP
A0A1D2W5I1	3	16	0	LIPO
A0A1D2W6L0	3	13	4	SP
A0A1D2W6Z1	1	8	9	SP
A0A1D2WDP0	7	16	4	SP
A0A1D2W4X4	3	18	5	SP
A0A1D2W968	12	16	12	SP
A0A1D2W996	5	17	3	SP
A0A1D2WDK4	4	15	5	SP
A0A1D2WDT2	3	16	0	LIPO
A0A1D2W446	5	14	5	SP
A0A1D2W6C2	8	16	0	LIPO
A0A1D2W6S9	2	12	10	SP
A0A1D2W988	2	9	4	SP
A0A1D2WBM7	3	17	0	LIPO
A0A1D2W658	3	15	6	SP
A0A1D2W700	2	12	7	SP
A0A1D2W882	12	16	5	LIPO
A0A1D2WB78	7	16	5	SP
A0A1D2WDJ8	4	14	4	SP
A0A1D2W4T4	4	14	6	SP
A0A1D2W4U4	4	17	6	SP
A0A1D2W5U7	4	18	6	SP
A0A1D2W6D6	2	11	7	SP
A0A1D2W966	7	20	3	SP
A0A1D2W9J8	3	8	3	SP
A0A1D2WA66	2	8	8	SP
A0A1D2WBD7	4	14	6	SP
A0A1D2W477	4	14	6	SP
A0A1D2W5J5	2	3	6	SP
A0A1D2W6Y1	4	17	5	SP
A0A1D2WA53	2	10	7	SP
A0A1D2WDZ4	6	16	0	LIPO
A0A1D2W416	6	16	5	SP
A0A1D2W927	5	15	5	SP
A0A1D2W9Z3	3	17	0	LIPO
A0A1D2WBR4	2	9	3	SP
A0A1D2WDJ4	4	17	5	SP
A0A1D2W4V7	6	17	6	SP
A0A1D2W5Z3	3	16	5	SP
A0A1D2W6J6	2	3	6	SP
A0A1D2W7D4	9	14	5	SP
A0A1D2W512	5	16	4	SP
A0A1D2W5I2	3	19	0	LIPO
A0A1D2W5P0	6	14	5	SP
A0A1D2WAD4	4	19	7	SP
A0A1D2WBA6	4	19	0	LIPO
A0A1D2WD56	11	16	5	SP
A0A1D2WDY8	3	16	5	SP
A0A1D2W485	4	17	8	SP
A0A1D2W4U1	2	8	4	SP
A0A1D2W7B5	11	16	5	SP
