Accession number	n-region count	h-region count	c-region count	SP type
D5E8Q4	4	15	0	LIPO
D5E8S8	4	16	8	SP
D5E8Y6	28	15	7	SP
D5E972	3	17	0	LIPO
D5EBC7	3	14	7	SP
D5E8A6	3	15	5	SP
D5E8E9	5	14	7	SP
D5E8R8	3	16	4	SP
D5E9K5	3	19	0	LIPO
D5E9T8	3	15	0	LIPO
D5EBB0	4	13	5	SP
D5E7M2	10	16	5	SP
D5E923	4	16	0	LIPO
D5EAE8	3	19	3	SP
D5EAY7	27	17	4	SP
D5EB36	3	17	4	SP
D5EBX8	5	16	5	SP
D5EBY0	5	16	5	SP
D5EC67	4	12	5	SP
D5E6M3	20	16	5	SP
D5E791	5	19	5	SP
D5E7G4	5	13	5	SP
D5E8R1	2	7	5	SP
D5E9L8	4	18	0	LIPO
D5E9Y5	3	18	0	LIPO
D5E6N1	2	15	0	LIPO
D5E924	9	17	3	SP
D5EAQ0	3	14	5	SP
D5EAR6	16	17	0	LIPO
D5E6K7	15	17	0	LIPO
D5E6V1	16	15	0	LIPO
D5E8L1	4	17	0	LIPO
D5E9X4	5	21	6	SP
D5EA96	5	16	5	SP
D5EA98	3	12	5	SP
D5E840	10	20	0	LIPO
D5E904	3	14	5	SP
D5E980	5	15	4	SP
D5E9Z2	3	17	3	SP
D5EAZ9	5	20	5	SP
D5EBD8	1	9	0	LIPO
D5EBN1	2	19	0	LIPO
D5E7B8	4	17	0	LIPO
D5E865	4	15	0	LIPO
D5E8Z7	4	12	6	SP
D5E979	4	15	0	LIPO
D5E776	21	13	7	LIPO
D5E7S2	3	21	4	SP
D5E8R9	16	18	3	SP
D5E9L9	6	16	0	LIPO
D5E9Y7	0	18	0	LIPO
D5E9Z0	4	17	0	LIPO
D5EB51	6	18	0	LIPO
D5EBV0	3	14	0	LIPO
D5EBX9	5	16	5	SP
D5E785	5	15	5	SP
D5E792	4	14	6	SP
D5E8E8	4	17	5	SP
D5E8Y5	2	13	5	SP
D5E9K3	3	16	5	LIPO
D5E8V6	3	14	4	SP
D5E9W0	4	16	0	LIPO
D5EA13	13	19	0	SP
D5EB52	6	16	0	LIPO
D5E748	3	14	0	LIPO
D5E789	1	7	5	SP
D5E7J3	14	16	6	SP
D5E7M4	7	15	5	SP
D5E8J4	5	16	6	SP
D5E9A4	3	17	3	SP
D5E937	4	14	6	SP
D5E7S5	30	14	6	SP
D5E8Y2	6	15	3	SP
D5E936	3	15	4	SP
D5E6U0	3	12	5	SP
D5E6V0	4	17	0	LIPO
D5E7Y3	3	13	6	SP
D5E8A8	4	15	6	SP
D5EA14	5	16	4	SP
D5E6L6	7	17	4	SP
D5E786	5	15	5	SP
D5E8S1	6	18	0	LIPO
D5E8U8	5	17	0	LIPO
D5EA97	6	18	0	LIPO
D5EAZ2	3	14	0	LIPO
D5EBA1	3	17	0	LIPO
D5E6Z2	2	11	16	SP
D5E790	11	17	0	LIPO
D5E8R2	3	16	4	SP
D5E8S0	5	18	5	SP
D5E8Y4	10	21	4	SP
D5E940	4	18	0	LIPO
D5EAE4	3	13	4	SP
D5EB89	3	16	0	LIPO
D5EBB1	2	17	5	SP
D5E8D2	4	14	5	SP
D5E8F1	9	17	3	SP
D5E8L2	3	16	5	SP
D5E8R5	15	18	3	SP
D5E8V1	8	12	5	SP
D5E903	6	16	6	SP
D5EA95	1	2	5	SP
D5E6Y0	2	14	5	SP
D5E866	7	12	6	SP
D5E8Y1	9	19	6	SP
D5E9Z1	3	16	5	SP
D5E6M4	7	16	5	SP
D5EB63	7	16	5	SP
