Accession number	n-region count	h-region count	c-region count	SP type
M0AVD8	36	17	3	TAT
M0B3Y7	9	15	0	TATLIPO
M0B6D8	8	17	0	TATLIPO
M0AGV2	10	11	0	TATLIPO
M0ANQ3	5	16	0	TATLIPO
M0APB2	10	19	6	SP
M0AVN5	2	10	6	SP
M0B3G2	7	18	6	TAT
M0B703	20	21	6	TAT
M0AF91	1	10	0	LIPO
M0AHI2	2	11	4	SP
M0AHK4	16	15	0	TATLIPO
M0AHZ2	38	15	5	TAT
M0AMT3	9	17	7	SP
M0AQ52	8	15	0	TATLIPO
M0AZZ6	26	15	0	TATLIPO
M0B0C7	12	17	0	LIPO
M0B4H5	16	15	0	TATLIPO
M0AHS2	13	19	5	TAT
M0ALW6	16	18	5	TAT
M0AQZ1	9	16	7	TAT
M0ASR9	12	12	0	TATLIPO
M0ATJ0	23	17	8	TAT
M0AUC7	10	16	0	TATLIPO
M0B6F9	6	20	5	SP
M0AH91	10	16	0	TATLIPO
M0AJ50	22	18	6	TAT
M0AQ71	15	15	5	TAT
M0AQF6	25	18	6	TAT
M0ATC4	6	18	9	SP
M0B2B4	7	18	4	SP
M0B326	3	13	0	LIPO
M0B8D2	19	20	6	TAT
M0AJ88	17	19	5	TAT
M0AKP5	13	18	6	LIPO
M0AP00	5	15	0	TATLIPO
M0AUR3	36	19	5	TAT
M0B3S1	1	8	0	LIPO
M0AIW8	8	16	4	TAT
M0ALL0	24	15	0	LIPO
M0ANC0	5	15	0	TATLIPO
M0AS95	5	21	4	TAT
M0AV51	5	15	0	TATLIPO
M0B2V7	15	15	4	TAT
M0B3U8	3	15	6	SP
M0AEJ3	4	15	14	SP
M0ALM1	13	19	5	TAT
M0ALX0	21	19	5	TAT
M0ANK9	5	16	11	TAT
M0AV28	2	10	7	SP
M0AVR3	9	15	0	TATLIPO
M0B2J7	3	14	6	SP
M0B740	5	15	0	TATLIPO
M0AJJ6	7	16	0	TATLIPO
M0AQE1	8	15	0	TATLIPO
M0AV37	2	14	5	SP
M0AV65	14	18	5	TAT
M0AZF7	7	15	0	TATLIPO
M0AHR1	6	21	4	SP
M0AKE7	5	15	0	TATLIPO
M0AQ79	18	16	4	TAT
M0AWU0	38	19	6	TAT
M0AWZ4	5	15	0	TATLIPO
M0B305	27	14	0	TATLIPO
M0B3L9	9	18	4	TAT
M0B3T4	5	18	5	TAT
M0AIA8	2	13	0	LIPO
M0AMU4	8	22	3	SP
M0APJ7	19	15	0	TATLIPO
M0AUE4	11	16	0	TATLIPO
M0B4Y3	2	11	0	LIPO
M0B8Q5	17	16	0	TATLIPO
M0ALZ0	5	14	0	TATLIPO
M0AMY6	5	15	0	LIPO
M0APA0	16	17	0	TATLIPO
M0APE9	5	18	5	TAT
M0AVG5	13	20	4	TAT
M0AX53	33	17	0	TATLIPO
M0AQ82	2	15	0	TATLIPO
M0ATA1	2	13	4	SP
M0AU89	13	16	0	TATLIPO
M0AWK9	17	17	6	SP
M0AXG3	24	16	4	TAT
M0AXJ2	5	15	0	TATLIPO
M0B1D4	1	11	0	LIPO
M0AKG6	7	12	0	TATLIPO
M0ATZ0	3	20	5	SP
M0AU37	12	17	4	TAT
M0AWM1	1	6	5	SP
M0AZI9	13	15	0	TATLIPO
M0AH11	5	16	0	TATLIPO
M0AMX5	5	14	0	TATLIPO
M0ANY5	18	19	5	TAT
M0APY3	7	15	0	TATLIPO
M0ATY5	4	16	4	SP
M0AVF0	12	15	0	TATLIPO
M0AZ11	1	14	0	LIPO
M0B5A3	1	8	0	LIPO
M0AF57	5	15	0	TATLIPO
M0AHT3	24	15	0	LIPO
M0ANH5	5	15	0	TATLIPO
M0APZ5	26	19	4	TAT
M0AQ42	6	19	7	SP
M0AQA9	1	14	0	LIPO
M0AR72	30	16	5	TAT
M0ATI2	5	18	6	TAT
M0ATY2	5	19	0	TATLIPO
M0AVA9	5	15	0	TATLIPO
M0AVB0	13	18	0	TATLIPO
M0B6W3	22	17	6	TAT
M0AKW0	13	23	6	TAT
M0AR37	2	6	5	SP
M0AWI5	16	27	7	TATLIPO
M0AX98	3	13	6	SP
M0AFG9	7	18	6	SP
M0AH76	23	16	4	TAT
