Accession number	n-region count	h-region count	c-region count	SP type
H1YWN8	6	18	5	SP
H1YY37	0	1	7	SP
H1YZP6	4	17	6	LIPO
H1Z0P5	3	17	0	LIPO
H1Z202	4	18	0	LIPO
H1Z348	2	7	3	SP
H1Z3G2	5	14	0	LIPO
H1Z3X0	8	18	7	SP
H1Z416	10	17	5	SP
H1YY02	7	18	5	SP
H1YZT0	3	17	3	SP
H1YZY8	4	16	4	SP
H1Z245	3	18	4	SP
H1YXZ3	4	18	0	LIPO
H1YYF8	4	18	0	LIPO
H1YYR7	2	20	4	SP
H1YZY4	3	24	0	LIPO
H1Z2I1	8	17	4	SP
H1Z2I7	9	17	4	SP
H1Z3T5	8	18	0	LIPO
H1Z4L9	18	18	5	SP
H1YY36	9	19	4	SP
H1YYR4	8	19	0	LIPO
H1YYT1	3	20	0	LIPO
H1YYT9	3	17	0	LIPO
H1YZY7	4	15	6	SP
H1Z1G9	12	16	5	SP
H1Z2A1	7	16	4	SP
H1Z2J8	10	18	0	LIPO
H1Z4L3	4	14	4	SP
H1YXG3	4	16	6	SP
H1YYX4	4	15	4	SP
H1YZJ3	3	19	0	LIPO
H1Z0Y5	3	20	4	SP
H1Z258	4	17	0	LIPO
H1YX35	4	18	7	SP
H1YXK8	2	24	0	LIPO
H1YY07	7	19	5	SP
H1YZD2	5	16	4	SP
H1YZM5	11	19	5	SP
H1YZQ6	4	15	4	SP
H1Z069	19	14	3	SP
H1Z2I2	6	16	0	LIPO
H1Z2X1	9	19	0	LIPO
H1Z361	3	17	4	SP
H1Z3B6	5	13	5	SP
H1Z3X1	4	19	0	LIPO
H1YWN5	5	18	5	SP
H1YZM9	2	19	0	LIPO
H1YZT2	4	15	4	SP
H1Z018	7	19	3	SP
H1Z0Y8	4	14	5	SP
H1Z221	6	17	0	LIPO
H1Z2W7	14	15	7	SP
H1YWN9	5	17	0	LIPO
H1Z019	5	15	4	SP
H1Z0Y7	2	9	8	SP
H1Z2I8	2	10	6	SP
H1Z2Y2	13	21	0	LIPO
H1Z2Y7	3	19	0	LIPO
H1Z419	28	15	6	SP
H1Z423	9	22	4	SP
H1Z432	8	16	5	SP
H1YYG8	2	16	4	SP
H1YYQ7	3	18	0	LIPO
H1YYU2	3	16	4	SP
H1YZD5	4	14	5	SP
H1YZK0	37	52	0	LIPO
H1Z385	3	15	4	SP
H1Z3F4	15	13	4	LIPO
H1Z418	25	17	6	SP
H1Z4C0	3	20	5	SP
H1YXZ4	4	18	0	LIPO
H1YZC4	6	17	5	SP
H1YZD0	4	16	3	SP
H1Z035	19	18	3	SP
H1Z1B8	4	16	5	SP
H1Z2G7	3	19	0	LIPO
H1Z2J0	5	16	4	SP
H1Z2K1	3	18	0	LIPO
H1Z2V9	13	18	0	LIPO
H1YY50	3	14	4	SP
H1YY55	12	17	3	SP
H1YZC0	6	18	0	LIPO
H1Z0R6	3	11	3	SP
H1Z2U6	8	19	0	LIPO
H1Z3W0	2	18	0	LIPO
H1YWL1	4	17	0	LIPO
H1YX75	4	17	0	LIPO
H1YY54	20	16	6	SP
H1YYA3	4	20	0	LIPO
H1YZQ0	3	14	7	SP
H1YZS8	6	14	5	SP
H1Z102	2	15	0	LIPO
H1Z1K7	25	15	5	SP
H1Z2T8	5	17	0	LIPO
H1YWZ0	6	13	5	SP
H1YXU0	6	20	0	LIPO
H1YYS1	6	18	4	SP
