Accession number	n-region count	h-region count	c-region count	SP type
D1YUV2	3	15	5	SP
D1YXT2	4	16	4	SP
D1YY33	5	17	6	SP
D1YY76	4	19	0	LIPO
D1YYJ7	6	14	6	SP
D1YZ91	3	22	3	SP
D1YZU2	5	16	8	SP
D1Z0C3	4	20	3	SP
D1Z0H2	3	17	0	LIPO
D1Z0Q0	3	18	5	SP
D1YXB7	3	24	4	SP
D1YXP7	2	12	4	SP
D1YZ96	43	56	60	SP
D1YZA9	4	22	7	SP
D1YZI2	2	15	5	SP
D1YZT3	5	19	0	LIPO
D1Z2E5	5	18	4	SP
D1Z2J0	2	14	6	SP
D1YVA7	8	12	7	SP
D1YVB0	7	15	6	SP
D1YVG9	6	18	3	SP
D1YVY9	4	14	7	SP
D1YY28	24	14	6	SP
D1YYS3	3	19	0	LIPO
D1YZ25	4	20	3	SP
D1YZ88	3	16	4	SP
D1Z060	6	18	5	SP
D1Z0A2	3	11	5	SP
D1Z0F8	3	15	5	SP
D1Z0J1	4	14	4	SP
D1Z2K3	3	17	4	SP
D1YVC5	3	16	3	SP
D1YVC6	4	17	7	LIPO
D1YVD1	7	19	5	SP
D1YVK6	2	17	3	SP
D1YXH8	6	15	5	LIPO
D1YXY8	6	20	4	LIPO
D1YZ92	10	16	4	SP
D1Z034	13	17	4	SP
D1Z0N8	6	16	0	LIPO
D1Z2T4	18	16	6	TAT
D1YUY2	4	15	5	SP
D1YVA3	2	16	4	SP
D1YWU6	4	17	4	SP
D1YX31	4	17	3	LIPO
D1YXV0	4	14	10	SP
D1YZS0	6	18	5	SP
D1Z037	2	13	6	SP
D1Z106	4	18	0	LIPO
D1Z165	3	18	6	SP
D1Z2K1	3	13	6	SP
D1Z2Y5	2	20	4	SP
D1YVK3	2	6	3	SP
D1YWC3	6	19	4	SP
D1YXE3	8	16	0	LIPO
D1YXS3	4	14	6	SP
D1YY34	2	15	5	SP
D1YZ13	3	17	0	LIPO
D1YZP5	4	18	0	LIPO
D1Z0E3	8	18	0	LIPO
D1Z0E5	14	16	0	LIPO
D1Z1M1	19	19	0	TATLIPO
D1Z1R5	6	16	6	SP
D1Z272	3	15	3	SP
D1Z2K4	5	16	4	SP
D1YZ90	3	20	4	SP
D1YZN2	12	15	7	SP
D1Z0P1	5	16	4	SP
D1YW49	5	18	3	SP
D1YWX5	7	21	5	SP
D1YX45	4	19	3	SP
D1Z2V4	5	13	10	SP
D1YWS1	11	15	0	LIPO
D1YXL1	4	19	0	LIPO
D1YYR8	7	18	7	LIPO
D1YZS6	5	19	6	SP
D1YZU5	2	18	0	LIPO
D1Z194	2	17	0	LIPO
D1Z1F9	6	18	6	SP
D1Z1N3	7	17	0	LIPO
D1Z2L3	4	15	0	LIPO
D1YUK9	4	15	5	SP
D1YUX6	19	19	0	LIPO
D1YX93	4	17	4	SP
D1YZT6	7	21	4	SP
D1Z0N6	3	17	4	SP
D1Z162	4	20	0	LIPO
D1Z215	4	20	0	LIPO
D1Z2F2	18	16	4	SP
D1YW80	40	19	1	TAT
D1YX81	3	18	0	LIPO
D1YXG6	4	16	6	SP
D1YXH7	4	18	0	LIPO
D1YY25	4	17	4	SP
D1YYI7	2	10	3	SP
D1YZU4	3	15	0	LIPO
D1Z0W4	11	14	3	SP
D1Z2E7	3	20	6	SP
D1Z2P0	15	14	6	SP
D1YUI6	2	16	5	SP
D1YX23	2	19	7	SP
D1YXJ7	3	17	6	SP
D1YYP6	41	54	58	SP
D1YZ95	5	16	4	SP
D1Z0J6	4	16	9	SP
D1Z2G2	23	14	6	SP
D1YUM9	5	15	0	TATLIPO
D1YVT7	3	17	6	SP
D1YXJ9	3	17	5	SP
D1Z021	5	19	5	SP
D1Z056	17	17	5	SP
D1Z1N4	3	18	3	SP
D1Z2E2	5	19	3	SP
D1YXY1	2	14	6	SP
D1YYE0	4	16	0	LIPO
D1YYU9	4	16	4	SP
D1YYW4	4	19	0	LIPO
D1YZ94	12	15	5	SP
D1Z057	3	19	5	SP
D1Z0B1	3	18	5	SP
D1Z0N4	6	15	5	SP
D1Z2K6	6	13	4	SP
D1YVL6	4	18	0	LIPO
D1YWK8	5	16	4	SP
D1YXW3	5	15	0	LIPO
D1YY26	3	17	6	SP
D1Z0G2	2	20	4	SP
D1Z0Q1	8	18	3	SP
D1Z2R7	5	19	0	LIPO
D1Z2V3	4	14	5	SP
D1YYU0	5	16	4	SP
D1YZI4	9	16	8	LIPO
D1Z064	6	18	8	SP
D1Z0V0	3	17	0	LIPO
D1Z0X8	5	19	4	SP
D1Z161	2	15	6	SP
D1Z2C6	2	18	0	LIPO
D1YW84	6	17	4	SP
D1YZR3	3	17	4	SP
D1YW73	3	17	5	SP
D1YXN4	2	2	3	SP
D1YZ93	4	16	4	SP
D1YZM4	6	15	6	SP
D1Z076	27	21	6	SP
D1Z0E0	17	19	0	TATLIPO
D1Z0J7	6	14	5	SP
D1Z0X6	8	16	7	SP
D1Z151	2	19	6	SP
D1Z228	15	18	0	LIPO
D1Z2J8	17	16	6	SP
D1YUN9	4	15	0	LIPO
D1YUY6	4	13	5	SP
D1YWB7	3	19	6	SP
D1YWX7	6	17	7	SP
D1YXE4	4	18	7	SP
D1YXV4	5	16	4	SP
D1YY59	4	17	7	SP
D1YYF6	15	17	0	LIPO
D1YYK9	7	15	7	LIPO
D1YYQ3	3	13	5	SP
D1YZJ1	1	8	0	LIPO
D1Z0B9	2	7	10	SP
D1Z157	3	16	9	SP
D1Z204	10	17	7	SP
D1YV04	5	17	3	SP
D1YV80	14	18	0	LIPO
D1YW60	2	15	7	SP
D1YWI4	4	15	4	SP
D1YWT6	6	15	5	SP
D1YX43	6	17	6	SP
D1YYE1	3	17	7	SP
D1YZ79	3	13	10	SP
D1YZ84	3	16	4	SP
D1YZ89	3	15	4	SP
D1Z293	5	17	6	SP
D1Z2E6	2	10	12	SP
D1YUM6	5	17	4	SP
D1YXJ8	26	16	4	SP
D1Z131	4	17	0	LIPO
D1Z2F1	7	18	3	SP
D1Z2I7	3	14	5	SP
D1Z2J1	2	18	0	LIPO
D1YW22	8	19	5	SP
D1YWJ3	2	19	5	SP
D1YXG8	4	18	0	LIPO
D1YXM6	3	17	0	LIPO
D1YY27	13	17	4	SP
D1Z0G6	7	16	0	LIPO
D1Z1E6	5	17	5	SP
D1YVN0	2	14	7	SP
D1YZ85	3	16	4	SP
D1Z0G1	8	16	0	LIPO
D1Z0M3	5	17	3	SP
D1Z193	3	17	0	LIPO
D1YV84	2	16	7	SP
D1YVH6	26	14	5	SP
D1YW58	10	16	0	LIPO
D1YWU1	5	18	6	SP
D1YXV3	4	17	5	SP
D1Z0M7	4	14	0	LIPO
D1Z252	19	19	5	SP
D1Z2C5	2	14	0	LIPO
D1Z2N3	2	13	4	SP
D1YW61	3	14	5	SP
D1YX06	5	19	0	LIPO
D1YX11	3	16	0	LIPO
D1YX44	6	12	8	SP
D1YXV6	9	16	6	SP
D1YZ57	5	15	5	SP
D1YZM5	9	16	6	SP
D1Z0C4	3	18	0	LIPO
D1Z1E7	3	19	4	SP
D1Z1N1	4	17	3	SP
D1Z1T4	3	15	5	SP
D1Z2V2	2	14	6	SP
D1YWX9	7	19	5	SP
D1YZ87	3	16	4	SP
D1Z033	5	15	6	SP
D1Z206	4	16	0	LIPO
D1YUI7	3	17	0	LIPO
D1YW08	4	15	5	LIPO
D1YW33	9	21	0	LIPO
D1YWX8	4	17	6	SP
D1YX30	6	16	4	SP
D1YXC3	6	15	3	SP
D1YXV5	2	16	4	SP
D1YXY4	5	15	6	SP
D1Z1A1	13	14	8	SP
D1Z276	4	15	5	SP
D1Z292	7	17	0	LIPO
D1YUF6	3	16	4	SP
D1YWK0	3	17	5	SP
D1YYJ6	2	18	0	LIPO
D1YZ97	12	17	4	SP
D1YZ98	21	13	7	SP
D1Z0N9	2	16	0	LIPO
D1Z239	33	14	6	SP
D1YWT9	3	18	7	LIPO
D1YXK3	3	11	10	SP
D1YY82	6	17	0	LIPO
D1YYU8	4	16	4	SP
D1YZ52	5	20	5	SP
D1YZA7	1	4	3	LIPO
D1Z170	4	16	0	LIPO
D1Z1P5	17	17	5	SP
D1Z2G3	3	16	0	LIPO
D1Z2L7	6	15	5	SP
D1YVU3	18	16	5	SP
D1YX29	3	15	5	SP
D1YY73	4	15	0	LIPO
D1YYA4	8	22	5	SP
D1YYK6	13	15	5	SP
D1YZ86	3	16	4	SP
D1Z203	3	15	6	SP
Q0W0N0	6	19	3	SP
Q0W0P0	6	19	0	LIPO
Q0W1Q9	4	20	5	SP
Q0W2S4	5	15	5	SP
Q0W3C3	2	12	4	SP
Q0W3R0	9	18	6	SP
Q0W603	5	13	7	SP
Q0W706	3	18	0	LIPO
Q0W7B7	2	10	5	SP
Q0W0V7	7	18	6	SP
Q0W1C4	5	20	6	SP
Q0W2S0	6	25	0	LIPO
Q0W687	2	14	6	SP
Q0W704	5	17	4	SP
Q0W858	4	18	4	SP
Q0W8K2	3	20	5	SP
Q0W8K7	6	15	5	SP
Q0W0J4	9	20	0	LIPO
Q0W161	8	18	6	SP
Q0W3J6	4	8	8	SP
Q0W4R4	5	13	9	SP
Q0W5X6	4	17	3	SP
Q0W608	5	15	6	SP
Q0W1P9	2	18	3	SP
Q0W338	3	17	3	SP
Q0W3S6	8	13	4	SP
Q0W433	7	18	0	LIPO
Q0W4V6	2	19	5	SP
Q0W518	3	18	0	LIPO
Q0W5L1	7	15	6	SP
Q0W6D4	20	22	4	SP
Q0W8U6	3	20	5	SP
Q0W949	2	10	4	SP
Q0W0H6	2	19	6	SP
Q0W0L3	8	18	6	SP
Q0W3J5	9	34	5	SP
Q0W3V8	3	14	6	SP
Q0W3W4	6	13	3	SP
Q0W4M1	3	16	0	LIPO
Q0W637	2	22	7	SP
Q0W6C8	5	17	4	SP
Q0W7N9	31	15	5	SP
Q0W0I2	3	17	4	SP
Q0W0Z2	24	19	0	LIPO
Q0W6P3	8	19	0	LIPO
Q0W8Y8	8	16	4	SP
Q0W0S7	10	17	4	SP
Q0W158	9	13	6	SP
Q0W623	6	14	6	SP
Q0W729	20	16	7	SP
Q0W8Y5	4	20	0	LIPO
Q0W0W3	4	15	6	SP
Q0W391	2	10	5	SP
Q0W6D6	5	16	5	SP
Q0W6J9	4	19	0	LIPO
Q0W6V2	2	20	4	SP
Q0W6W4	19	20	0	TATLIPO
Q0W891	3	16	8	SP
Q0W8B6	3	19	4	SP
Q0W8Y2	5	20	5	SP
