Accession number	n-region count	h-region count	c-region count	SP type
A0A348B1N9	2	14	3	SP
A0A348B3J0	4	18	3	SP
A0A348B4M8	8	18	6	SP
A0A348B255	3	18	7	SP
A0A348B2G1	8	19	6	SP
A0A348B3Q3	8	22	4	SP
A0A348B4C7	5	15	3	SP
A0A348B706	4	18	6	SP
A0A348B2D2	3	10	5	SP
A0A348B705	3	11	7	SP
A0A348B4R4	4	14	5	SP
A0A348B560	10	12	4	LIPO
A0A348B5I5	2	13	7	SP
A0A348B1F4	6	20	6	SP
A0A348B1Z5	3	14	8	SP
A0A348B1T5	2	19	4	SP
A0A348B279	3	11	8	SP
A0A348B5S7	2	15	5	SP
A0A348B4A6	5	18	5	TAT
A0A348B6P0	2	14	3	SP
A0A348B2I7	2	14	3	SP
A0A348B504	15	22	4	SP
A0A348B6H7	4	16	5	SP
A0A348B0U5	1	7	8	SP
A0A348B3M1	4	18	5	SP
A0A348B3V6	3	14	3	SP
A0A348B1F5	3	17	3	SP
A0A348B2F5	4	23	3	SP
A0A348B330	2	11	5	SP
A0A348B589	4	15	12	SP
A0A348B278	3	11	6	SP
A0A348B2F3	14	14	4	SP
A0A348B186	5	16	6	SP
A0A348B213	4	13	8	SP
A0A348B405	2	5	6	SP
A0A348B587	4	18	4	SP
A0A348B1X8	5	14	10	LIPO
A0A348B2T6	3	17	6	SP
A0A348B4Z8	14	19	7	SP
A0A348B5R8	10	17	4	SP
A0A348B246	3	21	5	SP
A0A348B5S8	5	18	3	SP
A0A348B0B9	6	15	4	SP
A0A348B3K7	2	16	4	SP
A0A348B6H1	2	18	3	SP
A0A348B6R8	0	0	0	SP
