Accession number	n-region count	h-region count	c-region count	SP type
A0A2H5V175	2	19	5	SP
A0A2H5V2R3	3	17	7	SP
A0A2H5V2V4	8	20	14	TAT
A0A2H5V3Y0	12	18	7	TAT
A0A2H5V3E5	3	15	4	SP
A0A2H5V3X2	4	21	8	SP
A0A2H5V4L7	2	16	5	SP
A0A2H5V5I1	6	16	0	LIPO
A0A2H5V3P6	11	19	5	TAT
A0A2H5V4S6	4	19	6	SP
A0A2H5V0Z9	29	19	4	SP
A0A2H5V533	5	26	5	SP
A0A2H5V338	10	22	4	TAT
A0A2H5V3A7	12	24	3	TAT
A0A2H5V5U0	10	22	6	TAT
A0A2H5V5U9	3	13	4	SP
A0A2H5V104	2	15	5	SP
A0A2H5V1J2	2	6	7	SP
A0A2H5V3T7	5	19	1	TAT
A0A2H5V416	25	17	5	SP
A0A2H5V149	5	21	4	TAT
A0A2H5V553	2	10	4	SP
A0A2H5V608	2	9	10	SP
A0A2H5V130	6	19	5	SP
A0A2H5V0Y8	8	17	4	SP
A0A2H5V1J4	3	19	3	SP
A0A2H5V3Q3	3	13	3	SP
A0A2H5V1I5	11	22	4	TAT
A0A2H5V2Z5	12	22	8	TAT
A0A2H5V3E0	4	20	3	SP
A0A2H5V4K3	3	16	5	SP
A0A2H5V5B8	2	8	4	SP
A0A2H5V417	3	17	3	SP
A0A2H5V4K9	4	14	7	SP
A0A2H5V5B5	5	16	6	SP
A0A2H5V5R9	2	19	5	SP
A0A2H5V5V2	6	17	8	SP
A0A2H5V0X3	6	17	0	LIPO
A0A2H5V4J0	7	15	6	SP
A0A2H5V5C7	8	19	6	TAT
A0A2H5V5R2	13	18	6	SP
A0A2H5V1R8	3	23	6	SP
A0A2H5V2J6	14	21	6	TAT
A0A2H5V5N7	2	19	5	SP
A0A2H5V5P2	13	21	6	TAT
A0A2H5V2K5	5	16	3	SP
A0A2H5V3Y2	5	20	5	SP
A0A2H5V0S4	2	13	3	SP
A0A2H5V142	9	18	6	SP
A0A2H5V4Z2	6	18	3	SP
A0A2H5V5J3	6	17	3	TAT
