Accession number	n-region count	h-region count	c-region count	SP type
A0A510DXJ9	3	18	5	SP
A0A510DXK2	6	20	7	SP
A0A510DV70	5	15	6	SP
A0A510E0G8	5	19	5	SP
A0A510DSW4	3	23	7	SP
A0A510DY65	8	17	3	TAT
A0A510DZJ9	2	20	3	SP
A0A510DSD9	2	10	7	SP
A0A510DTN1	4	19	3	SP
A0A510DX47	2	18	4	SP
A0A510DRR0	8	14	3	SP
A0A510DU14	2	15	3	SP
A0A510DUR6	2	11	4	SP
A0A510DV57	4	15	4	SP
A0A510DXI9	12	18	5	SP
A0A510DTK6	5	17	6	SP
A0A510DYI5	4	14	3	SP
A0A510DRE7	2	15	6	SP
A0A510DVN7	4	14	3	SP
A0A510DXI6	3	17	3	SP
A0A510E1N2	5	16	3	SP
A0A510DT70	5	19	3	SP
A0A510DWY3	4	17	3	SP
A0A510DXG6	8	17	4	TAT
A0A510E2K9	3	16	3	SP
A0A510DSZ8	4	25	3	SP
A0A510DT90	4	16	3	SP
A0A510DTN2	6	20	4	SP
A0A510DYR8	3	16	4	SP
A0A510DSF2	2	20	3	SP
A0A510DTD3	3	18	4	SP
A0A510E5L0	2	14	4	SP
A0A510DTB7	4	16	8	SP
A0A510DSG8	4	17	3	SP
A0A510DV43	3	21	5	SP
A0A510DXQ7	2	13	4	SP
A0A510E3A7	5	17	6	SP
A0A510DRI5	2	14	9	SP
A0A510E6W7	4	14	0	LIPO
A0A510DRS4	4	16	4	SP
A0A510DSH3	4	12	4	SP
A0A510DT44	4	17	11	SP
A0A510DWX9	4	17	4	SP
A0A510E6U9	0	0	3	SP
A0A510DRP7	2	13	14	SP
A0A510DS54	5	19	4	SP
A0A510DTR2	3	18	4	SP
A0A510E535	2	7	4	SP
A0A510DRD0	5	14	3	SP
A0A510DXR4	3	17	6	SP
A0A510DTV3	11	12	3	SP
A0A510DZA3	3	11	5	SP
A0A510DRH9	4	16	6	SP
A0A510DS63	10	17	7	SP
A0A510E012	10	18	7	SP
A0A510DT50	3	12	6	SP
A0A510DRE1	2	14	3	SP
A0A510DY86	3	13	5	SP
A0A510DZ07	6	14	8	SP
A0A510E1X2	5	13	4	SP
A0A510DSM2	3	15	6	SP
A0A510DVF1	3	16	9	SP
