Accession number	n-region count	h-region count	c-region count	SP type
Q74MG2	3	9	4	SP
Q74MI3	3	15	6	SP
Q74MS1	3	17	8	LIPO
Q74MT0	2	9	3	SP
Q74M59	4	11	4	SP
Q74MK2	3	17	4	SP
Q74N33	4	17	3	SP
Q74NG4	3	8	5	SP
Q74MC8	3	13	0	LIPO
Q74MQ4	3	14	3	SP
Q74MS4	2	15	5	SP
Q74MY5	5	14	3	LIPO
Q74MG6	5	17	5	SP
Q74N57	3	12	7	SP
Q74M94	3	17	0	LIPO
Q74MD1	3	10	5	SP
Q74MU7	3	16	0	LIPO
Q74N94	2	17	0	LIPO
Q74MM5	2	15	5	SP
R1E599	2	7	5	SP
R1FTV9	10	16	4	SP
R1G8M5	5	16	4	SP
R1G9M9	2	15	5	SP
R1G3D5	9	17	3	SP
R1E4M1	2	12	6	SP
R1FU17	0	0	6	SP
R1G909	8	22	2	TAT
R1G9V7	4	13	6	SP
R1GAE4	19	13	6	SP
R1E4A2	7	15	4	SP
R1G2S5	5	19	0	LIPO
R1G8T9	3	14	4	SP
R1FT30	2	6	4	SP
R1FT97	7	18	4	TAT
R1G369	4	11	7	SP
R1G8Y7	5	17	7	SP
R1G9W1	0	0	0	SP
