Accession number	n-region count	h-region count	c-region count	SP type
A0A5B2YVK6	2	20	3	SP
A0A5B2YVK8	2	12	6	SP
A0A5B2YVU3	8	16	0	LIPO
A0A5B2YW59	11	16	7	SP
A0A5B2YW96	20	18	7	SP
A0A5B2YWV2	7	14	0	LIPO
A0A5B2YXN2	6	18	8	SP
A0A5B2YZH9	9	17	13	SP
A0A5B2Z169	2	12	5	SP
A0A5B2Z3D5	5	15	12	SP
A0A5B2YWA6	17	22	5	SP
A0A5B2YXH3	12	13	0	LIPO
A0A5B2YYE1	4	20	0	LIPO
A0A5B2YZF4	10	18	8	SP
A0A5B2Z075	3	15	8	SP
A0A5B2Z298	4	22	6	SP
A0A5B2Z2R8	9	24	5	SP
A0A5B2Z2T9	2	17	8	SP
A0A5B2Z3D9	4	19	8	SP
A0A5B2Z3L9	3	23	4	SP
A0A5B2Z534	3	21	5	SP
A0A5B2Z5J5	5	17	6	SP
A0A5B2Z656	7	20	5	SP
A0A5B2YW63	2	13	5	SP
A0A5B2YWV1	17	18	7	SP
A0A5B2Z0K1	3	23	3	SP
A0A5B2Z0Q9	9	23	4	SP
A0A5B2Z127	20	21	5	SP
A0A5B2Z1I2	3	10	13	SP
A0A5B2Z2S0	6	18	7	SP
A0A5B2Z5U9	4	22	5	SP
A0A5B2Z660	11	20	8	SP
A0A5B2Z7B2	4	18	4	SP
A0A5B2Z7J0	3	15	7	LIPO
A0A5B2Z7J8	4	19	6	SP
A0A5B2Z855	2	16	7	SP
A0A5B2YUM3	5	22	6	SP
A0A5B2YV99	3	24	7	SP
A0A5B2YYG3	3	21	6	LIPO
A0A5B2YYS2	3	21	5	SP
A0A5B2Z475	2	15	4	SP
A0A5B2Z4U9	3	10	6	SP
A0A5B2Z5H0	4	18	5	SP
A0A5B2Z6Q8	5	22	6	LIPO
A0A5B2YRF5	10	16	7	SP
A0A5B2YUU4	6	19	11	SP
A0A5B2YVA5	2	10	5	SP
A0A5B2YVW1	4	18	9	SP
A0A5B2YX51	17	17	7	SP
A0A5B2YYB3	5	18	5	SP
A0A5B2YYI3	1	4	7	SP
A0A5B2Z0Q3	4	25	3	SP
A0A5B2Z467	2	17	9	SP
A0A5B2Z689	6	17	10	SP
A0A5B2Z793	16	19	8	SP
A0A5B2Z891	2	14	10	SP
A0A5B2YUY8	12	19	7	SP
A0A5B2YV59	4	16	7	SP
A0A5B2YVI8	2	10	7	SP
A0A5B2YVV7	2	14	7	SP
A0A5B2YZQ4	15	14	7	SP
A0A5B2Z1N8	7	18	5	SP
A0A5B2Z628	6	21	5	SP
A0A5B2YTJ0	5	21	6	SP
A0A5B2YU21	3	13	13	SP
A0A5B2YU43	14	21	5	SP
A0A5B2YUW9	6	19	6	SP
A0A5B2YXX4	2	16	8	SP
A0A5B2YYK7	4	17	6	SP
A0A5B2YZN2	9	20	5	SP
A0A5B2Z2S4	4	23	5	SP
A0A5B2Z562	6	17	10	SP
A0A5B2Z566	2	15	6	SP
A0A5B2Z676	5	16	10	SP
A0A5B2Z6B2	2	16	3	SP
A0A5B2Z712	3	11	5	SP
A0A5B2Z754	11	17	7	SP
A0A5B2Z860	7	20	8	SP
A0A5B2YX77	22	19	5	SP
A0A5B2YZR4	6	21	7	SP
A0A5B2Z057	10	21	11	SP
A0A5B2Z0M9	6	19	7	SP
A0A5B2Z1D9	2	13	9	SP
A0A5B2Z1L5	9	16	6	SP
A0A5B2Z284	4	19	9	SP
A0A5B2Z4F7	11	20	5	SP
A0A5B2Z590	20	18	5	SP
A0A5B2Z720	5	21	7	SP
A0A5B2Z736	14	18	6	SP
A0A5B2Z7V0	4	19	5	SP
A0A5B2YSK4	11	20	7	SP
A0A5B2YUT5	2	17	7	SP
A0A5B2YYB2	8	20	10	SP
A0A5B2Z117	10	18	10	SP
A0A5B2Z3S2	4	23	6	SP
A0A5B2Z5K3	6	17	14	SP
A0A5B2Z6Z6	10	21	7	SP
A0A5B2Z7G4	3	18	4	SP
A0A5B2Z890	11	16	9	SP
A0A5B2Z8B4	3	22	7	SP
A0A5B2YTW9	3	16	14	SP
A0A5B2YUX5	6	19	5	SP
A0A5B2YVR8	4	20	15	SP
A0A5B2YZU0	2	17	9	SP
A0A5B2Z4L3	3	24	5	SP
A0A5B2Z4N9	2	23	8	SP
A0A5B2Z5D5	6	23	3	SP
A0A5B2Z5X5	18	18	3	TAT
A0A5B2Z6E3	2	14	6	SP
A0A5B2YVN4	6	19	8	SP
A0A5B2YZK9	4	17	12	SP
A0A5B2Z0M8	3	16	0	LIPO
A0A5B2Z294	3	16	8	SP
A0A5B2Z4S7	3	11	7	SP
A0A5B2Z687	9	19	8	SP
A0A5B2Z8K7	17	17	4	SP
A0A5B2Z9D2	6	21	5	SP
A0A5B2YUQ1	7	20	7	SP
A0A5B2YVI7	4	20	6	SP
A0A5B2YWJ3	2	23	6	SP
A0A5B2YXV4	6	13	8	SP
A0A5B2YY93	1	2	6	SP
A0A5B2YZ63	2	21	5	SP
A0A5B2YZY7	4	18	8	SP
A0A5B2Z150	3	18	6	SP
A0A5B2Z160	17	17	0	LIPO
A0A5B2Z5U5	6	20	5	SP
A0A5B2Z8U2	3	12	8	SP
A0A5B2YSM9	2	4	5	SP
A0A5B2YV91	3	16	7	SP
A0A5B2YXK6	4	15	12	SP
A0A5B2YYK5	4	18	7	SP
A0A5B2YZ03	3	18	6	SP
A0A5B2YZK4	24	21	9	SP
A0A5B2Z1N7	3	16	8	SP
A0A5B2Z281	3	19	7	SP
A0A5B2Z4U8	9	16	5	SP
A0A5B2Z5C9	2	22	6	SP
A0A5B2Z8S0	9	19	7	SP
A0A5B2YY73	2	10	8	SP
A0A5B2YYL2	7	17	9	SP
A0A5B2YYZ1	5	20	6	SP
A0A5B2YZY0	2	8	6	SP
A0A5B2Z0L4	7	19	5	SP
A0A5B2Z108	5	16	10	SP
A0A5B2Z1V8	7	18	10	SP
A0A5B2Z295	2	16	10	SP
A0A5B2Z2P2	4	19	7	SP
A0A5B2Z3U6	3	9	10	SP
A0A5B2Z5H6	6	17	10	SP
A0A5B2Z5K9	5	22	3	SP
A0A5B2Z747	4	21	6	SP
A0A5B2Z792	4	18	4	SP
A0A5B2YUP9	7	22	5	SP
A0A5B2YWC3	7	16	5	SP
A0A5B2YWN1	23	17	10	SP
A0A5B2YYQ6	6	19	9	SP
A0A5B2Z0B2	2	8	9	SP
A0A5B2Z0B9	9	19	7	SP
A0A5B2Z0G9	8	18	10	SP
A0A5B2Z3U0	6	20	8	SP
A0A5B2Z539	3	15	6	SP
A0A5B2Z7Y3	3	18	6	SP
A0A5B2YT68	2	11	5	SP
A0A5B2YV05	10	21	7	SP
A0A5B2YYC4	3	18	3	SP
A0A5B2Z3A7	3	18	7	SP
A0A5B2Z4J8	3	19	5	SP
A0A5B2Z4Y5	2	14	5	SP
A0A5B2Z5C1	5	20	7	SP
A0A5B2Z5E6	10	17	4	SP
A0A5B2Z7Q2	4	18	7	SP
A0A5B2Z7R1	8	20	7	SP
A0A5B2Z7Y1	5	19	15	SP
A0A5B2YQY2	4	22	5	SP
A0A5B2YTF8	3	11	5	SP
A0A5B2YW29	2	14	3	SP
A0A5B2YZE0	3	21	6	SP
A0A5B2Z417	2	14	6	SP
A0A5B2Z463	4	15	6	SP
A0A5B2Z513	5	18	7	SP
A0A5B2Z5G4	9	20	5	SP
A0A5B2Z851	3	16	6	SP
A0A5B2YZ13	2	16	6	SP
A0A5B2YZL6	9	23	4	SP
A0A5B2Z0L2	2	10	3	SP
A0A5B2Z5F4	9	20	7	SP
A0A5B2Z6L8	3	19	7	SP
A0A5B2Z6R6	2	21	8	SP
A0A5B2Z773	15	14	4	SP
A0A5B2Z7Q9	5	22	10	SP
A0A5B2YTY6	14	20	7	SP
A0A5B2YUY7	10	21	7	SP
A0A5B2YX36	4	17	0	LIPO
A0A5B2YZW4	2	22	7	SP
A0A5B2Z087	5	16	7	SP
A0A5B2Z1R8	2	9	8	SP
A0A5B2Z6G1	13	23	7	SP
A0A5B2Z777	7	16	8	SP
A0A5B2Z7L4	5	24	6	SP
A0A5B2Z8Q3	4	19	5	SP
A0A5B2Z992	10	20	5	SP
A0A5B2YRV7	6	19	7	SP
A0A5B2YXV1	3	16	7	SP
A0A5B2Z0E9	5	18	3	SP
A0A5B2Z1L9	2	19	5	SP
A0A5B2Z204	9	19	8	SP
A0A5B2Z522	13	18	7	SP
A0A5B2Z5L5	2	16	5	SP
A0A5B2Z6L0	2	15	8	SP
A0A5B2Z8W6	9	19	6	SP
A0A5B2YW10	3	17	5	SP
A0A5B2YZY2	9	20	7	SP
A0A5B2Z064	27	21	4	SP
A0A5B2Z0J6	7	18	6	SP
A0A5B2Z1E7	3	14	9	SP
A0A5B2Z283	3	18	7	SP
A0A5B2Z2A1	2	19	0	LIPO
A0A5B2Z2V3	8	21	9	SP
A0A5B2Z5Q5	4	18	6	SP
A0A5B2Z974	28	19	8	SP
A0A5B2YVL4	24	17	6	SP
A0A5B2YXP1	2	12	14	SP
A0A5B2YYG2	6	19	5	SP
A0A5B2YZE5	6	16	4	SP
A0A5B2Z2C5	3	20	7	SP
A0A5B2Z2K4	3	22	7	SP
A0A5B2Z308	3	19	5	SP
A0A5B2Z474	6	16	8	SP
A0A5B2Z6A2	9	15	7	SP
A0A5B2Z6T3	7	18	7	SP
A0A5B2Z741	10	21	0	LIPO
A0A5B2Z8B5	3	21	6	SP
A0A5B2YZJ5	3	20	5	SP
A0A5B2Z2T0	7	22	6	SP
A0A5B2Z4Q0	12	18	18	SP
A0A5B2Z603	2	14	3	SP
A0A5B2YU34	4	21	11	SP
A0A5B2YXR3	3	21	7	SP
A0A5B2YZ83	14	19	7	SP
A0A5B2Z2H1	9	19	7	SP
A0A5B2Z2V2	3	23	10	SP
A0A5B2Z6N7	8	19	5	SP
A0A5B2Z752	9	19	7	SP
A0A5B2Z772	3	20	6	SP
A0A5B2Z7D6	3	21	6	SP
A0A5B2Z7H5	6	23	4	SP
A0A5B2Z8A7	2	16	7	SP
A0A5B2Z9G2	6	18	6	SP
A0A5B2YTN1	16	17	7	SP
A0A5B2YW33	10	21	10	SP
A0A5B2YWW7	0	1	6	SP
A0A5B2YXT5	4	21	9	SP
A0A5B2YZC0	15	20	5	SP
A0A5B2Z109	2	21	3	SP
A0A5B2Z4C6	3	13	8	SP
A0A5B2Z661	7	17	7	SP
A0A5B2Z6U4	5	21	5	SP
A0A5B2Z6Z1	10	21	7	SP
A0A5B2Z904	2	18	5	SP
A0A5B2Z965	9	19	6	SP
A0A5B2YYV8	9	18	6	SP
A0A5B2Z0N0	3	22	6	SP
A0A5B2Z1Q5	5	23	5	SP
A0A5B2Z1T1	3	20	11	SP
A0A5B2Z836	2	21	5	SP
A0A5B2Z8A4	3	18	9	SP
A0A5B2YQJ7	3	10	3	SP
A0A5B2YTK3	4	19	6	SP
A0A5B2YV15	3	16	4	SP
A0A5B2YWJ7	5	21	6	SP
A0A5B2YZA1	3	20	7	SP
A0A5B2YZM0	4	21	7	SP
A0A5B2Z0C3	3	6	3	SP
A0A5B2Z1B5	10	21	7	SP
