Accession number	n-region count	h-region count	c-region count	SP type
A0A3N6LNU6	7	19	0	TATLIPO
A0A3N6MA92	11	16	0	TATLIPO
A0A3N6NYL0	5	17	9	SP
A0A3N6LPA4	34	17	3	TAT
A0A3N6M4Q0	4	17	0	LIPO
A0A3N6NYX3	7	21	4	TAT
A0A3N6LMH3	9	15	0	TATLIPO
A0A3N6LNY7	18	18	0	TATLIPO
A0A3N6M5N7	34	15	0	TATLIPO
A0A3N6M6D8	7	15	0	TATLIPO
A0A3N6NWN9	5	16	4	TAT
A0A3N6LJU6	5	21	5	TAT
A0A3N6LJU9	13	16	5	TAT
A0A3N6LKD3	11	19	5	TAT
A0A3N6N4Z1	8	15	4	TAT
A0A3N6LSK3	9	15	0	TATLIPO
A0A3N6LUD4	9	15	0	TATLIPO
A0A3N6LYS5	18	15	0	TATLIPO
A0A3N6M5L7	22	16	0	TATLIPO
A0A3N6M8Y7	2	19	6	SP
A0A3N6MUJ6	16	15	0	TATLIPO
A0A3N6N186	24	15	9	SP
A0A3N6NVZ6	1	14	0	LIPO
A0A3N6NYY8	5	15	5	TAT
A0A3N6P3P6	5	15	0	TATLIPO
A0A3N6LLS3	9	15	0	TATLIPO
A0A3N6LM77	14	19	6	SP
A0A3N6LSA5	11	16	0	TATLIPO
A0A3N6MC56	5	21	4	TAT
A0A3N6N4P9	3	15	5	SP
A0A3N6M4S7	12	15	0	TATLIPO
A0A3N6NZ87	5	15	0	TATLIPO
A0A3N6P997	7	19	5	TAT
A0A3N6M9X3	3	14	8	SP
A0A3N6MBK6	15	15	0	TATLIPO
A0A3N6MCF9	5	18	5	SP
A0A3N6MXE0	9	15	0	TATLIPO
A0A3N6P3W8	2	8	5	SP
A0A3N6LQ28	10	15	0	TATLIPO
A0A3N6LS00	26	18	5	TAT
A0A3N6LSY2	5	15	0	TATLIPO
A0A3N6LWF3	5	12	0	TATLIPO
A0A3N6M3J3	7	19	4	TAT
A0A3N6NVX5	1	14	0	LIPO
A0A3N6LM48	5	17	9	TAT
A0A3N6M241	5	16	0	TATLIPO
A0A3N6MTU6	17	15	0	TATLIPO
A0A3N6LIV4	18	15	0	TATLIPO
A0A3N6LQ10	3	20	6	SP
A0A3N6M1C1	12	19	6	SP
A0A3N6MUV0	4	19	5	SP
A0A3N6LJ76	9	15	0	TATLIPO
A0A3N6LK91	6	16	6	TAT
A0A3N6LLT2	8	15	0	TATLIPO
A0A3N6LPC3	14	14	0	TATLIPO
A0A3N6M786	18	15	0	TATLIPO
A0A3N6N428	5	14	0	LIPO
A0A3N6P3N7	28	20	5	TAT
A0A3N6LHS8	3	16	12	SP
A0A3N6LJB8	6	17	0	TATLIPO
A0A3N6LMD1	7	15	6	SP
A0A3N6LNX3	9	15	0	TATLIPO
A0A3N6LQI8	4	18	3	SP
A0A3N6NWC5	5	21	6	TAT
A0A3N6P1B6	11	15	0	TATLIPO
A0A3N6LT73	17	17	0	TATLIPO
