Accession number	n-region count	h-region count	c-region count	SP type
D3DZY5	3	12	3	SP
D3E2D3	4	17	3	SP
D3E4G0	4	15	5	SP
D3E4R2	5	14	7	SP
D3DYK8	8	16	3	SP
D3DYK9	8	16	3	SP
D3DZE9	4	16	4	SP
D3E1V1	4	16	9	SP
D3E1X7	10	16	5	SP
D3E096	4	13	4	SP
D3E1Z4	2	5	5	SP
D3E3D8	5	15	5	SP
D3E3I6	12	15	5	SP
D3E3X5	9	14	5	SP
D3E0C2	5	17	0	LIPO
D3E0T5	0	13	5	LIPO
D3E258	5	19	0	LIPO
D3E2R8	8	17	5	SP
D3E2S9	5	16	4	SP
D3E3D5	0	12	5	LIPO
D3E4A2	4	17	0	LIPO
D3E4N7	4	14	7	SP
D3E0R1	4	15	5	SP
D3E0S5	5	15	5	SP
D3E0S9	5	17	5	SP
D3E317	0	15	5	LIPO
D3E4F4	4	16	0	LIPO
D3DYK4	4	16	3	SP
D3E081	6	14	4	SP
D3E3D6	4	15	5	SP
D3E4P4	8	18	5	SP
D3E014	0	14	5	LIPO
D3E0S4	6	16	4	SP
D3E0S3	6	12	6	SP
D3E2B8	1	5	5	SP
D3E2C9	6	14	5	SP
D3E3E9	4	15	5	SP
D3E3G9	7	18	6	SP
D3DYL1	7	15	5	SP
D3E071	3	15	5	SP
D3E0W1	16	13	6	SP
D3E1E3	5	17	3	SP
D3E281	7	13	7	SP
D3E3I5	8	15	5	SP
D3E3X6	4	17	3	SP
D3E0M3	5	16	4	SP
D3E103	5	17	0	LIPO
D3E262	4	16	4	SP
D3E2B4	7	14	5	SP
D3E2D2	4	16	3	SP
D3E3G1	3	19	3	SP
D3DYR1	4	15	5	SP
D3DYU2	6	18	3	SP
D3E097	5	15	5	SP
D3E2W8	3	17	5	SP
D3E316	0	15	5	LIPO
D3E338	5	15	5	SP
D3E3D1	6	15	5	SP
D3E4H1	6	13	5	SP
D3E4I6	5	14	7	SP
D3E4M0	7	16	4	SP
D3DYS5	2	15	5	SP
D3DZ26	5	15	4	SP
D3DZ98	5	17	0	LIPO
D3DZN1	6	15	3	SP
D3DZT1	4	16	5	SP
D3E002	4	16	4	SP
D3E080	5	16	4	SP
D3E454	7	17	3	SP
D3E4R0	2	13	3	SP
D3DYL5	10	15	5	SP
D3DYL8	5	15	5	SP
D3E1G1	6	20	0	LIPO
D3E4H9	12	15	5	SP
D3DZH0	1	7	6	SP
D3E110	20	18	5	SP
D3E1H6	5	18	7	SP
D3E277	3	14	3	SP
D3E2R9	4	18	3	SP
D3E3D2	6	15	5	SP
D3E487	23	14	5	SP
D3DZD2	6	16	4	SP
D3E049	3	15	3	SP
D3E0M4	0	15	5	LIPO
D3E1T0	5	15	5	SP
D3E2Q2	4	17	3	SP
D3E488	2	11	5	SP
D3E492	5	16	5	SP
D3E4V6	6	15	5	SP
D3DYL6	25	13	4	SP
D3DZB9	6	14	5	SP
D3E2R6	4	15	5	SP
D3E3X2	6	15	5	SP
D3E4H6	8	15	5	SP
D3E217	5	13	7	SP
D3E328	5	17	5	SP
D3E3K2	7	16	5	SP
D3E0R9	4	16	5	SP
D3E123	5	16	0	LIPO
D3E3U7	10	17	4	SP
D3E003	18	14	5	SP
D3E0T0	5	15	5	SP
D3E161	4	15	4	SP
D3E213	7	18	5	SP
D3E2R0	5	14	5	SP
D3E3D9	5	15	5	SP
D3E489	10	14	5	SP
D3E007	5	16	4	SP
D3E0W6	5	17	3	SP
D3E3T1	5	17	3	SP
D3E4H2	4	17	0	LIPO
D3E0T1	5	15	5	SP
D3E3G7	3	16	5	SP
D3E413	6	13	5	SP
D3E4H5	8	14	5	SP
D3DYL7	5	16	5	SP
D3DYM2	5	15	4	SP
D3DYM4	4	15	4	SP
D3E0S8	5	17	3	SP
D3E3D4	6	15	5	SP
D3E2Q7	8	0	0	PILIN
D3E2Q8	5	0	0	PILIN
D3E2C1	17	0	0	PILIN
