Accession number	n-region count	h-region count	c-region count	SP type
A0A483CMQ1	5	15	5	SP
A0A483CSC9	21	18	6	SP
A0A483CT77	2	13	6	SP
A0A483CTC1	2	5	13	SP
A0A483CXK8	6	19	0	LIPO
A0A483CZ19	10	17	4	SP
A0A483CN32	24	16	5	SP
A0A483CN37	2	16	0	LIPO
A0A483CRY2	7	18	0	LIPO
A0A483CUL9	5	17	0	LIPO
A0A483CNH2	5	14	4	SP
A0A483CNP3	3	17	0	LIPO
A0A483CP20	2	17	0	LIPO
A0A483CTI0	3	16	4	SP
A0A483CWC0	2	11	3	SP
A0A483CY05	10	24	6	SP
A0A483CY96	6	14	3	SP
A0A483CSA3	21	16	4	SP
A0A483CPD3	4	12	7	SP
A0A483CQR6	3	16	4	SP
A0A483CR11	4	16	0	LIPO
A0A483CS05	5	19	0	LIPO
A0A483CSG7	6	14	5	SP
A0A483CTS3	2	13	0	LIPO
A0A483CVK5	3	13	0	LIPO
A0A483CXF2	3	19	0	LIPO
A0A483CZW4	3	13	6	SP
A0A483CM11	3	17	0	LIPO
A0A483CM15	3	19	0	LIPO
A0A483CNS2	3	13	5	SP
A0A483CNW5	7	19	0	LIPO
A0A483CQB6	3	12	9	LIPO
A0A483CR01	3	14	4	SP
A0A483CRU0	3	18	0	LIPO
A0A483CNB1	14	14	5	SP
A0A483CNV7	4	15	0	LIPO
A0A483CRV4	5	14	0	LIPO
A0A483CS70	2	7	4	SP
A0A483CSG0	4	14	4	SP
A0A483CTD1	4	13	5	SP
A0A483CUQ9	2	16	5	SP
A0A483CWZ8	3	14	8	LIPO
A0A483CYG9	15	18	6	SP
A0A483CZ68	8	14	3	SP
A0A483CZB5	3	19	0	LIPO
A0A483D017	2	15	4	SP
A0A483CLU5	3	16	3	SP
A0A483CQ92	4	13	5	SP
A0A483CR10	2	16	4	SP
A0A483CVX0	2	15	5	SP
A0A483CYW5	13	20	0	LIPO
A0A483CQZ7	3	13	5	SP
A0A483CSK2	37	17	5	SP
A0A483CSR1	11	19	0	LIPO
A0A483CVF5	2	10	7	SP
A0A483CLZ6	2	11	9	SP
A0A483CR37	2	9	0	SP
A0A483CR69	3	16	5	SP
A0A483CR91	18	16	5	SP
A0A483CUM1	2	7	4	SP
A0A483CUP5	2	17	4	SP
A0A483CV12	5	13	5	SP
A0A483CV17	4	12	4	SP
A0A483CWV8	1	2	0	LIPO
A0A483CXJ8	27	13	4	SP
A0A483CYI0	5	14	3	SP
A0A483CUT1	3	15	6	SP
A0A483CWQ2	14	17	0	LIPO
A0A483CNX4	4	15	4	SP
A0A483CQG8	3	13	5	SP
A0A483CQI6	14	17	0	LIPO
A0A483CR73	4	17	0	LIPO
A0A483CRP9	1	3	6	SP
A0A483CTJ8	3	12	5	SP
A0A483CUI8	2	10	4	SP
A0A483CX58	3	16	4	SP
A0A483CXQ7	8	13	5	SP
A0A483CYF8	3	14	5	SP
A0A483CLU7	17	16	5	SP
A0A483CM98	6	19	0	LIPO
A0A483CPR4	4	18	0	LIPO
A0A483CRZ5	2	10	6	SP
A0A483CSE0	6	14	6	SP
A0A483CVR6	3	18	0	LIPO
A0A483CWD3	3	17	4	SP
A0A483CXF0	3	17	0	LIPO
A0A483CXM4	3	16	0	LIPO
A0A483CL59	2	19	5	SP
A0A483CNL4	3	15	5	SP
A0A483CSC2	4	17	0	LIPO
A0A483CSS4	5	18	0	LIPO
A0A483CUT5	3	20	0	LIPO
A0A483CVV0	3	17	7	SP
A0A483CYS8	2	15	0	LIPO
A0A483CNA2	4	16	4	SP
A0A483CR55	4	13	5	SP
A0A483CWD0	4	15	4	SP
A0A483CS90	3	18	0	LIPO
A0A483CWI4	4	19	0	LIPO
A0A483CT87	15	18	5	SP
A0A483CTJ9	2	15	4	SP
A0A483CUF0	3	16	4	SP
A0A483CUZ3	5	15	3	SP
A0A483CV23	4	14	4	SP
A0A483CWB6	17	15	4	SP
A0A483CNJ4	3	17	0	LIPO
A0A483CPW5	20	14	5	SP
A0A483CRA0	9	13	4	SP
A0A483CTH5	9	18	0	LIPO
A0A483CUH2	5	13	4	SP
A0A483CV98	3	14	6	SP
A0A483CLS4	4	16	5	SP
A0A483CPC9	4	15	6	SP
A0A483CPX6	10	14	5	SP
A0A483CSC3	3	21	0	LIPO
A0A483CZ53	22	15	3	SP
A0A483CLR6	4	18	0	LIPO
A0A483CN83	4	18	0	LIPO
A0A483CRM2	16	12	5	SP
A0A483CSJ2	5	19	0	LIPO
A0A483CSZ5	3	15	5	SP
A0A483CTK5	4	16	0	LIPO
A0A483CTR3	8	16	5	SP
A0A483CUA5	3	16	5	SP
A0A483CVN2	3	17	5	SP
A0A483CW38	2	17	0	LIPO
A0A483CZ45	4	16	0	LIPO
A0A483CKG3	2	10	6	SP
A0A483CME6	4	15	5	SP
A0A483CRG3	4	16	0	LIPO
A0A483CTB7	3	17	5	SP
A0A483CUD7	4	18	0	LIPO
A0A483CWP2	39	53	57	SP
A0A483CUJ8	6	17	6	SP
A0A483CVX4	3	16	0	LIPO
A0A483CXE9	2	10	4	SP
A0A483CYM1	6	16	0	LIPO
A0A483CL17	2	15	4	SP
A0A483CLP7	3	17	4	SP
A0A483CS11	8	14	5	SP
A0A483CUF8	4	15	5	SP
A0A483CUV4	3	13	6	LIPO
