Accession number	n-region count	h-region count	c-region count	SP type
B8GDL4	0	18	7	LIPO
B8GDR5	4	16	5	SP
B8GE04	25	17	5	SP
B8GG10	28	16	4	SP
B8GG44	14	17	6	SP
B8GKY7	2	26	0	LIPO
B8GG24	6	19	4	SP
B8GKG2	25	16	5	SP
B8GKM9	1	8	5	SP
B8GE17	3	18	6	SP
B8GFG1	4	18	0	LIPO
B8GG27	3	15	5	SP
B8GJB6	11	17	5	SP
B8GK81	2	17	0	LIPO
B8GGT6	3	17	5	SP
B8GHP0	4	17	0	LIPO
B8GHS0	11	17	5	SP
B8GHS2	10	19	6	SP
B8GJ23	10	19	0	LIPO
B8GK40	4	13	5	SP
B8GE94	4	16	4	SP
B8GG25	3	15	5	SP
B8GI37	2	16	0	LIPO
B8GIA3	2	8	5	SP
B8GIZ4	2	16	5	SP
B8GKK7	3	15	7	SP
B8GKS4	2	13	0	LIPO
B8GEE7	4	18	0	LIPO
B8GG28	5	21	4	SP
B8GGI4	8	15	6	SP
B8GGY2	5	14	4	SP
B8GK46	2	11	5	SP
B8GK50	13	19	4	SP
B8GE65	3	15	4	SP
B8GG29	3	15	5	SP
B8GG40	3	17	0	LIPO
B8GH18	5	17	0	LIPO
B8GHI6	4	17	6	SP
B8GJB3	2	22	4	SP
B8GK13	3	20	0	LIPO
B8GK31	9	18	5	SP
B8GK38	3	10	7	SP
B8GKC6	10	18	0	LIPO
B8GKP9	15	15	7	SP
B8GKV0	3	16	0	LIPO
B8GDS3	2	16	4	SP
B8GE15	2	16	5	SP
B8GG98	3	17	4	SP
B8GGV1	8	15	4	SP
B8GIW0	5	14	4	SP
B8GJS0	9	13	4	SP
B8GK45	8	13	6	SP
B8GE86	8	20	0	LIPO
B8GF65	23	13	5	SP
B8GFK5	8	17	5	SP
B8GHI3	3	13	4	SP
B8GI10	4	16	5	SP
B8GI11	2	18	0	LIPO
B8GJZ2	8	18	5	SP
B8GKC5	2	49	0	LIPO
B8GKQ2	3	17	0	LIPO
B8GKR4	2	15	6	SP
B8GKY6	2	24	0	LIPO
B8GDK5	2	17	0	LIPO
B8GEN2	2	17	3	SP
B8GFE9	6	15	6	SP
B8GFQ1	11	15	5	SP
B8GG48	3	19	3	SP
B8GI27	3	17	4	SP
B8GI50	16	18	0	LIPO
B8GJ84	2	1	6	SP
