Accession number	n-region count	h-region count	c-region count	SP type
A0A7D5L8Q0	4	14	9	SP
A0A7D5LAL0	3	13	7	SP
A0A7D5LB21	2	15	5	SP
A0A7D5LC41	4	19	5	SP
A0A7D5LEW5	10	23	6	SP
A0A7D5QC10	11	15	0	TATLIPO
A0A7D5QJE6	3	14	3	SP
A0A7D5QM87	5	19	6	SP
A0A7D5LEL8	5	14	0	TATLIPO
A0A7D5QA55	16	19	0	TATLIPO
A0A7D5QE86	41	16	5	TAT
A0A7D5QGG3	1	5	5	SP
A0A7D5QJ89	5	16	0	TATLIPO
A0A7D5L9V7	5	15	5	SP
A0A7D5Q959	2	22	4	SP
A0A7D5QBY0	7	15	0	TATLIPO
A0A7D5QF97	47	17	4	TAT
A0A7D5QIB5	21	16	4	TAT
A0A7D5LBH7	12	16	0	TATLIPO
A0A7D5Q908	2	11	12	SP
A0A7D5QCS6	9	18	0	TATLIPO
A0A7D5QGR7	9	15	0	TATLIPO
A0A7D5L9P5	14	18	5	TAT
A0A7D5LBZ2	10	12	0	TATLIPO
A0A7D5QCG2	17	15	0	TATLIPO
A0A7D5QD70	5	18	0	TATLIPO
A0A7D5QJC7	5	17	8	TAT
A0A7D5LAG0	17	17	5	TAT
A0A7D5LC99	37	16	0	TATLIPO
A0A7D5QBZ9	8	15	5	TAT
A0A7D5QDB7	5	17	11	SP
A0A7D5QHK8	7	15	0	TATLIPO
A0A7D5L8W4	2	4	5	SP
A0A7D5L913	8	16	0	LIPO
A0A7D5L9S9	3	15	0	LIPO
A0A7D5LCL9	22	14	0	TATLIPO
A0A7D5LDY5	8	15	4	TAT
A0A7D5QB02	3	12	0	LIPO
A0A7D5QDT0	2	16	0	TATLIPO
A0A7D5QGC4	6	14	0	TATLIPO
A0A7D5L8Q4	9	13	0	TATLIPO
A0A7D5L9G5	4	13	0	LIPO
A0A7D5LA51	4	19	5	SP
A0A7D5LB34	34	17	5	TAT
A0A7D5LDX1	23	14	5	TAT
A0A7D5Q9G7	11	15	0	TATLIPO
A0A7D5Q9V9	4	15	4	SP
A0A7D5QAJ8	11	15	0	LIPO
A0A7D5QIN4	2	20	0	LIPO
A0A7D5L8Y9	11	17	5	TAT
A0A7D5L9F8	17	15	0	TATLIPO
