Accession number	n-region count	h-region count	c-region count	SP type
A0A2T9WMK0	2	12	11	SP
D9PYZ8	2	16	6	SP
D9PZI2	2	20	5	SP
D9Q1B2	3	14	5	SP
D9Q1B3	3	18	5	SP
D9Q1Y4	2	14	5	SP
D9Q0Z9	2	13	3	SP
D9Q1P3	6	19	9	SP
D9Q1T0	6	19	7	SP
D9PZH1	5	17	6	SP
D9PZJ5	4	18	3	SP
D9Q154	5	21	5	SP
D9Q1W5	5	18	3	SP
D9Q254	5	14	12	SP
D9PZJ4	6	16	7	SP
D9Q1V4	3	18	7	SP
D9Q1B5	3	16	6	SP
D9PZ38	14	18	7	SP
D9PZB7	4	17	7	SP
D9Q1H2	3	13	10	SP
D9Q284	5	14	10	SP
D9PZH2	4	16	10	SP
D9Q1E8	2	22	3	SP
D9Q2U5	3	12	8	SP
D9Q0C3	8	20	5	SP
D9Q1D5	2	14	5	SP
D9PZ35	6	17	5	SP
D9Q170	4	13	11	SP
D9Q159	3	14	5	SP
D9Q293	3	16	5	SP
D9PZA7	4	16	3	SP
D9PZJ6	3	15	3	SP
D9Q1F6	10	18	5	SP
A0A2T9WVD2	6	18	9	SP
A0A2T9WZW2	5	17	3	SP
A0A2T9X162	4	17	6	SP
A0A2T9WVJ4	3	13	3	SP
A0A2T9WYJ9	4	20	7	SP
A0A2T9X0J5	6	20	5	SP
A0A2T9WW92	3	16	4	SP
A0A2T9WYI6	3	19	6	SP
A0A2T9WVQ8	2	10	13	SP
