Accession number	n-region count	h-region count	c-region count	SP type
A0A650A0X3	30	11	9	SP
A0A650A3E0	19	12	0	TATLIPO
A0A650A550	5	22	7	TAT
A0A650A5D6	6	16	11	SP
A0A650A5W2	6	16	0	TATLIPO
A0A650A6Q2	10	15	0	TATLIPO
A0A650A7H7	3	15	6	SP
A0A650A0T0	11	16	0	TATLIPO
A0A650A2F5	7	20	7	SP
A0A650A625	15	16	0	TATLIPO
A0A650A7V0	16	14	0	TATLIPO
A0A650A0S5	4	16	11	SP
A0A650A1H4	6	16	0	TATLIPO
A0A650A1L0	5	15	0	TATLIPO
A0A650A6R6	4	15	0	LIPO
A0A650A173	9	15	0	TATLIPO
A0A650A188	12	21	5	TAT
A0A650A333	3	15	12	SP
A0A650A3D8	5	20	5	SP
A0A650A4U2	2	7	5	SP
A0A650A721	6	17	8	TAT
A0A650A3M4	4	15	0	LIPO
A0A650A4F8	16	15	0	TATLIPO
A0A650A5R0	2	10	7	SP
A0A650A636	5	15	0	TATLIPO
A0A650A667	7	17	9	TAT
A0A650A3Q2	13	15	0	TATLIPO
A0A650A406	3	16	0	LIPO
A0A650A5A0	4	15	5	SP
A0A650A7L0	9	14	0	TATLIPO
A0A650A7W0	15	16	0	TATLIPO
A0A650A3U9	18	15	0	TATLIPO
A0A650A657	12	19	5	SP
A0A650A6Y4	5	19	3	TAT
A0A650A4G7	2	14	0	LIPO
A0A650A5V2	24	15	0	TATLIPO
A0A650A695	5	14	0	TATLIPO
A0A650A0L6	7	15	6	SP
A0A650A2H0	12	15	3	TAT
A0A650A491	5	15	0	TATLIPO
A0A650A515	3	22	6	SP
A0A650A5I1	13	17	0	TATLIPO
A0A650A6U0	0	2	3	LIPO
A0A650A6U1	5	14	0	TATLIPO
A0A650A6X7	14	16	0	LIPO
A0A650A1T6	8	16	3	TAT
A0A650A2A8	8	17	3	SP
A0A650A2Y3	2	13	10	SP
A0A650A4Z4	12	17	8	SP
A0A650A6C5	12	16	0	TATLIPO
A0A650A6J9	18	18	6	TAT
A0A650A7B4	10	21	3	SP
A0A650A7K0	16	15	0	TATLIPO
A0A650A0X7	22	25	5	TAT
A0A650A1N8	9	16	0	TATLIPO
A0A650A3F2	5	17	0	LIPO
A0A650A3L4	2	16	0	LIPO
A0A650A633	2	23	0	LIPO
A0A650A639	3	20	6	SP
A0A650A166	10	11	0	TATLIPO
A0A650A180	39	17	3	TAT
A0A650A505	7	16	0	TATLIPO
A0A650A5M7	16	16	0	TATLIPO
A0A650A784	8	15	0	TATLIPO
A0A650A1K7	16	15	0	TATLIPO
A0A650A3C0	1	12	0	LIPO
A0A650A522	2	14	0	LIPO
A0A650A705	16	16	4	TAT
A0A650A6M5	8	14	0	TATLIPO
A0A650A1Q8	14	15	0	TATLIPO
A0A650A1U4	2	14	0	LIPO
A0A650A2A9	17	16	5	SP
A0A650A301	4	15	4	SP
A0A650A356	6	15	0	TATLIPO
A0A650A5L0	6	19	6	SP
A0A650A7D3	4	16	5	SP
A0A650A0R1	3	19	3	SP
A0A650A7D6	9	16	4	TAT
A0A650A263	7	16	5	TAT
A0A650A451	4	17	7	SP
A0A650A5D1	7	17	4	SP
A0A650A5Y2	8	15	0	TATLIPO
A0A650A640	18	15	0	TATLIPO
A0A650A676	5	16	0	TATLIPO
A0A650A253	8	14	0	TATLIPO
A0A650A562	9	18	0	TATLIPO
A0A650A6L1	2	17	0	TATLIPO
A0A650A6V6	7	15	0	TATLIPO
A0A650A6V7	6	15	0	TATLIPO
A0A650A6Z4	3	15	0	LIPO
A0A650A7T8	8	17	4	SP
A0A650A2P9	5	15	0	TATLIPO
A0A650A3R3	5	15	0	TATLIPO
A0A650A7E7	11	19	5	TAT
A0A650A2T9	12	19	4	TAT
A0A650A393	5	15	0	TATLIPO
A0A650A446	13	19	6	TAT
A0A650A5D0	1	10	0	LIPO
A0A650A2Q6	6	18	0	TATLIPO
A0A650A2T8	10	15	0	TATLIPO
A0A650A3P2	12	21	7	SP
A0A650A3Q0	10	15	0	TATLIPO
A0A650A3R9	23	15	0	TATLIPO
A0A650A6A8	32	19	5	TAT
A0A650A6D2	6	18	0	LIPO
A0A650A2T7	43	15	0	TATLIPO
A0A650A4P9	3	18	9	SP
A0A650A4Y2	9	15	0	TATLIPO
A0A650A5H3	5	14	0	TATLIPO
A0A650A2V1	5	19	5	TAT
A0A650A4K8	5	16	5	SP
A0A650A6F7	12	15	3	SP
A0A650A758	6	17	4	TAT
A0A650A798	4	15	0	LIPO
A0A650A7W3	5	17	0	TATLIPO
A0A650A6A5	4	15	0	LIPO
A0A650A177	5	16	12	SP
A0A650A2G7	17	15	0	TATLIPO
A0A650A3T1	16	18	8	TAT
A0A650A614	3	15	4	SP
A0A650A6X6	10	18	5	SP
A0A650A4F0	13	0	0	PILIN
A0A650A4T1	13	0	0	PILIN
A0A650A4F6	13	0	0	PILIN
