Accession number	n-region count	h-region count	c-region count	SP type
L9VN20	5	19	4	TAT
L9WA90	5	15	0	TATLIPO
L9VUQ1	5	14	0	TATLIPO
L9VX64	18	15	0	TATLIPO
L9W0A2	14	17	4	TAT
L9W0D5	5	16	0	TATLIPO
L9W0K6	5	15	0	TATLIPO
L9WAE9	8	19	6	SP
L9VNA1	5	15	0	TATLIPO
L9VQL4	7	18	0	TATLIPO
L9VXX8	2	11	6	SP
L9W046	7	16	4	TAT
L9VNA4	8	14	0	TATLIPO
L9VRQ0	3	15	6	SP
L9VRW1	9	12	0	TATLIPO
L9VSQ2	10	17	0	TATLIPO
L9VX30	3	16	6	SP
L9VXU9	20	20	3	TAT
L9W051	2	14	0	LIPO
L9W0A6	2	15	4	SP
L9W0W7	14	17	5	TAT
L9VH91	3	14	0	LIPO
L9VY02	20	15	0	TATLIPO
L9WBW1	31	17	4	TAT
L9VFV6	12	15	0	TATLIPO
L9W0N5	5	15	0	TATLIPO
L9W1H9	4	16	0	LIPO
L9W1I3	5	16	0	TATLIPO
L9VFX2	5	17	0	TATLIPO
L9VMT1	7	16	0	TATLIPO
L9VPY6	40	15	0	TATLIPO
L9VT57	20	17	5	TAT
L9VXY4	3	21	0	LIPO
L9W9Y3	3	18	5	SP
L9VNF7	18	18	0	TATLIPO
L9VXQ3	20	21	5	TAT
L9VYA7	9	15	0	TATLIPO
L9W8J6	5	15	0	TATLIPO
L9W578	2	13	3	SP
L9W6W9	2	16	0	TATLIPO
L9VL64	2	14	6	SP
L9VP93	3	20	5	SP
L9VWH5	16	16	6	TAT
L9WB75	9	15	0	TATLIPO
L9VGY8	5	14	0	TATLIPO
L9VPI9	10	15	0	TATLIPO
L9VQ85	26	19	4	TAT
L9VTT8	2	15	3	SP
L9VZX3	1	14	0	LIPO
L9W0E0	24	16	5	TAT
L9W1Q1	4	17	0	LIPO
L9VFA8	11	16	0	TATLIPO
L9VVF7	5	18	0	TATLIPO
L9VVM9	8	15	0	TATLIPO
L9W7K1	11	15	0	TATLIPO
L9W8F1	5	17	7	SP
L9WC09	4	12	0	LIPO
L9VNS7	9	16	0	LIPO
L9VR89	20	16	0	TATLIPO
L9VU39	8	17	4	TAT
L9VW24	3	15	6	SP
L9VW78	5	14	0	TATLIPO
L9W398	16	15	0	TATLIPO
L9VDE7	2	14	3	SP
L9VFQ5	11	16	0	TATLIPO
L9VHJ0	10	16	0	TATLIPO
L9VMS4	12	15	0	TATLIPO
L9VMZ1	9	20	4	SP
L9VR62	4	17	4	SP
L9VW60	28	16	0	TATLIPO
L9VXF3	5	15	0	TATLIPO
L9VHU0	9	15	5	TAT
L9VIV2	5	20	9	SP
L9VRC0	2	3	6	SP
L9VS70	5	15	0	TATLIPO
L9VSR5	11	17	0	TATLIPO
L9W8W1	5	12	0	TATLIPO
L9WC52	35	19	5	TAT
L9VJX3	23	20	4	TAT
L9VRE9	12	20	6	TAT
L9VRX5	1	7	6	SP
L9VTH7	44	16	4	TAT
L9VUW3	7	13	0	TATLIPO
L9VVC9	14	15	0	TATLIPO
L9W0M5	2	12	6	SP
L9VYA3	2	14	7	SP
L9W8B0	1	12	0	LIPO
L9WCZ2	30	21	5	TAT
L9VIB1	5	15	0	TATLIPO
L9VMR2	10	16	0	TATLIPO
L9VN60	1	17	6	SP
L9VPZ6	13	15	0	TATLIPO
L9VQC7	9	18	0	TATLIPO
L9W098	5	17	4	SP
L9W8N0	13	19	0	TATLIPO
L9WBV3	1	9	6	SP
L9VJK2	10	15	0	TATLIPO
L9VQC6	10	15	0	TATLIPO
L9VR24	5	16	0	TATLIPO
L9VVP6	25	16	0	TATLIPO
L9W8X8	17	19	5	SP
L9VFP4	16	17	3	TAT
L9VFX4	2	16	0	TATLIPO
L9VK35	13	15	0	TATLIPO
L9VMV6	2	8	9	SP
L9W9V4	5	16	5	TAT
L9VPM8	5	15	0	TATLIPO
L9VT26	36	18	6	TAT
L9VYC2	8	15	0	TATLIPO
L9W3G1	2	9	11	SP
L9VG27	9	15	6	SP
L9VQN4	3	13	6	SP
L9W8I1	8	19	6	SP
L9W9U1	22	17	4	TAT
L9WC00	19	15	0	TATLIPO
L9WC62	3	16	0	LIPO
L9VK71	5	15	0	TATLIPO
L9VLZ1	2	9	0	LIPO
L9VN37	5	17	6	TAT
L9VV85	1	13	0	LIPO
L9VVP3	15	15	0	LIPO
L9W8F3	2	15	6	SP
L9W9I5	5	15	0	TATLIPO
L9VFJ2	3	13	7	SP
L9VFP8	10	15	0	TATLIPO
L9VPT3	5	14	3	TAT
L9W961	19	19	3	TAT
L9VGD5	8	15	0	TATLIPO
L9VGT2	24	16	3	TAT
L9VSZ8	3	17	0	LIPO
L9VXW8	10	15	5	TAT
L9VYZ1	16	15	0	TATLIPO
L9VLB3	8	17	4	TAT
