Accession number	n-region count	h-region count	c-region count	SP type
Q4J9B5	9	13	3	SP
Q4J6E4	5	19	6	SP
Q4J9N3	2	15	9	SP
O54088	8	18	6	SP
Q4J710	29	22	5	TAT
Q4J917	5	15	6	SP
F2Z628	5	18	5	TAT
Q4J6E6	4	17	4	SP
Q4J6T1	6	14	8	SP
Q4J9N4	4	13	13	SP
Q4J7H0	8	20	5	SP
Q4J8N9	3	18	10	SP
Q4J816	3	19	4	SP
Q4J8A3	3	18	4	SP
Q4J9M2	2	16	3	SP
Q4J7X7	5	10	3	SP
Q4J7Z8	2	8	9	SP
Q4J8L5	3	15	4	SP
Q4J7D7	7	15	8	SP
Q4J9P7	3	13	8	SP
Q4J7S9	3	15	3	SP
F2Z668	5	20	3	TAT
Q4J9N9	3	17	3	SP
Q4JA20	2	14	8	SP
P17118	4	13	4	SP
Q4JCA4	2	15	5	SP
Q4J9K1	4	17	7	SP
Q4JAD2	6	18	4	SP
Q4JCD0	4	19	7	SP
Q4J7S2	3	13	13	SP
Q4JAI9	4	13	3	SP
Q4J6E5	3	18	15	SP
Q4J997	2	21	3	SP
Q4J9X3	3	15	4	SP
Q4J6X2	5	15	3	SP
Q4J7L8	2	17	4	SP
Q4J8D9	4	15	4	SP
Q4J6Q8	3	17	6	SP
Q4J735	10	22	8	TAT
Q4J9B9	2	15	8	SP
Q4J6G6	4	12	9	SP
Q4J806	3	16	5	SP
Q4J9L1	16	12	6	SP
Q4J6L8	6	17	5	SP
Q4J7N9	2	15	5	SP
Q4JBK8	5	15	3	SP
